PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
569	Unknown	1104	6.04915	6.143233	6.242833	367.2783	1985.74584960938	16856.728515625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.28418	367.27826:2252 368.28415:752 369.28946:2008 370.26672:1235 371.25339:1314 372.24594:585	
570	Unknown	1105	5.905283	6.148767	6.49185	309.228	31948.798828125	462109.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	155.9445	308.94275:206 309.22797:32009 309.38324:712 310.23126:4595 311.22153:1127 312.18018:238 312.23563:302 313.20493:1080 314.21198:403	
571	Unknown	1107	5.84995	6.159833	6.2705	327.2452	2988.35546875	34628.66796875	null	[M+H]+	M + 1	isotope of 567	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.13462	327.24524:2899 328.23932:468 329.21918:1078 330.21677:477 331.21045:13603 332.21552:2048	
572	Unknown	1107	6.071283	6.159833	6.209633	382.2442	1784.98950195313	9674.9814453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.2513	382.2442:1766 383.24124:1026 384.25241:408 385.2449:1198 386.24057:514 387.2435:2760	
573	Unknown	1109	5.927417	6.1709	6.513983	331.2108	14521.6015625	223332.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.89108	331.21085:15643 332.21576:2499 333.22116:1010 333.29413:848 334.20084:719 334.28989:372 335.20718:544	
574	Unknown	1117	6.1211	6.215167	6.436517	516.3356	2183.076171875	20885.91015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.26427	516.33557:2655 517.32062:834 519.30353:413 520.30865:361 521.30365:509	
575	Unknown	1121	6.021483	6.2373	6.364567	146.0676	2490.39697265625	18579.236328125	null	[M+H]+	M + 1	isotope of 578	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39.25979	146.0676:2566 147.07243:302 148.11154:333 149.0229:248 149.10143:280	
576	Unknown	1121	6.115567	6.2373	6.381183	219.1137	5932.00390625	48593.078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.78798	219.01103:327 219.1131:6054 220.12141:1084 221.11639:470 221.15366:432 222.13968:341 223.12752:531 223.16737:282 224.06999:2620	
577	Unknown	1121	6.148767	6.2373	6.403316	261.1426	4107.31201171875	37181.54296875	null	[M+H]+	M + 1	isotope of 582	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.00682	261.14264:4122 262.19684:686 262.98636:450 263.0741:423 263.16266:407 265.15845:299 265.20999:278	
578	Unknown	1122	5.894217	6.242833	6.580383	145.0648	21739.61328125	208872.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	186.0695	145.06477:22762 146.06792:2681 148.11069:485 149.02074:331	
579	Unknown	1122	6.1543	6.242833	6.536117	202.0862	22157.462890625	214474.59375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	164.1297	201.99622:279 202.08623:23656 202.21255:496 203.0891:4379 203.14926:848 204.01923:208 204.11635:728 205.00113:543 205.07663:327 205.12201:383	
580	Unknown	1122	6.159833	6.242833	6.453117	203.0879	3346.00341796875	30848.267578125	null	[M+H]+	M + 1	isotope of 579	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.57976	203.0891:4379 203.14926:848 204.01923:208 204.11635:728 205.00113:543 205.07663:327 205.12201:383 207.0981:261 207.13812:331	
581	Unknown	1122	6.027017	6.242833	6.281567	224.0687	2789.09448242188	12708.8798828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.99258	224.06863:2934 224.17354:350 225.07341:665 225.13794:530 225.188:304 226.13278:243 226.19049:308 227.17076:651 228.1637:293	
582	Unknown	1122	5.938483	6.242833	6.569317	260.1396	22315.640625	216561.640625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	220.1262	260.13956:23113 260.27725:504 261.14264:3970 262.15082:444 262.20496:691 262.98367:699 264.1701:271	
583	Unknown	1122	5.977217	6.242833	6.602517	387.0413	2179.0048828125	18835.26953125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.14953	387.04129:1980 387.24118:1642 388.03641:251 388.25064:1461 389.03748:1984 389.24249:1534 390.04684:261 390.23883:404 391.03604:793 391.24628:833 391.33777:604	
584	Unknown	1123	6.004883	6.248367	6.44205	389.0359	2193.19873046875	18356.3359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.06914	389.03595:2483 389.23587:1144 390.0462:333 390.23987:653 391.03882:581 391.2417:943 391.345:741 392.2366:371 392.3443:485 393.22458:966	
585	Unknown	1130	6.231767	6.2871	6.464183	363.2139	3296.9267578125	30226.91015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.40768	363.2139:3340 364.22693:1016 364.34152:2368 365.10345:448 365.22345:925 365.34204:579 366.23212:392 367.26639:1105	
586	Unknown	1130	6.1875	6.2871	6.52505	588.3567	3598.7041015625	34162.9140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.4584	588.35669:3846 589.35767:1333 590.362:483 591.35187:223 593.33167:247	
587	Unknown	1143	6.076817	6.359033	6.39225	315.1836	3069.29248046875	21987.38671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.07807	315.18362:3393 316.19281:580 317.20514:594 318.22293:794 319.19342:594 319.27661:277	
588	Unknown	1143	6.2041	6.359033	6.619117	426.2709	5079.3916015625	49294.140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.51589	426.27087:5195 427.2681:1969 428.27408:570 429.26837:994 430.27612:406 431.2373:2497	
589	Unknown	1143	6.292634	6.359033	6.453117	427.2681	1990.63232421875	13498.400390625	null	[M+H]+	M + 1	isotope of 588	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8.55459	427.2681:1969 428.27408:570 429.26837:994 430.27612:406 431.2373:2497 432.26752:1074	
590	Unknown	1144	6.347967	6.364567	6.480783	293.1953	5382.1611328125	31859.046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.66939	293.19534:5646 294.202:1879 295.15552:6609 296.15982:1674 297.15753:3074 298.16513:792	
591	Unknown	1144	6.193033	6.364567	6.45865	431.24	2491.13720703125	16220.09375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.35149	431.23999:2673 432.26971:1085 433.25491:1377 434.2507:601 435.25458:683	
592	Unknown	1148	6.259433	6.386717	6.613584	560.3624	2289.44018554688	24338.67578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.92302	560.36243:2481 561.3479:782 561.90698:271 562.34882:298 563.32849:290 564.33521:341 565.32623:421	
593	Unknown	1156	6.2705	6.430984	6.486317	194.1045	5179.6455078125	27875.67578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	123.4555	194.10451:5120 195.12144:2625 195.1819:610 196.1279:469 196.9548:526 196.99945:1010 197.13976:640 198.15701:315 199.03722:1210	
594	Unknown	1156	6.331367	6.430984	6.569317	259.0873	5324.99658203125	42768.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.52105	259.08731:5284 260.0863:1082 260.14117:4985 261.08786:2087 261.13312:1036 261.18741:462 262.09161:605 262.17984:439 262.98306:744 263.16901:460	
595	Unknown	1157	6.298167	6.436517	6.486317	193.0879	1359.46362304688	6378.04150390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.8115	193.08788:1573 193.12933:730 194.10574:5255 195.12341:3162 196.12698:317 196.95378:448 197.00067:797 197.14677:528	
596	Unknown	1157	6.325833	6.436517	6.868134	237.103	51042.47265625	488674.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	472.4114	237.10301:52249 238.10701:8210 239.10381:19397 239.23869:415 239.2854:216 240.01685:425 240.10674:3329 240.19965:382 240.98936:335 241.11433:938 241.17404:516	
597	Unknown	1157	6.143233	6.436517	6.834933	239.1038	18394.896484375	171132.078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	308.4427	239.10381:19397 239.23869:415 239.2854:216 240.01685:425 240.10674:3329 240.19965:382 240.98936:335 241.11433:938 241.17404:516 242.12422:273 242.17606:276 243.09796:239 243.16281:412	
598	Unknown	1157	6.181967	6.436517	6.691067	240.1065	3003.046875	28792.880859375	null	[M+H]+	M + 1	isotope of 597	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.18334	240.01685:425 240.10674:3329 240.19965:382 240.98936:335 241.11433:938 241.17404:516 242.12422:273 242.17606:276 243.09796:239 243.16281:412 244.18869:611	
599	Unknown	1157	6.3037	6.436517	6.45865	261.0879	2024.43286132813	6754.00439453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14.06519	261.0849:2410 261.13104:1074 261.21106:277 262.20734:507 262.98456:395 263.07394:247 263.18591:246 264.18143:207 265.14551:276 265.18579:305	
600	Unknown	1157	6.2041	6.436517	6.823867	295.1565	225630.40625	2344343	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1806.434	295.15649:229360 296.159:44211 297.15695:81746 297.97681:304 298.1604:15432 299.16064:4963 299.29343:235	
601	Unknown	1157	6.3369	6.436517	6.801733	296.158	42429.59375	448670.875	null	[M+H]+	M + 1	isotope of 600	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	338.4677	296.159:44211 297.15695:81746 297.97681:304 298.1604:15432 299.16064:4963 299.29343:235 300.18484:1211	
602	Unknown	1157	6.331367	6.436517	6.840466	297.157	81998.2421875	852206.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	659.469	297.15695:81746 297.97681:304 298.1604:15432 299.16064:4963 299.29343:235 300.18484:1211 301.20645:968 301.25128:709	
603	Unknown	1157	6.132167	6.436517	6.801733	298.1604	14856.5673828125	157893.625	null	[M+H]+	M + 1	isotope of 602	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	117.8781	297.97681:304 298.1604:15432 299.16064:4963 299.29343:235 300.18484:1211 301.20645:968 301.25128:709 302.24371:2608	
604	Unknown	1157	6.231767	6.436517	6.668933	299.1606	4440.42529296875	45194.79296875	null	[M+H]+	M + 2	isotope of 602	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.72596	299.16064:4963 299.29343:235 300.18484:1211 301.20645:968 301.25128:709 302.24371:2608 303.25485:764	
605	Unknown	1158	6.226233	6.44205	6.724267	238.1046	9028.2138671875	83598.484375	null	[M+H]+	M + 1	isotope of 596	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	165.7605	238.10458:9411 238.23859:230 239.1033:18784 239.27902:251 240.01891:232 240.10818:2805 241.11757:1251	
606	Unknown	1161	6.364567	6.45865	6.536117	632.3843	2458.63793945313	16523.748046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.74213	632.38428:2513 633.3866:727 634.39252:253 637.34698:244	
607	Unknown	1177	6.359033	6.547184	6.702133	142.1575	1717.20678710938	14657.4482421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.25307	142.03535:1496 142.15839:2149 143.03101:1185 143.10773:215 144.03072:477 145.06761:428 145.09616:259 146.06944:339	
608	Unknown	1177	6.469717	6.547184	6.6966	471.2993	2783.13525390625	23270.7265625	null	[M+H]+	M + 1	isotope of 609	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.99791	471.29926:2947 472.29935:694 473.28394:974 474.29407:311 475.25455:2742 476.26941:1349	
609	Unknown	1178	6.453117	6.552717	6.840466	470.2944	9914.8154296875	99299.4765625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	108.595	470.29443:9687 470.46552:269 471.29855:2682 472.30023:872 473.28275:860 474.28568:364 475.25769:2510	
610	Unknown	1180	6.447583	6.563783	6.602517	604.3882	1860.30639648438	11571.9130859375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.45793	604.38818:2181 605.38898:494 609.35565:212	
611	Unknown	1193	6.55825	6.635716	6.668933	442.2981	2166.978515625	10030.392578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.00619	442.29813:2736 443.28894:1012 444.29428:415 445.27585:764 446.27838:490 446.33041:392 447.27097:1156	
612	Unknown	1202	6.596983	6.685534	6.768533	212.1515	4528.12548828125	30453.75390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	43.02955	212.15146:5136 213.1562:1038 214.09241:729 215.03375:472 215.13371:768 216.16331:203 217.0495:2348 217.11137:1119	
613	Unknown	1210	6.613584	6.7298	6.8626	515.3221	4287.99462890625	35344.140625	null	[M+H]+	M + 1	isotope of 614	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	46.91946	515.32208:4526 515.61169:207 516.2287:229 516.32379:1451 517.31219:629 518.31042:241 519.28119:2144 520.29578:793	
614	Unknown	1211	6.59145	6.735333	7.10055	514.3209	15262.6689453125	156263.203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	218.5535	514.32086:14780 515.32477:4516 516.32507:926 517.31396:898 518.31317:230 519.28241:2281	
615	Unknown	1230	6.68	6.840466	7.172483	144.1382	9379.9296875	121086.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	60.11502	144.03377:233 144.13821:9906 145.14172:650 147.05585:218 147.11562:355 148.11319:239 149.02242:282 149.06032:410	
616	Unknown	1232	6.596983	6.851533	7.16695	382.2808	4789.806640625	71216.6484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	58.54424	382.28079:4905 383.27304:1293 384.2504:370 385.24655:992 386.24658:437 387.24429:3269	
617	Unknown	1232	6.7132	6.851533	7.128217	486.3264	4181.90234375	45977.26171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	42.40621	486.32635:4357 487.32669:1349 488.31952:570 489.28394:998 490.27695:301 491.28299:1128	
618	Unknown	1244	6.774066	6.917933	7.261034	558.3491	16595.724609375	175235.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	93.33204	558.34912:17087 558.55176:343 558.94946:289 559.35278:4696 560.35657:1439 561.34882:536 561.91925:289 562.32147:353 562.90991:368 563.30511:1684	
619	Unknown	1244	6.6966	6.917933	7.028616	559.3528	4800.61328125	37805.0625	null	[M+H]+	M + 1	isotope of 618	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	44.08042	558.94946:289 559.35278:4696 560.35657:1439 561.34882:536 561.91925:289 562.32147:353 562.90991:368 563.30511:1684 564.32953:473	
620	Unknown	1245	6.818333	6.923483	6.978817	563.3077	1590.47326660156	10057.4072265625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.8422	562.96045:247 563.30768:1823 564.31982:432 565.30725:343 565.91852:266 566.92407:236	
621	Unknown	1247	6.6966	6.93455	7.283167	354.2498	7711.66162109375	120803.9140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	51.14304	354.2486:7591 355.26337:2657 356.26877:819 357.23651:967 358.22488:443 359.21487:3129	
622	Unknown	1254	6.668933	6.973283	7.045217	216.1017	6041.47802734375	38623.390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	59.79647	216.10313:5901 217.04875:2463 217.10277:1972 218.03571:608 218.10062:2000 218.16592:422 218.20895:214 219.00706:501 219.14413:481 220.1378:254	
623	Unknown	1262	6.917933	7.01755	7.227833	304.2596	6154.87841796875	71929.203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38.9937	304.26013:6197 305.18881:418 305.26001:1479 306.1825:420 306.29071:504 307.18707:580 308.20551:386 309.22223:1528	
624	Unknown	1265	6.8792	7.03415	7.349566	530.3527	5887.6484375	72134.578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	62.85941	529.89746:255 530.35272:6379 531.35376:1792 532.35419:500 532.51611:225 533.32623:390 533.92206:333 534.32422:316 535.31232:826	
625	Unknown	1271	6.973283	7.06735	7.111617	204.1393	3596.07788085938	18740.0234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.74594	204.13931:3899 204.99782:332 205.08125:363 205.1436:742 207.13943:281 208.1292:248	
626	Unknown	1272	6.9124	7.072883	7.095016	272.2335	4493.56005859375	32341.935546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	34.76199	272.23352:5283 272.94586:292 273.21594:947 274.21063:278 275.18347:236 276.17792:430 277.05734:253 277.18582:676	
627	Unknown	1273	6.884733	7.078417	7.399367	602.3737	14356.80078125	143104.171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	159.49	602.37366:14380 603.37848:4270 604.37982:1156 605.3653:462 606.37164:301 607.32806:1242	
628	Unknown	1274	6.868134	7.08395	7.3053	603.3777	4427.40283203125	43456.56640625	null	[M+H]+	M + 1	isotope of 627	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	52.42607	603.37769:4040 604.38202:1304 604.98236:233 605.37048:378 607.32794:865 608.34735:395	
629	Unknown	1285	7.06735	7.144817	7.548783	239.1294	7352.04736328125	92370.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	57.49355	239.12943:7624 240.01025:327 240.13658:1040 240.19493:265 240.99544:233 241.16414:648 242.13795:211 242.17401:202 243.1774:311	
630	Unknown	1286	7.056283	7.15035	7.2057	297.1835	2738.47509765625	18161.263671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14.60204	297.18353:2916 297.98511:213 298.20264:393 299.18039:565 299.23077:671 300.20377:965 301.20795:1001	
631	Unknown	1297	7.078417	7.211233	7.4215	574.3798	6344.04541015625	72191.6171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	70.13067	574.37982:6288 575.38385:1847 576.37866:449 576.53693:291 577.34131:212 579.3429:527	
632	Unknown	1302	7.006484	7.2389	7.3053	647.4022	2918.0166015625	17176.96484375	null	[M+H]+	M + 1	isotope of 633	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.27761	647.40222:3428 648.40643:901 649.39789:237 651.36133:421 652.36584:295	
633	Unknown	1303	7.144817	7.244433	7.554317	646.3983	8627.318359375	90098.0078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	88.85387	646.39832:9306 647.00952:215 647.40283:3042 648.40479:1003 649.39734:298 651.35156:464	
634	Unknown	1311	6.98435	7.2887	7.664983	384.2951	33219.96484375	558751.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	289.9292	384.29514:32725 384.46121:665 385.29852:8246 386.29269:1477 387.25275:1840 388.25775:1293 389.25137:9130	
635	Unknown	1311	7.261034	7.2887	7.792267	385.2985	7589.16845703125	70851.953125	null	[M+H]+	M + 1	isotope of 634	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	57.06656	385.29852:8246 386.29269:1477 387.25275:1840 388.25775:1293 389.25137:9130 389.42783:219 390.25443:1774	
636	Unknown	1315	7.039683	7.310833	7.4215	389.2513	8812.3056640625	128805.7734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.62883	389.25125:8812 390.25397:1439 391.24915:652 391.33362:498 392.24002:226 392.35446:252 393.22861:548	
637	Unknown	1328	7.294233	7.382767	7.703717	618.4048	5511.6025390625	61883.9453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.89703	618.40485:5928 619.41064:1736 620.40503:405 620.58527:233 623.36212:390	
638	Unknown	1329	7.332967	7.3883	7.460233	619.4097	1795.53234863281	11113.1044921875	null	[M+H]+	M + 1	isotope of 637	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.38534	619.40973:1922 620.40863:398 623.35992:334	
639	Unknown	1330	7.2555	7.393833	7.460233	338.2044	3813.23095703125	24302.79296875	null	[M+H]+	M + 1	isotope of 641	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.22803	338.20444:3713 338.3569:217 338.96689:334 339.21146:736 340.20264:306 341.23004:686 341.3009:282 342.23279:299 342.96262:211	
640	Unknown	1331	7.089483	7.399367	7.664983	690.4255	4377.01904296875	44692.80078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.18837	690.42548:4819 691.42664:1483 692.43109:430 695.37695:357	
641	Unknown	1332	7.299767	7.4049	7.831	337.1991	16594.71875	215547.34375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	105.3781	337.19907:16702 338.20596:3935 338.96902:349 339.20981:1009 340.22141:269 341.23505:847	
642	Unknown	1355	7.4381	7.532183	7.720317	272.1867	2673.375	27844.69140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.70472	272.18671:2944 272.93579:304 273.19199:866 274.20334:477 275.1972:277 276.21576:711	
643	Unknown	1356	7.4381	7.537717	7.598583	313.2112	3959.44360351563	26882.4921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.04053	313.06625:221 313.21204:4165 314.21909:897 315.2153:1030 316.25894:1573 317.24115:1344	
644	Unknown	1357	7.4381	7.54325	7.8642	662.4296	3374.58325195313	40001.95703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.22609	662.42957:3678 663.43146:1237 664.42865:521 664.59735:225 665.42889:232	
645	Unknown	1360	7.3717	7.55985	7.620717	368.2658	11392.2568359375	108465.3828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	82.58567	368.26584:11690 369.28:3427 370.2699:734 371.12125:214 371.2579:1353 372.24536:484 373.22699:4024	
646	Unknown	1361	7.294233	7.565383	7.62625	734.4534	1875.73864746094	12035.7451171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38.53967	734.45337:1833 735.4472:687 736.45142:276	
647	Unknown	1366	7.4381	7.59305	7.69265	219.1488	11796.88671875	117550.546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.2071	219.02917:218 219.14879:12631 219.27803:313 220.15195:1539 221.01288:248 221.13792:590 221.993:227 222.13934:212 223.09671:755 223.1629:508 223.19742:261 224.12552:464	
648	Unknown	1367	7.443634	7.598583	7.914	277.2027	24383.611328125	425621.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	84.75783	277.06586:295 277.14117:605 277.20267:25620 277.34561:614 277.39655:345 278.20459:4313 278.96234:384 279.16052:909 279.20303:701 280.19653:358 281.12323:279 281.19598:450 282.17871:326	
649	Unknown	1385	7.59305	7.698184	7.720317	706.4523	1550.57177734375	7313.50244140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.96243	706.45233:1655 707.45837:754 708.45837:239 708.63232:260	
650	Unknown	1405	7.681583	7.808867	8.16855	302.2444	10340.1201171875	135490.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	68.28222	302.24438:10922 303.11536:370 303.24866:1542 304.18362:512 304.25027:687 305.1886:398 305.25772:219 306.20966:266 306.30182:277 307.18637:590	
651	Unknown	1417	7.7646	7.875267	8.146417	226.1676	12673.0302734375	137397.703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	98.55202	226.16757:12482 226.28201:326 227.06299:245 227.17207:2041 228.19467:786 229.06856:419 229.18419:531 230.18712:454 231.10965:478 231.15996:415	
652	Unknown	1447	7.831	8.041284	8.4729	440.3228	4749.41015625	77048.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	61.21535	440.32278:4701 441.31635:1614 442.3165:526 443.28979:1548 444.31158:424 445.14465:254 445.28421:1877	
653	Unknown	1461	7.925066	8.11875	8.317966	279.0935	3302.79443359375	33613.51171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.55792	278.95734:295 279.09467:3349 279.19272:559 280.09891:588 280.18616:276 280.95514:209 281.12567:239 281.17822:449 281.23486:216 282.20306:2660 283.19861:1354	
654	Unknown	1465	7.902933	8.140883	8.583583	318.2755	25945.080078125	414000.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	167.4362	318.27551:27423 319.19043:917 319.27887:4971 320.28604:686 321.21094:456 321.27856:239 322.19821:240 323.21732:553	
655	Unknown	1465	7.9638	8.140883	8.23495	319.2789	4978.3603515625	46713.8984375	null	[M+H]+	M + 1	isotope of 654	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.08255	319.19043:917 319.27887:4971 320.28604:686 321.21094:456 321.27856:239 322.19821:240 323.21732:553 324.15515:288 324.21634:261	
656	Unknown	1466	7.803333	8.146417	8.5227	186.0816	6616.3515625	79464.0234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	59.50784	186.0808:6946 186.21838:363 186.99352:954 187.08376:736 187.13708:335 188.07268:796 188.12923:209 189.13393:832 190.07086:217	
657	Unknown	1467	7.974867	8.15195	8.6832	228.1289	300218.15625	3543960.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2818.942	228.12892:306359 229.00696:214 229.13103:35431 229.2636:1024 230.12088:33439 230.25348:775 231.12471:4506 232.1145:6022 232.18109:456 233.11952:1041	
658	Unknown	1468	7.748	8.157483	8.544833	229.1302	33397.1484375	402770.9375	null	[M+H]+	M + 1	isotope of 657	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	327.0753	229.1302:33443 230.12007:35597 230.24754:917 231.12325:3971 232.1145:6934 232.18163:662 233.11703:840 233.18282:286	
659	Unknown	1470	8.05235	8.16855	8.273684	231.123	4517.21923828125	37911.328125	null	[M+H]+	M + 1	isotope of 664	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.51523	231.12302:5333 232.11404:8587 232.24965:257 233.0177:356 233.12076:1255 234.03337:214 234.11729:277 234.16473:245 235.16862:256 236.11955:318	
