PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
994	Unknown	3319	18.31767	18.4062	18.67735	1195.82	11061.4052734375	95187.0703125	null	[M+H]+	M + 1	isotope of 993	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	148.8916	1195.82031:11559 1196.82568:4736 1197.27771:281 1197.47571:241 1197.80432:2139 1198.77087:1174 1199.776:19410 1200.77881:15728	
995	Unknown	3319	18.3398	18.4062	18.4394	1197.804	1800.50024414063	5921.107421875	null	[M+H]+	M + 3	isotope of 993	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.54327	1197.47571:241 1197.80432:2139 1198.77087:1174 1199.776:19410 1200.77881:15728 1201.78271:6740 1202.78247:2121	
996	Unknown	3319	18.26785	18.4062	18.71055	1199.776	18396.986328125	184942.890625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	277.4074	1199.776:19410 1200.77881:15728 1201.78271:6740 1202.78247:2121 1203.79761:424	
997	Unknown	3319	18.32873	18.4062	18.68842	1200.779	14700.623046875	143532.40625	null	[M+H]+	M + 1	isotope of 996	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	138.2901	1200.77881:15728 1201.78271:6740 1202.78247:2121 1203.79761:424 1204.94507:290	
998	Unknown	3319	18.3232	18.4062	18.64968	1201.783	6417.83544921875	60962.7265625	null	[M+H]+	M + 2	isotope of 996	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	66.7479	1201.78271:6740 1202.78247:2121 1203.79761:424 1204.94507:290 1205.86743:241 1206.11584:230	
999	Unknown	3319	18.3066	18.4062	18.69948	1215.748	12914.537109375	145806.859375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	136.5296	1215.74756:13809 1216.75024:10131 1216.97412:1369 1217.75574:5263 1217.97461:623 1218.76062:1959 1219.76929:572	
1000	Unknown	3319	18.3066	18.4062	18.82677	1236.849	34321.203125	352947.3125	null	[M+H]+	M + 1	isotope of 1005	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	259.6815	1236.84937:35529 1237.84949:14663 1238.24255:409 1238.85852:4997 1239.15881:331 1239.86267:1145 1240.8916:652	
1001	Unknown	3319	18.3232	18.4062	18.72162	1237.849	14179.318359375	146440.171875	null	[M+H]+	M + 2	isotope of 1005	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	136.0983	1237.84949:14663 1238.24255:409 1238.85852:4997 1239.15881:331 1239.86267:1145 1240.8916:652	
1002	Unknown	3319	18.26785	18.4062	18.46707	1238.859	4718.41064453125	25243.359375	null	[M+H]+	M + 3	isotope of 1005	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	82.97717	1238.85852:4997 1239.15881:331 1239.86267:1145 1240.8916:652	
1003	Unknown	3320	18.24572	18.41173	18.456	643.4124	3613.64819335938	25156.1875	null	[M+H]+	M + 1	isotope of 989	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	43.32756	642.97791:266 643.41235:3696 643.60712:375 644.49091:8447 645.00018:451 645.37262:711 645.49493:4409 646.37292:490 646.51294:893 646.97076:239 647.36542:9359 647.54712:698 648.36749:3902	
1004	Unknown	3320	18.32873	18.41173	18.72715	1216.75	10443.3662109375	117383.21875	null	[M+H]+	M + 1	isotope of 999	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	130.3337	1216.75024:10897 1216.96313:1853 1217.75134:5106 1217.95691:765 1218.09131:461 1218.75574:1937 1218.99646:406 1219.75061:683 1220.84583:278	
1005	Unknown	3320	18.29	18.41173	18.79908	1235.845	41906.65625	428018.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	379.7926	1235.84497:42816 1236.84814:34335 1237.85193:13862 1238.84924:4668 1239.16858:266 1239.86194:1115	
1006	Unknown	3321	18.3564	18.41727	18.456	685.436	25362.822265625	147951.265625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.66795	685.43604:25648 686.43939:10226 687.44098:2394 687.62085:404 688.45807:471 688.96936:282 689.54297:337 689.93237:202 690.43481:451	
1007	Unknown	3321	18.24018	18.41727	18.4394	1202.788	1851.88525390625	6057.3916015625	null	[M+H]+	M + 3	isotope of 996	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.30001	1202.78833:2096 1203.76929:696 1204.57812:345 1206.14636:234	
1008	Unknown	3325	18.38407	18.4394	18.456	665.4487	11536.3095703125	47469.046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14.87104	664.95074:241 665.44867:12088 665.62372:2874 666.44989:5076 666.62933:1564 667.45135:1062 667.61481:572 668.4632:221 668.61737:2079 668.94775:281 669.36285:226 669.61823:1176 670.42657:259	
1009	Unknown	3328	18.38407	18.456	18.48367	638.6091	4908.46484375	23235.869140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.49865	638.41943:334 638.60913:5044 639.45221:274 639.60699:2331 640.40894:219 640.61029:644 641.50922:440 641.59894:380 642.40814:6072 643.06848:251 643.41541:2517	
1010	Unknown	3344	18.4726	18.54455	18.59435	1283.854	1782.44555664063	7900.99853515625	null	[M+H]+	M + 2	isotope of 1011	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.81733	1283.85303:1867 1284.86865:676 1286.82532:212	
1011	Unknown	3345	18.373	18.55008	18.74928	1281.85	4324.794921875	41666.19140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	84.15359	1281.62646:207 1281.85022:4297 1282.85254:3748 1283.8584:1652 1284.86682:751	
1012	Unknown	3345	18.31767	18.55008	18.73822	1282.853	3691.849609375	35119.72265625	null	[M+H]+	M + 1	isotope of 1011	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	46.22353	1282.85254:3748 1283.8584:1652 1284.86682:751 1286.90002:213	
1013	Unknown	3346	18.30107	18.55562	18.58328	1245.784	2191.29150390625	7113.2509765625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.61052	1245.78418:2162 1245.98743:322 1246.7865:1884 1247.79065:865 1248.62634:230 1248.76758:276	
1014	Unknown	3346	18.53347	18.55562	18.58328	1246.791	1462.53491210938	3008.52514648438	null	[M+H]+	M + 1	isotope of 1013	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.67081	1246.7865:1884 1247.79065:865 1248.62634:230 1248.76758:276 1250.94495:207	
1015	Unknown	3349	18.47813	18.57222	18.97063	550.6277	9926.0107421875	122502.7109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	221.8781	550.42419:348 550.62775:10502 551.34967:360 551.51068:574 551.63025:4324 551.99536:211 552.49884:311 552.63562:879 553.12671:209 553.38287:760 553.50067:567 553.63336:223 554.32178:226 554.98248:238 555.33875:607 555.55884:298	
1016	Unknown	3350	18.46153	18.57775	18.67735	551.6318	4397.0234375	33099.49609375	null	[M+H]+	M + 1	isotope of 1015	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.71113	551.34186:330 551.5058:494 551.63177:4311 551.95746:275 552.42181:257 552.62634:692 553.39679:757 553.49628:444 553.64331:206 554.4306:202 554.53925:295 554.9826:260 555.32709:921 555.51843:501 556.40881:290	
1017	Unknown	3360	18.52793	18.63308	18.9651	567.5577	30321.8359375	371301.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	336.9726	567.55768:31614 567.77301:769 568.56073:11908 568.94879:308 569.56189:2446 570.45935:462 570.55713:691 570.9718:216 571.41321:322 571.56488:237 572.45703:202	
1018	Unknown	3360	18.52793	18.63308	19.02597	568.5607	11330.8408203125	145557.984375	null	[M+H]+	M + 1	isotope of 1017	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	152.4822	568.56073:11908 568.94879:308 569.56189:2446 570.45935:462 570.55713:691 570.9718:216 571.41321:322 571.56488:237 572.45703:202 572.9837:395 573.25122:201 573.48462:493	
1019	Unknown	3361	18.54455	18.63862	18.68842	569.5622	2492.58251953125	14632.7978515625	null	[M+H]+	M + 2	isotope of 1017	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.08269	569.37537:497 569.56219:2747 569.99756:291 570.30804:223 570.44:431 570.55994:309 570.9873:206 571.44177:472 571.55127:240 572.29742:254 572.44812:363 572.98376:365 573.46289:577 574.49005:409	
1020	Unknown	3362	18.52793	18.64415	18.8489	531.4855	5538.62353515625	66072.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.98897	530.99847:638 531.48553:5744 531.92657:265 532.49084:2598 532.96783:209 533.35223:1687 533.41968:626 533.48938:622 533.92072:412 534.36774:603 534.5274:269 534.94775:309 535.35663:809 536.35388:328	
1021	Unknown	3364	18.63862	18.65522	18.8655	1130.338	2280.25463867188	17581.1484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.67287	1129.83838:1687 1130.33789:2173 1130.8512:1276 1131.34656:658 1131.84863:369 1132.01782:263 1132.31042:327 1132.81189:369 1133.32385:304 1133.67261:213 1133.84766:258 1135.271:211	
1022	Unknown	3366	18.59988	18.66628	18.82123	701.4216	5801.86083984375	57381.1171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.85886	701.42432:5947 701.58795:893 701.73297:269 702.43237:2646 702.5993:373 702.99438:316 703.43915:950 703.53571:551 703.69165:242 704.43164:309 705.15833:214 705.50323:1891 705.66351:338 705.90002:203	
1023	Unknown	3418	18.8489	18.95403	19.02597	593.5732	5126.330078125	37812.9609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38.29202	593.43152:378 593.57318:5734 593.95111:461 594.32837:219 594.57861:2120 595.01813:2458 595.58643:11615 596.5907:4408 597.36035:346 597.59009:1194 598.38586:219	
1024	Unknown	3444	19.07577	19.09792	19.20858	623.012	21988.509765625	152927.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.52312	622.53448:376 623.01202:21415 623.61877:10208 624.01062:2033 624.44812:362 624.62061:4801 625.00446:806 625.38391:434 625.62164:1147 626.61353:338 626.95148:238 627.12933:211 627.5506:363	
1025	Unknown	3462	18.97063	19.19752	19.23072	1351.903	1946.60095214844	6446.14794921875	null	[M+H]+	M + 4	isotope of 1056	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38.93202	1351.89587:2225 1352.17371:252 1352.42639:215 1352.89221:516	
1026	Unknown	3463	18.97063	19.20305	19.30818	1346.938	3192.041015625	22291.177734375	null	[M+H]+	M + 4	isotope of 1052	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	81.16133	1346.93774:3239 1347.13879:365 1347.24805:209 1347.37219:215 1347.88477:73381 1348.88855:67348 1349.88965:29533 1350.57227:213 1350.89075:10088 1351.2262:295 1351.42993:231 1351.8988:2508	
1027	Unknown	3464	19.12005	19.20858	19.65682	607.3907	14172.5625	197362.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	183.9998	606.94623:368 607.39075:15197 607.5575:897 607.95514:297 608.39331:5957 608.5899:396 608.98511:369 609.27258:318 609.39575:1923 610.39624:583 611.53619:216	
1028	Unknown	3464	19.05917	19.20858	19.99437	663.4543	1558136.75	23294448	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18250.39	663.04102:552 663.45428:1605786 664.45789:750958 665.46149:184063 665.79968:2607 666.05719:393 666.25989:389 666.46448:29947 666.93134:281 667.05597:349 667.20319:406 667.46954:4232 667.67468:621 667.78839:242 667.9397:247 668.17401:374 668.31635:318	
1029	Unknown	3464	19.09238	19.20858	19.96117	664.4579	729758.3125	10752537	null	[M+H]+	M + 1	isotope of 1028	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9622.588	664.45789:750958 665.46149:184063 665.79968:2607 666.05719:393 666.25989:389 666.46448:29947 666.93134:281 667.05597:349 667.20319:406 667.46954:4232 667.67468:621 667.78839:242 667.9397:247 668.17401:374 668.31635:318 668.46661:553 668.59271:260 668.69476:244 668.90045:387 669.04486:348	
1030	Unknown	3464	19.05917	19.20858	19.70662	665.4615	180957.171875	2500069.5	null	[M+H]+	M + 2	isotope of 1028	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2428.821	665.46149:184063 665.79968:2607 666.05719:393 666.25989:389 666.46448:29947 666.93134:281 667.05597:349 667.20319:406 667.46954:4232 667.67468:621 667.78839:242 667.9397:247 668.17401:374 668.31635:318 668.46661:553 668.59271:260 668.69476:244 668.90045:387 669.04486:348 669.48694:432 669.79865:272 669.98682:316 670.40869:208	
1031	Unknown	3464	19.09792	19.20858	19.32478	667.4695	3780.1357421875	30216.791015625	null	[M+H]+	M + 4	isotope of 1028	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	76.55981	667.05597:349 667.20319:406 667.46954:4232 667.67468:621 667.78839:242 667.9397:247 668.17401:374 668.31635:318 668.46661:553 668.59271:260 668.69476:244 668.90045:387 669.04486:348 669.48694:432 669.79865:272 669.98682:316 670.40869:208 670.69171:261 670.98407:385 671.10236:201 671.36768:228 671.60229:392 671.8161:262 671.91895:244 672.09491:328	
1032	Unknown	3464	18.9319	19.20858	19.23072	683.4884	9082.490234375	32872.5625	null	[M+H]+	M + 3	isotope of 1040	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	140.4198	683.08398:292 683.4884:10905 683.84271:221 683.95868:363 684.02167:263 684.17145:219 684.27551:235 684.49109:1560 684.62982:243 684.72247:217 684.97498:286 685.43707:376530 686.44012:172561 687.44269:38601 687.66339:1127 687.77356:400 687.85406:331 688.44519:6084	
1033	Unknown	3464	19.0647	19.20858	19.9501	685.4371	372395.5625	8077174	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4368.815	684.97498:286 685.43707:376530 686.44012:172561 687.44269:38601 687.66339:1127 687.77356:400 687.85406:331 688.44519:6084 688.62793:404 688.69562:293 688.92877:505 689.44861:805	
1034	Unknown	3464	19.09792	19.20858	19.81728	687.4427	38568.9609375	792935.5	null	[M+H]+	M + 2	isotope of 1033	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	459.7853	687.44269:38601 687.66339:1127 687.77356:400 687.85406:331 688.44519:6084 688.62793:404 688.69562:293 688.92877:505 689.44861:805 690.48865:249 690.62592:201 690.94183:235	
1035	Unknown	3464	19.08683	19.20858	20.02757	722.5109	1394355.75	27280902	null	[M+H]+	M + 1	isotope of 1044	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15202.72	722.51086:1412931 723.51477:371609 723.85278:8349 724.07288:970 724.14655:292 724.25061:201 724.51672:61381 724.73779:2534 724.87439:625 725.13629:519 725.29956:527 725.51941:8360 725.73981:311 725.94128:392 726.11212:262 726.18701:253 726.2605:263 726.48267:1137 726.63733:387 726.73041:295 726.87897:530 727.07129:268 727.16046:287 727.23053:306 727.30957:338 727.46832:845	
1036	Unknown	3464	19.17538	19.20858	19.25838	723.8528	7990.6611328125	31034.134765625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.31544	723.51477:371609 723.85278:8349 724.07288:970 724.14655:292 724.25061:201 724.51672:61381 724.73779:2534 724.87439:625 725.13629:519 725.29956:527 725.51941:8360 725.73981:311 725.94128:392 726.11212:262 726.18701:253 726.2605:263 726.48267:1137 726.63733:387 726.73041:295 726.87897:530 727.07129:268 727.16046:287 727.23053:306 727.30957:338 727.46832:845 727.57214:308 727.63721:225 727.75842:271 727.87061:276 727.96564:252 728.0705:207 728.1488:356 728.43787:620 728.7132:207	
1037	Unknown	3464	18.9651	19.20858	19.52953	1350.89	9440.1123046875	107754.296875	null	[M+H]+	M + 3	isotope of 1056	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	225.0382	1350.40869:221 1350.63635:281 1350.88965:9911 1351.2019:418 1351.30615:250 1351.51465:263 1351.90271:2247 1352.14929:318 1352.2699:264 1352.8916:631 1353.00574:354 1353.86963:261	
1038	Unknown	3464	18.98723	19.20858	19.26945	1364.86	2269.61401367188	11378.3232421875	null	[M+H]+	M + 1	isotope of 1066	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.39228	1364.85974:2395 1365.86841:1311 1366.85693:551 1367.91296:384 1368.93628:344	
1039	Unknown	3465	19.10345	19.21412	19.29158	608.3961	5690.1513671875	40640.6875	null	[M+H]+	M + 1	isotope of 1027	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	62.85155	608.39612:5797 608.57623:532 609.01331:427 609.3952:1294 609.57306:336 610.39301:444 610.57776:293 610.96014:326 612.51788:265 613.00098:342	
1040	Unknown	3465	19.0813	19.21412	19.87815	680.4822	516529.5	7445713.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5457.127	680.48218:528353 681.48621:248202 682.4881:57922 682.80615:830 682.90454:293 682.99554:424 683.27344:353 683.49023:8350 683.70422:358 683.95343:251 684.48175:1422 684.63287:410 684.71564:264 684.79077:228 684.96381:246 685.43848:372537	
1041	Unknown	3465	19.05917	19.21412	19.90582	681.4862	244505.9375	3473422.25	null	[M+H]+	M + 1	isotope of 1040	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3715.225	681.48621:248202 682.4881:57922 682.80615:830 682.90454:293 682.99554:424 683.27344:353 683.49023:8350 683.70422:358 683.95343:251 684.48175:1422 684.63287:410 684.71564:264 684.79077:228 684.96381:246 685.43848:372537 686.44098:173446	
1042	Unknown	3465	19.07577	19.21412	19.67342	682.4881	56556.87890625	770274.5625	null	[M+H]+	M + 2	isotope of 1040	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1199.444	682.4881:57922 682.80615:830 682.90454:293 682.99554:424 683.27344:353 683.49023:8350 683.70422:358 683.95343:251 684.48175:1422 684.63287:410 684.71564:264 684.79077:228 684.96381:246 685.43848:372537 686.44098:173446 687.44354:38392	
1043	Unknown	3465	19.09238	19.21412	19.92797	686.441	171181.140625	3590529.75	null	[M+H]+	M + 1	isotope of 1033	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2206.482	686.44098:173446 687.44354:38392 688.07825:334 688.44647:6033 688.75824:295 688.93597:286 689.05481:216 689.45294:908 689.64172:296 690.4505:337 690.5517:218 690.99799:270	
1044	Unknown	3465	19.0647	19.21412	20.11057	721.5086	2771732.5	55795852	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	34787.75	721.50861:2791523 722.5119:1406068 723.51587:374670 723.85303:7689 724.13177:1277 724.38385:698 724.51801:59616 724.94049:511 725.16522:742 725.3028:209 725.5199:8523 725.87634:202 726.00488:460 726.16809:423 726.28113:452 726.4798:1033	
1045	Unknown	3465	19.09238	19.21412	19.95563	723.5159	368361.25	7010258.5	null	[M+H]+	M + 2	isotope of 1044	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2846.446	723.51587:374670 723.85303:7689 724.13177:1277 724.38385:698 724.51801:59616 724.94049:511 725.16522:742 725.3028:209 725.5199:8523 725.87634:202 726.00488:460 726.16809:423 726.28113:452 726.4798:1033 726.75922:212 726.92987:265 727.07318:547 727.18872:400 727.26489:254 727.47089:801 727.62781:394 727.76233:444 727.87195:425 728.08911:283 728.27838:249 728.50012:385	
1046	Unknown	3465	19.10345	19.21412	19.38013	736.5421	9754.544921875	114683.9453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	127.1383	736.54211:10103 736.763:775 736.98431:730 737.54816:5732 738.54535:1802 738.68494:520 739.03815:407 739.43994:674 739.62061:569 740.44855:565 740.60437:470 740.98169:488 741.53546:454	
1047	Unknown	3465	19.11452	19.21412	19.28605	737.5482	5248.3642578125	38424.0703125	null	[M+H]+	M + 1	isotope of 1046	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.53309	737.54816:5732 738.54535:1802 738.68494:520 739.03815:407 739.43994:674 739.62061:569 740.44855:565 740.60437:470 740.98169:488 741.53546:454	
1048	Unknown	3465	19.0813	19.21412	19.34692	768.4417	13590.498046875	144351.6875	null	[M+H]+	M + 1	isotope of 1068	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	126.3235	768.44171:14050 768.96796:463 769.44672:3501 769.67145:512 770.44684:826 771.42365:448 772.50146:341	
1049	Unknown	3465	18.81568	19.21412	19.607	1325.901	15885.2255859375	169434.421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	370.7703	1325.90125:16558 1326.41675:439 1326.90295:15776 1327.90637:7104 1328.17334:531 1328.90979:2891 1329.90845:689	
1050	Unknown	3465	19.0813	19.21412	19.58487	1326.903	15143.8671875	157704.34375	null	[M+H]+	M + 1	isotope of 1049	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	385.8293	1326.41675:439 1326.90295:15776 1327.90637:7104 1328.17334:531 1328.90979:2891 1329.90845:689	
1051	Unknown	3465	18.93743	19.21412	19.25285	1328.91	2628.31787109375	11276.255859375	null	[M+H]+	M + 3	isotope of 1049	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	51.56292	1328.90979:2891 1329.90845:689	
1052	Unknown	3465	19.07577	19.21412	19.607	1342.931	109949.59375	1111301.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1307.938	1342.93066:110017 1343.93396:104899 1344.93433:49130 1345.93787:14763 1346.31909:360 1346.43896:230 1346.75476:261 1346.94141:3044 1347.26416:396 1347.39038:255 1347.88696:73013	
1053	Unknown	3465	19.09792	19.21412	19.65128	1343.934	103088.796875	1047681.4375	null	[M+H]+	M + 1	isotope of 1052	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1380.26	1343.93396:104899 1344.93433:49130 1345.93787:14763 1346.31909:360 1346.43896:230 1346.75476:261 1346.94141:3044 1347.26416:396 1347.39038:255 1347.88696:73013 1348.88977:68608	
1054	Unknown	3465	19.07577	19.21412	19.524	1344.934	47154.89453125	472457.375	null	[M+H]+	M + 2	isotope of 1052	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	778.0614	1344.93433:49130 1345.93787:14763 1346.31909:360 1346.43896:230 1346.75476:261 1346.94141:3044 1347.26416:396 1347.39038:255 1347.88696:73013 1348.88977:68608 1349.88879:29829	
1055	Unknown	3465	19.11452	19.21412	19.42993	1345.938	14431.291015625	140829.1875	null	[M+H]+	M + 3	isotope of 1052	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	288.0428	1345.93787:14763 1346.31909:360 1346.43896:230 1346.75476:261 1346.94141:3044 1347.26416:396 1347.39038:255 1347.88696:73013 1348.88977:68608 1349.88879:29829 1350.38904:408 1350.89331:7918	
1056	Unknown	3465	19.0813	19.21412	19.5406	1347.887	72839.5234375	794666.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	913.7114	1347.39038:255 1347.88696:73013 1348.88977:68608 1349.88879:29829 1350.38904:408 1350.89331:7918 1351.24731:464 1351.89001:2259 1352.073:396 1352.19031:215	
1057	Unknown	3465	19.10345	19.21412	19.5738	1348.89	67184.953125	741405.125	null	[M+H]+	M + 1	isotope of 1056	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	865.8201	1348.88977:68608 1349.88879:29829 1350.38904:408 1350.89331:7918 1351.24731:464 1351.89001:2259 1352.073:396 1352.19031:215 1352.89246:714	
1058	Unknown	3465	19.10898	19.21412	19.58487	1349.889	30100.01171875	339343.625	null	[M+H]+	M + 2	isotope of 1056	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	728.4026	1349.88879:29829 1350.38904:408 1350.89331:7918 1351.24731:464 1351.89001:2259 1352.073:396 1352.19031:215 1352.89246:714 1354.19275:241	
1059	Unknown	3466	19.10345	19.21965	19.31925	666.4641	30181.66796875	233203.96875	null	[M+H]+	M + 3	isotope of 1028	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	475.1623	666.02448:616 666.46411:31347 666.7818:712 667.02942:219 667.13904:238 667.23004:436 667.33435:212 667.4657:3753 667.5979:731 667.65796:708 667.89496:296 667.98987:415 668.49036:515 668.62274:460 668.78516:287 669.19086:232 669.48926:433 669.65863:239 669.96509:215 670.26404:264 670.50848:298 670.96387:302 671.1463:237	
1060	Unknown	3466	19.10898	19.21965	19.34138	702.416	3588.4384765625	35615.0859375	null	[M+H]+	M + 1	isotope of 1067	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.34212	702.41595:3590 702.93359:556 703.41614:1544 704.42169:565 705.50623:1849 705.94159:302 706.33966:227 706.50366:944	
1061	Unknown	3466	19.11452	19.21965	19.24178	708.5129	4094.69140625	21753.4609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.13729	708.02808:233 708.51288:4125 709.51642:2468 709.62598:519 710.51459:866 710.98724:389 711.61273:361 712.50757:221 712.97998:345 713.09753:615	
1062	Unknown	3466	19.11452	19.21965	19.35245	725.5194	8293.6953125	85165.921875	null	[M+H]+	M + 4	isotope of 1044	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	72.07321	725.047:415 725.12506:217 725.2182:467 725.32001:312 725.51831:8773 725.70813:736 725.87183:275 726.08734:270 726.20386:238 726.26208:319 726.32404:296 726.40967:451 726.51855:1254 726.64502:400 726.95325:325 727.07361:331 727.19873:328 727.3205:305 727.47131:1013 727.56683:404 727.66705:287 727.76196:216 727.87134:223 727.95984:240 728.06903:245 728.41278:457 728.5874:325 729.07275:242 729.51794:220 729.67139:339 729.7804:266 729.98785:447 730.09137:409 730.19:540 730.25659:510 730.31592:441 730.36664:444	
1063	Unknown	3466	18.87103	19.21965	19.42993	1327.907	7287.8525390625	68712.4296875	null	[M+H]+	M + 2	isotope of 1049	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	162.7905	1327.90723:7693 1328.91113:2502 1329.91772:768	
1064	Unknown	3466	19.12005	19.21965	19.26392	1429.892	1156.84436035156	6122.37890625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.13689	1429.88306:1363 1430.89246:1739 1431.89233:753 1432.88867:405	
1065	Unknown	3467	19.20305	19.22518	19.24732	665.7683	2367.80639648438	4872.93896484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.49546	665.46143:175671 665.77692:2451 665.93469:869 666.08221:351 666.27374:302 666.46381:30207 666.81549:450 666.92255:212 667.01874:449 667.19318:597 667.3075:262 667.46198:3533 667.64355:498 667.90503:300 668.09467:224 668.17395:200 668.46277:439 668.63678:463 668.78473:208 668.93268:255 669.51111:323 669.87592:321 670.06433:319 670.14423:299 670.24329:319 670.3512:319 670.40765:278 670.49695:300 670.59814:533 670.71332:427	
1066	Unknown	3467	18.9983	19.22518	19.25285	1363.857	2207.7744140625	10174.6044921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	44.15549	1363.47961:254 1363.85156:2322 1364.85803:2018 1365.86816:1102 1366.86926:571 1367.90088:296	
