,m/z,rt,peak area
730,1342.9346,19.27,10368349.3285319
731,1342.9346,19.46,11391645.202229816
732,1343.9556,19.33,2590522.123046875
733,1344.9236,19.28,4781940.9765625
734,1344.9236,19.46,5243028.65283203
735,1345.9461,19.28,1457111.5580240884
736,1345.9461,19.42,1606020.2599283855
737,1345.9461,19.55,1641364.812825521
738,1346.9155,19.27,226779.5938313802
739,1347.8856,19.28,3879611.754964192
740,1347.8856,19.4,4528220.707560221
741,1348.9104,19.33,981181.4064127604
742,1349.8819,19.28,1590761.2607421875
743,1349.8819,19.4,1925369.9012044268
744,1350.9082,19.26,416419.3434244792
