,m/z,rt,peak area
735,494.3359,15.02,170612.69193522134
736,497.2909,15.1,126622.55261230469
737,498.2864,15.02,127839.81046549478
738,498.3063,12.01,146998.158203125
739,498.3661,9.13,736756.880493164
740,498.3661,9.25,696625.4737548828
741,498.3661,9.37,736756.880493164
742,499.264,10.14,239045.84529622394
743,500.3836,9.48,2110038.580647786
744,500.3836,9.6,1804559.2420654295
745,500.3836,9.73,1795642.2216796875
746,500.3836,9.85,2004878.8806966143
747,500.3836,9.99,2110038.580647786
748,501.3853,9.56,465057.26123046875
749,501.3853,9.68,453955.0432942708
750,501.3853,9.79,465057.26123046875
751,502.369,14.21,483758.53548177076
752,504.3017,4.63,152409.98486328125
753,505.3922,17.69,2748894.897135417
754,506.3432,17.07,200281.61909993488
755,506.404,17.74,1023124.614095052
756,506.404,17.87,934060.3739013671
757,506.404,17.99,999669.174235026
758,509.3088,7.63,108243.8633219401
759,510.4101,14.5,401076.80175781244
760,511.391,5.06,123194.20100911456
761,513.3585,13.16,350456.4783528646
762,514.3657,8.4,502832.7849934896
763,514.3862,11.16,104960.61397298177
764,519.2649,15.01,141832.8076985677
765,519.4103,17.38,2157873.8219401045
766,519.4103,17.53,2378705.196044922
767,519.4103,17.97,238763.6780598958
768,520.3253,4.72,280987.7522786458
769,520.4294,17.38,539651.1513671875
770,521.4295,17.61,178336.37939453125
771,522.5988,18.05,155002.52787272134
772,531.4099,18.12,1786686.8707682288
773,531.4099,18.26,2098554.3434244785
774,531.4099,18.4,2114200.9125976562
775,532.4099,18.11,494657.70735677076
776,532.4099,18.25,611476.3061523439
777,533.3478,15.02,1841131.7623697917
778,533.3478,15.19,2143839.1295572915
779,533.3478,16.07,179040.15388997394
780,533.4118,18.11,145623.9893391927
781,534.3514,15.02,632160.5100504558
782,534.3514,15.14,686547.9995524088
783,535.3569,17.64,189895.87223307288
784,536.3428,17.52,229519.4759114583
785,537.3951,19.57,228682.08980305988
786,537.3951,19.68,277812.973836263
787,537.5456,19.39,3229819.8509114585
788,537.5456,19.51,3495891.5423177085
789,538.5355,19.38,989827.6876627604
790,538.5355,19.5,1675195.658528646
791,538.5355,19.61,1771420.6349283853
792,538.5355,19.75,1787892.3309733071
793,539.3331,12.01,230905.76806640625
794,539.5273,18.1,310328.79064941406
795,539.5273,18.23,386911.93644205725
796,539.5489,19.39,185191.67740885416
797,540.3264,12.98,164119.2420247396
798,543.578,5.36,296918.2027994791
799,546.3901,14.31,225602.2735595703
800,547.3745,16.41,114829.78483072916
801,547.3745,17.07,2832745.371744791
802,547.3745,17.24,3304864.5901692705
803,547.3745,17.37,3598002.316853841
804,547.3745,17.49,3664029.7792968755
805,548.3606,17.07,828469.5413411458
806,549.3705,17.06,118553.15791829427
807,550.6245,18.49,500330.97131347656
808,551.3959,16.91,365795.89318847656
809,551.6385,18.48,167861.6202799479
810,553.3844,18.11,1052541.6580810547
811,553.3844,18.25,1237321.2517089844
812,554.3814,10.0,239595.26627604166
813,554.4036,18.11,285613.06091308594
814,556.403,10.22,589682.535970052
815,556.403,10.33,577737.5284830728
816,556.403,10.46,589682.535970052
817,556.403,18.09,262193.8302815755
818,557.3831,13.23,234255.72298177084
819,559.3933,15.96,292061.7088216145
820,559.3933,16.08,314184.56937662757
821,559.4156,10.56,468799.59423828125
822,559.5275,19.39,1379421.0755208333
823,559.5275,19.51,1448278.4113769531
824,559.5275,19.65,369861.9137369791
825,559.5275,19.76,391784.0631510416
826,560.3786,13.32,383256.66760253906
827,560.5131,19.39,466758.0762532552
828,560.5131,19.52,862485.8520507812
829,561.4556,17.72,125468.01118977863
830,564.3601,4.86,198591.97294108072
831,564.4278,18.1,504164.8593749999
832,564.4278,18.22,658647.1492513021
833,565.3542,8.54,3299115.705647786
834,565.3542,8.76,5568312.088460287
835,566.3501,8.54,2098363.831380208
836,566.5767,20.31,1760514.8463541665
837,566.5767,20.45,2181132.926554362
838,566.5767,20.56,2595127.039713541
839,566.5767,20.68,2607508.8301188145
840,567.3704,8.64,138690.98225911456
841,567.552,18.67,1229095.4127604165
842,567.552,18.79,1407944.184529622
843,567.552,18.9,1490345.0133870442
844,567.5747,20.3,352679.45914713544
845,567.5747,20.43,399402.97705078125
846,568.5518,18.67,377379.4790852865
847,568.5518,18.79,454823.3872070312
848,570.374,9.26,172863.46736653644
849,572.4081,9.42,576769.5807698567
850,572.431,12.03,117334.28963216145
851,573.4623,19.57,892233.6898193359
852,573.4623,19.7,1540704.1032307944
853,573.4623,19.83,1629690.7236328125
854,573.4623,19.94,1632485.0244140625
855,574.4725,19.55,371104.0272216797
856,574.4725,19.68,450409.17659505206
857,575.3923,17.94,940062.4339192709
858,576.4059,17.94,308477.30615234375
859,581.3378,12.9,531732.9501953125
860,581.3378,13.02,657395.471110026
861,581.3378,13.15,154298.41552734375
862,582.3385,12.88,169438.0950927734
863,587.5561,20.31,4050392.708658854
864,587.5561,20.44,4357662.739257812
865,587.5561,20.56,5183493.5879313145
866,587.5561,20.77,5211536.576822916
867,587.5561,20.89,5264441.860555012
868,588.544,20.31,1154436.1289876301
869,588.544,20.44,1656467.96875
870,588.544,20.57,1966052.8334960938
871,589.4628,18.11,4460406.528564453
872,589.4628,18.25,5340730.8623046875
873,589.4628,18.38,5394056.765625
874,589.4628,18.5,5883115.122558594
875,589.5572,20.3,215428.5882161458
876,590.4303,14.26,385002.8746744792
877,590.4303,14.39,373482.51416015625
878,591.4231,18.19,432861.86743164057
879,592.3464,4.89,153914.32682291666
880,592.4175,15.02,3265511.0611979165
881,593.4135,15.02,547412.2171223959
882,593.4135,15.15,651791.6236979166
883,593.5797,18.99,141189.9044596354
884,593.6035,17.81,1150015.6286621094
885,593.6035,17.93,1416024.4150390623
886,593.6035,18.05,1767490.914876302
887,593.6035,18.17,1915093.7111002603
888,594.6015,17.78,489687.3610026042
889,594.6015,17.91,524705.6876627604
890,595.5775,17.43,164460.7549641927
891,595.5775,17.55,158640.77384440103
892,595.6013,17.76,389265.6969401041
893,595.6013,19.39,5397398.5
894,596.6027,19.39,3773213.45703125
895,596.6027,19.55,2083239.657552083
896,596.6027,19.78,395115.650390625
897,596.6027,20.32,304183.0514322916
898,596.6027,20.86,150160.31787109375
899,597.6058,19.37,567868.037109375
900,597.6058,19.56,163465.08854166666
901,597.6058,19.7,141091.55940755206
902,603.5152,20.31,182948.95251464844
903,604.409,13.38,337683.3116048177
904,605.4495,18.1,1140907.1355794268
905,605.4495,18.22,1466427.6752115889
906,606.4675,18.1,344028.9487711588
907,606.4675,18.22,412983.1320800781
908,607.39,19.26,104648.42635091145
909,608.3869,4.98,123697.00789388019
910,609.6049,19.79,176359.86197916663
911,614.452,11.19,391395.69921874994
912,615.5836,17.77,815525.8404947915
913,615.5836,17.92,909761.6329345703
914,615.5836,18.05,1173283.0751953123
915,616.4707,11.4,1621924.335611979
916,616.4707,11.54,1451165.943766276
917,616.4707,11.66,1606423.5006510415
918,616.4707,11.8,1621924.335611979
919,616.594,17.84,125388.62915039062
920,617.4578,11.47,463501.9345703125
921,617.4578,11.6,451704.1712239583
922,617.4578,11.72,463501.9345703125
923,621.5962,19.77,358940.26546223956
924,624.6119,20.01,119223.79866536458
925,624.6119,20.13,113531.22892252603
926,625.3869,18.38,318884.54593912757
927,625.3869,18.5,335554.9264322916
928,625.6371,20.31,1973184.0678304036
929,625.6371,20.44,2416073.6197916665
930,625.6371,20.64,198494.72094726562
931,625.6371,20.77,172355.4749348958
932,626.6389,20.31,224640.05289713544
933,628.421,10.05,440996.0110677083
934,630.4352,10.35,505145.01249186194
935,634.4574,14.33,237483.76359049475
936,634.5336,19.57,133240.8916015625
937,642.3992,18.39,311332.17138671875
938,644.4839,18.4,489578.4888916015
939,644.4839,18.53,657796.7557779946
940,645.361,17.67,468165.8125
941,645.361,17.81,457172.25472005206
942,645.4385,13.44,131061.7598063151
943,645.4901,18.39,199981.98746744788
944,647.4553,18.72,259624.7667643229
945,648.4402,13.45,205750.83288574216
946,651.6383,18.6,130317.52652994792
947,652.6556,17.78,2365816.4223632812
948,652.6556,17.91,2554939.4272460938
949,652.6556,18.03,2978378.1391601562
950,652.6556,18.16,3510317.259399414
951,652.6556,18.31,3593026.342122396
952,653.6484,17.79,484038.5627848307
953,653.6484,17.92,588141.1149088541
954,664.6691,19.27,1455616.1406249998
955,665.4405,18.37,468714.37980143225
956,665.4405,18.5,344153.8678385416
957,665.6801,19.27,290473.79296875
958,666.4527,18.37,179336.07910156247
959,666.4527,18.5,148249.00646972656
960,666.4527,19.49,175302.7823079427
961,672.4778,12.04,119377.93668619792
962,674.4982,12.19,1314694.432047526
963,674.4982,12.3,1181591.170247396
964,674.4982,12.45,1241390.2965494795
965,674.4982,12.57,1314694.432047526
966,675.4972,12.23,214545.84379069012
967,675.4972,12.39,149990.37548828125
968,678.4758,14.38,132635.94498697916
969,682.4769,19.27,2923990.8623860674
970,682.4769,19.42,3818678.951416015
971,682.4769,19.54,3887521.618164062
972,682.4769,19.67,4079341.4179687495
973,682.4769,19.78,167258.43619791663
974,683.4331,18.38,1745905.4073893228
975,683.4331,18.56,2154539.231486003
976,683.4877,19.28,345202.7542317708
977,683.4877,19.4,450173.74743652344
978,684.4453,18.38,689568.830485026
979,684.4453,18.52,850221.788289388
980,686.4742,10.97,231836.5001220703
981,688.4816,11.19,352987.7151692709
982,701.4069,19.24,617435.3798828125
983,701.4069,19.35,622218.3302408855
984,708.5127,19.27,1410265.8843180337
985,708.5127,19.39,2190319.614868164
986,708.5127,19.57,2207778.0584716797
987,708.5127,19.7,2506435.847859701
988,709.5053,19.26,668713.9342447916
989,709.5053,19.39,1017346.6522216797
990,711.4947,17.8,323643.0807291666
991,721.7275,19.28,9120707.729166668
992,721.7275,19.42,13631139.950520834
993,722.7386,19.27,4436547.145833333
994,722.7386,19.42,5466288.7431640625
995,723.7511,19.38,240065.2224934896
996,725.5192,19.24,531942.925455729
997,725.5192,19.35,536387.7137858071
998,727.6116,15.6,660786.6645914713
999,728.6019,15.59,260331.92301432294
1000,732.5469,12.87,855077.8162434895
1001,732.5469,13.0,740470.9518229166
1002,732.5469,13.13,844048.2010091145
1003,733.5438,12.92,254540.7132161458
1004,735.63,18.82,816992.6622721355
1005,736.5427,19.25,630169.0875651041
1006,736.5427,19.38,971907.0758463539
1007,736.5427,19.51,993509.1640624999
1008,736.6311,18.89,380854.9359944661
1009,737.5451,19.25,304246.9364827473
1010,737.5451,19.38,315186.63106282544
1011,739.4947,19.61,126507.4845377604
1012,739.5243,18.31,178041.9435628255
1013,757.6387,18.61,600551.2899576823
1014,757.6387,18.73,538333.0861002604
1015,757.6387,18.86,600551.2899576823
1016,758.4877,16.19,175008.7529296875
1017,758.6394,18.64,207060.313273112
1018,764.5493,18.59,1786642.1682942705
1019,764.5493,19.34,273009.62190755206
1020,764.6716,16.92,180259.81722005206
1021,764.6716,17.1,113946.72200520833
1022,764.6716,17.29,606854.4973144531
1023,764.6716,20.69,314923.2041015625
1024,765.5591,19.0,184539.64208984375
1025,767.4293,19.25,1222010.991048177
1026,767.4293,19.38,1341046.361328125
1027,767.4293,19.5,1372073.6516927083
1028,767.4293,19.63,1417503.5448811848
1029,768.443,19.25,588296.5078124999
1030,768.443,19.38,621799.4448242188
1031,783.496,19.26,102231.60656738281
1032,783.6527,16.53,437176.34179687494
1033,790.5792,13.5,589979.8208821614
1034,790.5792,13.63,552863.7557373047
1035,790.5792,13.75,589979.8208821614
1036,791.5917,13.52,139369.30131022137
1037,799.5152,16.2,840018.7700602213
1038,799.5152,16.33,1017795.2221679686
1039,800.5072,16.2,362131.1215413411
1040,800.5072,16.32,422516.40071614576
1041,934.641,17.27,200528.2190755208
1042,939.5888,17.27,108556.93522135416
1043,975.6672,17.26,414874.6282145183
1044,975.6672,17.38,470340.73144531244
1045,976.6434,17.59,545396.713704427
1046,976.6434,17.72,607101.4397786458
1047,976.6824,17.26,252602.65836588538
1048,977.6596,17.59,345367.10257975257
1049,981.6173,17.59,308816.89355468744
1050,982.5993,17.59,169855.9278971354
1051,997.5688,17.59,225542.5009765625
1052,998.5669,17.58,122152.04760742188
1053,1017.6799,17.59,2063960.3540039062
1054,1018.6981,17.59,1168661.552734375
1055,1019.6765,17.59,410297.37491861975
1056,1063.6694,17.7,137798.38053385416
1057,1096.0623,19.38,306076.9589436848
1058,1152.1192,20.31,476883.1715494791
1059,1154.1025,20.3,108458.89420572916
1060,1194.828,18.45,1119615.562174479
1061,1194.828,18.57,1277451.029785156
1062,1195.8321,18.45,938180.7698567709
1063,1195.8321,18.57,1012823.3874918618
1064,1196.837,18.45,356072.96268717444
1065,1199.7608,18.45,640092.1873372396
1066,1199.7608,18.57,752529.9023437499
1067,1200.0007,19.38,1067957.4556477864
1068,1200.0007,19.5,1115889.5152994788
1069,1200.769,18.45,527931.7452392578
1070,1200.769,18.57,583102.2945963541
1071,1201.778,18.45,179833.575398763
1072,1201.9703,19.37,345387.09842936194
1073,1215.7509,18.45,475436.0638020833
1074,1215.7509,18.57,561514.3749186198
1075,1217.7463,18.44,177503.54866536456
1076,1221.9425,19.45,213410.30411783856
1077,1222.9693,19.38,759596.7369791666
1078,1222.9693,19.51,842147.3459065754
1079,1223.9481,19.37,224601.5677083333
1080,1235.8532,18.45,2074905.7761230464
1081,1235.8532,18.66,2079921.723144531
1082,1236.8423,18.45,1504243.0514322915
1083,1236.8423,18.57,1700352.4830729165
1084,1237.8321,18.45,641189.4179280598
1085,1237.8321,18.57,706651.8899739583
1086,1238.8723,18.45,158628.04150390625
1087,1325.885,19.28,1720598.1053466797
1088,1325.885,19.43,1897035.165323893
1089,1325.885,19.55,1918999.3678385415
1090,1326.8931,19.27,1692490.4532877603
1091,1326.8931,19.44,1796689.4650065103
1092,1327.9019,19.27,685724.2244466145
1093,1327.9019,19.39,740344.6843261719
1094,1328.9114,19.26,164389.4853515625
1095,1342.9114,19.27,9910394.761067707
1096,1342.9114,19.46,10900648.137369793
1097,1343.9324,19.27,9389265.401367186
1098,1343.9324,19.46,10347497.188476564
1099,1344.9541,19.28,2498450.0084635415
1100,1344.9541,19.4,1899988.9420572915
1101,1344.9541,19.51,2097032.8388671875
1102,1345.9228,19.27,1390364.2983398438
1103,1345.9228,19.41,1545854.0096028647
1104,1345.9228,19.53,1558168.1590983071
1105,1346.9461,19.27,234524.3302408854
1106,1347.8623,19.28,3247314.811848958
1107,1347.8623,19.4,4033111.805338541
1108,1347.8623,19.56,4212041.612141927
1109,1348.887,19.27,3487966.76171875
1110,1348.887,19.43,4121979.739461263
1111,1349.9126,19.31,595896.0045572916
1112,1350.8848,19.25,355495.99934895826
1113,1350.8848,19.38,419165.93513997394
