,m/z,rt,sn,score,peak area
1112,479.343,12.02,0.932,1,877780.0945638022
1113,479.343,12.86,0.932,3,204960.39265950522
1114,479.3813,17.23,1.027,1,754819.9796549478
1115,479.3813,17.38,1.88,3,606029.7786458333
1116,479.3813,17.5,1.956,1,754819.9796549478
1117,481.3219,10.24,0.991,1,126191.48966471353
1118,481.3219,10.46,0.808,1,102557.24344889323
1119,481.3219,10.68,0.892,3,152227.375
1120,481.3219,10.83,1.023,3,125585.82751464844
1121,481.3219,10.95,0.954,1,208938.10319010416
1122,481.3411,11.62,0.78,1,994454.778971354
1123,481.3411,12.55,1.033,2,116799.09029134114
1124,481.3604,13.24,0.977,1,196270.97098795572
1125,482.3819,13.15,0.0,3,151127.90201822916
1126,483.3283,10.82,0.973,3,834003.3367919921
1127,483.3476,12.35,1.002,3,539861.6484374999
1128,483.3476,17.38,0.0,2,131910.87955729166
1129,483.367,13.16,1.301,3,138583.30647786456
1130,483.367,16.95,0.0,2,117972.56705729166
1131,483.4637,17.05,0.0,1,115856.3349609375
1132,487.3273,12.19,0.941,2,114865.11958821614
1133,489.3196,17.07,4.737,2,630038.9374999999
1134,489.3196,17.2,0.0,2,805445.2779947916
1135,490.3188,17.07,2.1,1,150140.81913248697
1136,491.379,17.54,3.463,3,3272817.6267089844
1137,491.379,17.72,2.319,1,3354988.0935058594
1138,491.379,17.84,2.053,1,3625818.1215006504
1139,491.379,17.97,0.981,1,3686157.2846679683
1140,492.3234,15.02,8.331,1,4348755.329345703
1141,492.3234,15.2,3.536,3,5134711.4456380205
1142,492.3234,15.35,2.116,2,5159573.784586588
1143,492.3234,15.47,1.068,3,5382523.0192057295
1144,492.3234,16.04,0.0,1,108899.66874186197
1145,492.3825,17.43,1.289,1,1206566.3598632812
1146,492.3825,17.57,2.157,2,984976.8463541666
1147,492.3825,17.7,2.353,3,1117282.8815511067
1148,492.3825,17.83,1.368,3,1206566.3598632812
1149,493.3287,15.02,7.53,3,1377228.1214192708
1150,493.3287,15.19,1.187,1,1433891.3873697917
1151,493.3485,11.8,1.009,1,106765.14192708333
1152,493.3485,12.09,1.015,2,372804.88753255206
1153,493.3485,12.45,0.942,2,293165.08544921875
1154,493.4077,17.68,0.0,1,211873.95849609372
1155,494.3164,17.52,2.055,2,115684.83561197916
1156,494.3361,15.02,2.287,1,179759.71175130206
1157,495.3258,10.57,0.87,1,181795.24869791666
1158,495.3258,10.76,0.85,3,136022.3544108073
1159,495.3456,11.7,0.936,3,180444.7169596354
1160,495.3456,12.18,1.032,1,124368.03361002603
1161,495.3456,12.37,0.997,3,101807.61747233072
1162,497.3309,11.08,1.096,1,158719.98885091144
1163,498.2867,15.02,1.906,3,119498.51416015625
1164,499.3641,14.2,1.111,3,130854.60868326822
1165,500.3838,9.55,1.358,1,948548.4667561848
1166,502.3692,14.25,2.13,3,424249.7675374348
1167,502.3692,14.4,1.438,2,457280.4397379557
1168,503.375,14.24,1.044,1,163805.7483723958
1169,504.3222,8.61,0.0,2,258118.63541666663
1170,505.3116,8.59,0.0,3,103402.08492024739
1171,505.3925,17.81,1.149,3,1785487.3756510415
1172,506.3435,17.07,3.215,1,290113.1602783203
1173,506.4042,17.74,0.0,1,1049942.2388509116
1174,506.4042,17.86,3.756,1,998654.7132161458
1175,506.4042,17.98,2.165,2,1007536.3291015625
1176,506.4042,18.1,0.0,1,1049942.2388509116
1177,510.4104,14.47,0.0,1,645123.3400065105
1178,510.4104,14.59,1.927,2,611546.891113281
1179,510.4104,14.72,0.0,1,645123.3400065105
1180,511.3913,5.06,0.0,2,446991.88936360675
1181,513.3588,13.12,1.182,2,399976.0429280598
1182,514.3659,8.41,0.667,1,160105.9024251302
1183,514.3659,8.53,1.033,1,271892.6236979167
1184,519.2652,15.0,0.0,3,144137.74112955728
1185,519.4106,17.38,10.267,1,1394408.7750244138
1186,519.4106,17.5,0.0,1,1502446.3977864583
1187,519.4106,17.63,0.0,2,1511788.0688476562
1188,519.4106,17.96,0.0,3,262584.5563151042
1189,520.3256,4.74,0.0,3,330576.3188476562
1190,521.4298,17.61,0.0,2,211088.9415690104
1191,522.5991,18.06,0.0,2,181331.1780598958
1192,531.4102,18.12,7.794,3,1852631.7712402344
1193,531.4102,18.28,2.871,3,2104773.8209635415
1194,531.4102,18.4,1.235,1,2115762.4069010415
1195,532.3463,10.12,1.622,2,111383.65991210938
1196,532.4102,18.12,5.792,2,553226.8883463541
1197,532.4102,18.24,1.405,2,608382.7611083984
1198,533.412,18.12,2.357,2,159281.11767578125
1199,534.3517,15.03,5.992,3,674367.6604817709
1200,534.3517,15.14,1.657,1,726885.7493489584
1201,535.3572,15.01,0.0,3,109403.42382812499
1202,537.3953,19.57,2.148,2,240825.62296549475
1203,537.3953,19.68,0.0,2,290180.229329427
1204,537.5458,19.39,2.74,3,2689701.6539713545
1205,538.5358,19.38,3.268,1,1106623.7669270833
1206,538.5358,19.51,2.426,1,1577469.4114583333
1207,538.5358,19.65,2.238,3,1632894.5513916016
1208,538.5358,19.78,1.309,2,1645427.8231201172
1209,539.355,12.06,1.717,2,182799.97363281247
1210,539.5276,18.1,2.447,2,276408.1292317708
1211,539.5276,18.22,0.0,2,339142.8073730468
1212,539.5492,19.38,1.998,3,168759.5399169922
1213,540.3267,12.9,2.572,1,269574.55550130206
1214,540.3267,13.02,0.0,1,340848.3899739583
1215,543.5783,5.36,0.0,3,644979.1424153645
1216,546.3904,14.37,0.798,3,136221.70141601562
1217,547.3747,16.4,1.431,2,147613.35335286456
1218,547.3747,17.07,5.989,1,3507640.9772135415
1219,547.3747,17.24,2.8,1,4208508.732340494
1220,547.3747,17.37,1.966,2,4493170.00785319
1221,547.3747,17.49,1.578,2,4764694.822102864
1222,547.3966,14.28,1.315,3,136230.5399169922
1223,548.339,8.77,0.0,1,143430.0000813802
1224,548.3609,17.07,1.523,1,814162.9326171875
1225,548.3609,17.22,0.746,3,180620.5771484375
1226,549.3708,17.07,2.571,3,170374.7980143229
1227,550.6248,18.48,4.505,3,471325.7649739583
1228,550.6248,18.62,0.0,3,518332.26057942706
1229,551.3962,16.95,0.984,3,154141.4248046875
1230,551.6388,18.5,0.0,1,171371.8663736979
1231,553.3847,18.12,5.069,2,893292.984781901
1232,553.3847,18.25,1.127,1,997335.1247558594
1233,554.4039,18.12,3.064,3,258003.44628906253
1234,556.4033,18.1,0.968,2,139120.0315755208
1235,557.3834,13.26,1.058,1,141357.38500976562
1236,558.4099,10.82,0.796,2,177594.1808268229
1237,559.3935,15.96,2.358,2,281197.3857421875
1238,559.3935,16.07,1.343,1,356289.4986979166
1239,559.5278,19.37,1.581,2,939083.9759114584
1240,559.5278,19.57,0.858,2,415443.9287109375
1241,560.3789,13.36,2.166,2,347059.40869140625
1242,560.3789,13.48,0.0,1,409303.4622395833
1243,560.5134,19.4,2.053,2,444364.82283528644
1244,560.5134,19.51,0.0,1,793892.1670735676
1245,561.3885,13.32,1.125,3,136048.00748697916
1246,564.3604,4.86,0.0,3,229582.2962239583
1247,564.4281,18.1,3.904,2,493880.91149902344
1248,564.4281,18.22,1.296,2,582682.7887369791
1249,565.5581,20.32,1.01,3,1447968.0960286455
1250,565.5581,20.46,0.801,3,1044653.4456380208
1251,565.5581,20.59,0.417,2,1984674.4210611978
1252,566.577,20.31,2.736,1,1440130.2754720051
1253,566.577,20.43,2.372,2,1960752.2247721353
1254,566.577,20.57,0.0,1,2387567.698404948
1255,567.5523,18.67,4.179,3,1032875.8237711588
1256,567.5523,18.79,1.921,3,1173104.7246093748
1257,567.5523,18.91,1.784,1,1382424.8529866533
1258,567.575,20.31,2.573,1,331428.9498697916
1259,567.575,20.44,1.094,3,360326.0305989584
1260,568.5521,18.67,2.626,3,339722.9885253906
1261,572.4084,9.52,1.051,1,391007.87263997394
1262,573.4626,19.56,2.4,2,1082259.9270833333
1263,573.4626,19.71,1.807,3,1309113.0913899736
1264,573.4626,19.83,0.897,3,320496.7981770833
1265,574.4728,19.57,2.475,2,383396.89444986975
1266,574.4728,19.69,0.0,2,444828.7296549479
1267,575.3926,17.92,1.46,1,321891.9278971354
1268,581.3381,12.91,1.999,2,345495.5029296875
1269,581.3613,13.04,0.769,1,151228.78597005206
1270,588.5443,20.31,2.206,1,983818.3890380859
1271,588.5443,20.45,0.562,1,497573.72648111975
1272,588.5443,20.56,0.306,1,790244.8646647136
1273,589.4631,18.11,3.994,1,3324151.325032552
1274,589.4631,18.27,4.171,2,4645910.293782552
1275,589.4631,18.43,1.816,2,5048624.8447265625
1276,589.4631,18.56,1.576,2,5130530.796468099
1277,589.5575,20.29,2.03,2,228086.8243815104
1278,590.4306,14.33,0.0,1,386883.83931477857
1279,591.4234,18.2,1.054,2,378584.7626953125
1280,593.4139,15.02,3.004,1,508596.68359375006
1281,593.4139,15.14,0.0,2,657421.8553059895
1282,593.58,18.96,0.0,3,137084.1669921875
1283,593.6038,17.79,1.926,2,1149590.1396484375
1284,593.6038,17.91,1.925,3,1264453.3428955078
1285,593.6038,18.04,1.961,2,1632081.2332356768
1286,593.6038,18.15,1.767,1,1713610.4599609375
1287,593.6038,18.37,0.921,1,106899.66349283853
1288,594.6018,17.76,1.549,2,499656.1093749999
1289,595.5778,17.15,1.1,1,126153.46354166666
1290,595.5778,17.33,0.868,3,133637.9650472005
1291,595.5778,18.62,0.968,1,350013.0944010417
1292,595.5778,18.79,1.003,3,262665.5432942708
1293,595.5778,20.0,0.939,2,377343.4127604166
1294,596.603,19.39,1.873,1,2731876.8924153643
1295,596.603,19.59,0.783,2,1035043.46484375
1296,596.603,19.76,0.704,1,468681.9016927083
1297,596.603,20.06,0.956,3,226656.88053385416
1298,596.603,20.28,0.822,2,155302.9591064453
1299,603.5155,20.3,1.568,1,164558.55395507812
1300,604.4093,13.39,2.186,3,505049.57552083326
1301,604.4093,13.56,0.0,2,527530.3334554036
1302,605.4014,13.44,1.464,3,140925.6426595052
1303,605.4498,18.1,3.683,3,854400.3522135417
1304,605.4498,18.24,2.275,1,1244292.565388997
1305,606.4678,18.09,3.603,3,309776.3224283854
1306,607.3903,19.25,0.0,1,128667.49853515625
1307,608.3872,4.97,0.0,1,143684.6944986979
1308,609.6052,19.79,1.479,1,152585.50451660156
1309,615.5839,17.74,1.568,2,1042314.6424967448
1310,615.5839,17.86,2.055,2,671596.8684082031
1311,615.5839,17.98,1.901,2,1042314.6424967448
1312,616.471,11.46,0.818,1,451877.4076741537
1313,621.5965,19.81,1.279,3,275310.73486328125
1314,621.5965,19.94,0.733,2,289894.25467936194
1315,624.6122,18.68,1.031,1,148776.54361979163
1316,624.6122,20.87,0.762,2,290499.6695963542
1317,625.3872,18.38,2.255,3,322085.7423095703
1318,625.6374,20.3,2.609,3,1791409.3277994788
1319,625.6374,20.44,1.45,2,2080047.2557373045
1320,625.6374,20.56,0.763,1,265507.71044921875
1321,625.6374,20.68,0.987,3,231103.1028645833
1322,626.6392,20.3,1.894,1,178313.92260742188
1323,630.4355,10.36,0.0,1,424794.9187825521
1324,634.4578,14.36,1.85,2,296109.2745768229
1325,642.3996,18.38,0.0,2,289610.366007487
1326,644.4843,18.4,3.378,1,472170.7918294271
1327,644.4843,18.52,1.55,2,604115.5262858071
1328,645.3613,17.67,1.222,3,420495.9487304687
1329,645.4388,13.42,0.0,1,193090.7307942708
1330,645.4904,18.4,2.549,3,173350.42464192706
1331,647.4557,18.72,1.189,3,252438.97851562497
1332,648.4405,13.42,1.292,3,664638.974609375
1333,648.4405,13.54,2.348,1,578802.0718180337
1334,649.4269,13.47,1.459,3,189361.69352213544
1335,652.656,17.8,2.34,1,2051582.1435546873
1336,652.656,17.93,2.141,2,2447672.865234375
1337,652.656,18.04,2.047,3,2631979.5310872393
1338,652.656,18.17,1.872,3,3250256.5027262373
1339,653.6487,17.73,0.953,3,489567.3349609375
1340,653.6487,17.85,2.258,2,448954.9698486328
1341,653.6487,17.97,1.13,2,489567.3349609375
1342,655.0359,18.75,0.884,1,508988.1407877604
1343,655.0359,19.51,0.985,3,1976483.8468017578
1344,664.6694,19.27,0.0,1,1265789.0911458333
1345,665.4409,18.37,1.651,3,388122.9401041666
1346,666.4531,18.37,2.063,3,152575.82377115884
1347,666.4531,18.5,0.848,2,163882.92415364584
1348,666.4531,19.28,1.568,2,730274.7929280598
1349,674.4985,12.25,1.356,3,333242.1531575522
1350,678.4762,14.4,0.0,1,224106.47477213544
1351,681.0592,18.55,0.933,2,781924.0455729167
1352,681.0592,19.6,0.668,1,270657.3733723958
1353,681.0592,19.81,0.96,3,1830061.4866536458
1354,682.4773,19.27,2.062,3,2098393.2361653643
1355,682.4773,19.44,0.393,1,1329479.6175130208
1356,682.4773,19.57,0.268,3,1334868.2906087236
1357,682.4773,19.7,0.104,2,1547135.3385416665
1358,683.4334,18.38,2.907,1,1611181.8766276042
1359,683.4334,18.55,2.134,1,1896235.7813720703
1360,683.4334,18.69,0.0,1,2012890.4777018225
1361,683.4881,19.25,2.273,1,370354.391805013
1362,683.4881,19.36,1.682,3,438829.33593749994
1363,684.4456,18.38,2.303,2,650173.9606119791
1364,684.4456,18.52,2.108,3,770916.3400472004
1365,684.4456,18.64,0.0,2,829642.8735758463
1366,688.4544,19.23,1.113,3,138621.6554361979
1367,688.4819,11.21,0.987,2,184707.69287109372
1368,692.459,13.47,1.384,3,679522.7923177083
1369,692.459,13.59,2.459,1,586313.2571614583
1370,693.4568,13.5,0.0,1,206959.02750651044
1371,701.4073,19.24,0.0,3,578067.993815104
1372,701.4353,18.59,0.778,3,103571.23616536458
1373,708.5131,19.27,2.046,3,1219649.3177083333
1374,708.5131,19.39,2.625,2,1947989.1043294268
1375,708.5131,19.51,2.397,2,2019796.5966796873
1376,708.5131,19.64,1.907,1,2270195.859822591
1377,709.5057,19.28,1.613,3,431874.3658854166
1378,709.5057,19.4,0.637,1,425231.4625651041
1379,711.495,17.8,0.0,3,638518.9222005208
1380,712.4918,17.8,0.0,1,259613.58040364584
1381,721.7279,19.27,2.496,2,10727105.421875
1382,721.7279,19.45,0.0,2,13382426.822916666
1383,722.739,19.27,2.539,1,5020443.59798177
1384,722.739,19.48,1.132,3,5747347.622395833
1385,723.8673,19.28,1.054,3,192810.0882161458
1386,724.5046,19.26,1.208,2,1486027.7610677083
1387,725.5196,19.25,1.837,2,355486.2994791666
1388,725.5196,19.39,1.53,1,514374.4288330077
1389,726.5941,15.59,0.0,3,399004.4840494792
1390,727.612,15.6,0.0,2,2126778.1483154297
1391,728.6022,15.6,0.0,3,859878.1088867188
1392,733.4855,13.53,0.0,1,140655.19405110675
1393,735.6304,18.98,1.078,3,234030.1727294922
1394,736.4842,13.57,2.375,3,488586.9010416666
1395,736.4842,13.71,0.0,3,556710.8493652344
1396,736.5431,19.26,2.01,2,590596.517578125
1397,736.5431,19.38,0.0,3,885981.1166992188
1398,737.4864,13.58,0.0,2,167024.79337565103
1399,737.5454,19.24,1.634,1,284318.2272135416
1400,739.5247,18.31,0.0,2,367887.68786621094
1401,740.5311,18.31,0.0,2,144006.7508544922
1402,757.6391,18.63,1.275,3,533866.3131510416
1403,757.6391,18.76,2.203,1,450648.8188476562
1404,757.6391,18.87,1.046,1,533866.3131510416
1405,758.4881,16.2,0.0,3,195326.408203125
1406,759.5203,19.25,1.155,1,103657.86523437499
1407,763.6633,20.45,1.183,2,2199825.4446614576
1408,764.5497,18.9,0.99,1,394512.09488932294
1409,764.672,20.53,1.204,2,1165122.1748453774
1410,767.4297,19.24,1.998,2,1166685.6292317705
1411,767.4297,19.37,2.184,3,1265972.9220377603
1412,767.4297,19.49,2.233,2,1309967.2766927083
1413,767.4297,19.62,1.954,2,1403740.7664388018
1414,768.4434,19.24,2.017,2,577568.1463216145
1415,768.4434,19.35,0.0,1,588606.1074625652
1416,783.6531,16.53,0.0,1,1328482.0107421873
1417,784.6568,16.53,0.0,3,588552.3657226562
1418,799.5156,16.19,6.139,2,1054683.6867268882
1419,799.5156,16.33,0.0,1,1219235.728922526
1420,800.5076,16.19,5.155,2,486078.3376464844
1421,800.5076,16.31,1.216,3,511983.28759765625
1422,934.6414,17.26,0.0,3,189755.51057942706
1423,975.6677,17.26,5.292,1,394695.90625
1424,976.6439,17.6,4.186,3,472940.34619140625
1425,976.6439,17.74,0.0,2,574297.7156575521
1426,976.6829,17.26,0.0,3,240590.83479817706
1427,977.6601,17.6,2.825,2,267391.8043619791
1428,981.6178,17.59,3.322,1,257708.49182128906
1429,982.5998,17.59,0.0,2,157271.5148111979
1430,997.5693,17.6,0.0,2,216293.49763997394
1431,1017.6805,17.59,5.239,1,1605741.1529947915
1432,1017.6805,17.72,0.0,1,1835426.2945556638
1433,1018.6986,17.59,3.074,3,895412.643391927
1434,1018.6986,17.72,0.248,2,227750.02913411456
1435,1019.677,17.6,3.913,2,362635.7659098307
1436,1152.1197,20.32,4.315,2,420618.3323567708
1437,1194.8286,18.45,0.0,3,1217152.9627278643
1438,1195.8327,18.45,7.092,3,918917.0525309244
1439,1195.8327,18.56,0.0,3,972589.4830729165
1440,1196.8376,18.43,3.599,2,317974.0890299479
1441,1196.8376,18.55,0.0,2,354489.57421874994
1442,1199.7614,18.43,3.341,2,600942.4013671875
1443,1199.7614,18.56,0.0,1,693413.2205403646
1444,1200.0014,19.37,5.576,2,934708.5036621094
1445,1200.7696,18.44,4.326,1,494987.7708333333
1446,1200.7696,18.57,0.0,3,532827.8707682292
1447,1201.7786,18.43,0.0,1,171468.3509114583
1448,1201.9709,19.37,1.377,3,230465.6416829427
1449,1215.7515,18.43,2.597,1,461811.9866536458
1450,1215.7515,18.56,0.0,3,501002.83333333326
1451,1217.747,18.45,0.0,1,134641.30216471353
1452,1221.9431,19.48,0.623,2,173323.58056640625
1453,1222.97,19.37,2.885,3,621737.5700683594
1454,1222.97,19.49,0.0,1,814613.1730957031
1455,1235.8538,18.45,4.571,3,1667101.8249918618
1456,1235.8538,18.57,0.0,1,1933638.326660156
1457,1236.8429,18.45,5.42,3,1467926.165649414
1458,1236.8429,18.59,3.168,1,1596068.8847249346
1459,1237.8327,18.45,0.0,1,659125.3167317708
1460,1238.8729,18.45,0.0,2,142419.9132486979
1461,1325.8857,19.28,11.612,3,1703902.8572184243
1462,1325.8857,19.48,0.0,1,1784194.7740885415
1463,1326.8937,19.28,11.552,2,1553690.8688151042
1464,1326.8937,19.46,1.587,3,1669242.189819336
1465,1327.9025,19.27,0.0,2,691352.2431640624
1466,1328.9121,19.27,2.251,2,148552.43733723956
1467,1342.9121,19.28,10.621,2,9546608.848307291
1468,1342.9121,19.47,0.0,2,10497474.09065755
1469,1343.933,19.28,10.76,3,9108493.091796875
1470,1343.933,19.47,0.0,2,9978209.393025715
1471,1344.9548,19.28,11.062,3,4357378.918457031
1472,1344.9548,19.46,1.095,3,4457507.728515625
1473,1345.9235,19.28,3.193,3,1073190.6466471355
1474,1345.9235,19.4,2.106,3,1402228.6431070962
1475,1345.9235,19.52,0.0,3,1474526.5526529946
1476,1346.9468,19.26,0.0,2,238253.8399251302
1477,1347.863,19.28,2.333,3,2750251.2062174473
1478,1347.863,19.49,0.888,3,485398.43749999994
1479,1347.863,19.61,0.339,1,511048.85937499994
1480,1348.8877,19.28,6.899,1,3591273.746744791
1481,1348.8877,19.45,0.0,1,3962402.678019206
1482,1350.8855,19.26,3.332,1,385326.69852701825
1483,1350.8855,19.38,0.0,2,408221.4748942057
