,m/z,rt,sn,score,peak area
1110,331.1803,5.43,1.711,1,392000.4147135417
1111,331.1803,5.56,0.63,2,612680.2962239583
1112,331.1935,13.97,3.508,1,467004.47363281244
1113,331.22,11.46,0.746,3,337245.1772460937
1114,331.2863,15.37,5.043,2,864366.3029378254
1115,331.2863,15.59,2.651,2,11214829.553873697
1116,331.2863,15.72,2.366,1,17180920.712890625
1117,331.2863,15.84,4.521,2,19478237.83170573
1118,331.2863,15.99,2.543,3,19522753.07417806
1119,332.1886,5.09,1.393,1,114921.18595377605
1120,332.2152,6.11,1.419,2,466310.7420247395
1121,332.2152,6.22,1.94,1,454924.62406412757
1122,332.2152,6.35,1.188,3,466310.7420247395
1123,332.2152,6.58,2.224,1,229067.34326171875
1124,332.2152,7.67,1.122,2,243876.7166748047
1125,332.2949,15.59,5.308,3,3027138.7337239585
1126,332.2949,15.73,0.826,3,3247470.5185546875
1127,332.2949,15.86,0.55,2,207201.7454427083
1128,332.3348,12.82,2.766,3,436411.3829752604
1129,332.3348,12.96,0.0,2,589498.721516927
1130,333.2,5.86,0.888,2,293099.0226236979
1131,333.2,6.37,0.991,2,135752.64156087238
1132,333.2,8.45,0.965,2,118344.84130859374
1133,333.2266,5.59,0.0,2,691742.3594563801
1134,333.2266,10.39,7.698,2,32154777.86303711
1135,333.2266,10.67,2.223,3,37743794.634399414
1136,333.24,10.92,0.916,2,810366.978515625
1137,333.24,11.47,1.629,3,322694.42366536456
1138,333.2533,11.04,0.986,3,777049.5904947916
1139,333.2533,11.15,0.654,1,1221396.0593261716
1140,333.2533,11.27,0.459,2,1292503.2333984373
1141,333.2933,15.58,3.288,2,390990.02779134107
1142,333.2933,15.7,1.406,3,445750.93461100257
1143,333.3333,12.81,0.0,3,107380.6435546875
1144,333.3866,10.38,0.0,3,1006592.2903645833
1145,334.2278,5.58,2.045,3,162772.98400878906
1146,334.2278,10.26,0.178,3,7637593.470703125
1147,334.2278,10.38,5.084,1,6127149.093587239
1148,334.2278,10.49,2.128,1,6490346.690917969
1149,334.2278,10.61,1.315,2,7637593.470703125
1150,334.2412,10.9,0.838,1,216902.328125
1151,334.2412,11.05,0.371,3,302906.81579589844
1152,334.308,17.08,0.0,1,137432.2249348958
1153,335.2051,5.08,0.0,2,101861.46769205728
1154,335.2051,6.49,1.129,3,131282.2171223958
1155,335.2185,7.46,0.939,1,106251.2745768229
1156,335.2185,8.2,0.884,3,116149.8291015625
1157,335.2185,9.47,1.118,2,105393.10286458333
1158,335.232,8.93,0.0,2,132421.4085286458
1159,335.232,9.08,1.257,2,177999.52583821613
1160,335.232,10.26,0.554,3,2307190.874715169
1161,335.232,10.37,1.512,2,832441.2399088541
1162,335.232,10.5,1.404,2,2307190.874715169
1163,335.2454,8.38,33.444,1,11719306.00813802
1164,335.2454,8.58,0.0,3,13238373.08536784
1165,335.2454,8.71,2.437,3,13188608.838704426
1166,335.2454,8.83,2.111,3,13189982.550130207
1167,335.2588,11.68,0.871,1,325290.62679036456
1168,335.2722,11.2,0.965,2,1639623.9414062502
1169,336.2391,8.6,1.158,2,362544.1736653646
1170,336.2391,10.54,0.0,3,213937.6516927083
1171,336.2526,8.38,0.0,2,2415728.304361979
1172,336.2526,9.91,0.0,3,119260.33687337239
1173,336.3064,14.66,0.0,3,196110.1394856771
1174,337.1549,8.18,5.179,1,727385.0914306641
1175,337.2089,6.36,0.994,3,352480.05940755206
1176,337.2089,7.0,2.113,2,258693.90901692706
1177,337.2089,7.12,0.0,2,274417.74991861975
1178,337.2089,7.37,1.065,2,246030.708984375
1179,337.2089,7.78,0.724,1,223393.64420572916
1180,337.2224,11.93,2.263,1,533202.4702962239
1181,337.2224,12.05,0.27,3,907590.0624999999
1182,337.2224,12.21,0.397,2,643798.2041015625
1183,337.2359,9.23,0.919,2,106101.76090494792
1184,337.2359,11.06,1.046,3,1110831.1725260417
1185,338.195,9.15,1.123,2,428948.694905599
1186,338.195,9.27,0.225,2,592756.8834635416
1187,338.222,5.14,0.99,2,379531.1881510416
1188,338.222,12.13,2.049,1,200788.60335286456
1189,338.3438,17.21,8.309,2,3669567.475911458
1190,338.3438,17.37,2.684,2,4259082.691975911
1191,338.3438,17.53,1.801,3,4443075.919352213
1192,338.3438,17.66,1.098,1,4561955.904622395
1193,338.3438,17.93,1.265,3,128065.32047526042
1194,338.9669,0.61,8.475,1,433475.11625162757
1195,338.9669,0.74,0.0,1,577012.8868001301
1196,339.1839,8.88,2.764,3,281793.17179361975
1197,339.1975,4.54,0.924,2,150011.94563802084
1198,339.1975,4.82,0.893,2,143322.75366210938
1199,339.1975,9.08,0.584,3,230491.56481933594
1200,339.211,5.12,1.179,2,181144.0457763672
1201,339.211,6.44,1.006,1,102433.72347005208
1202,339.211,6.57,0.938,3,137931.42146809894
1203,339.2517,11.99,0.872,1,105983.29964192708
1204,339.2517,12.14,0.989,2,1615322.6038411458
1205,339.3467,17.22,3.825,2,693027.4001057942
1206,339.3467,17.33,1.861,1,965297.9221598307
1207,339.3467,17.45,1.147,2,976728.2245279948
1208,340.2166,5.65,1.385,1,129796.69128417969
1209,340.2302,4.97,10.524,1,1556759.2319335935
1210,340.2302,5.1,1.567,3,1579048.1919759111
1211,340.2302,5.45,0.0,3,125890.33251953125
1212,340.2574,4.35,0.0,1,158352.64294433594
1213,340.2574,7.78,1.021,1,145339.9114583333
1214,340.2574,7.93,0.975,2,181928.54496256507
1215,340.271,7.31,1.615,1,1490257.9477539062
1216,340.271,7.55,2.146,1,1478602.3841145833
1217,340.271,7.73,1.425,2,1490257.9477539062
1218,340.271,8.12,2.813,1,395019.90185546875
1219,341.2251,9.69,0.924,3,186380.37438964847
1220,341.2251,9.86,0.875,1,170207.0608723958
1221,341.2251,10.12,0.884,1,229189.85111490884
1222,341.2251,10.31,1.036,2,148392.01334635413
1223,341.2251,10.75,0.983,3,197850.9739990234
1224,341.2524,12.53,0.622,3,424265.11100260407
1225,341.2524,12.86,0.81,1,141450.802734375
1226,341.266,13.03,1.031,3,1051755.4479166665
1227,341.307,16.35,1.198,1,644537.5245361328
1228,341.307,16.47,1.425,2,1994615.2891845703
1229,341.307,16.62,2.73,3,1890300.976236979
1230,341.307,16.74,1.214,1,1994615.2891845703
1231,342.2092,4.28,1.077,1,161113.5078531901
1232,342.2092,4.51,0.312,2,219445.96923828122
1233,342.2092,4.75,2.434,3,351189.1097005208
1234,342.2092,4.86,1.246,2,377322.5533854167
1235,342.2503,5.22,0.0,3,905542.5156249999
1236,342.3461,16.19,3.66,3,601659.5138346353
1237,342.3461,16.32,0.0,3,728463.4755859375
1238,343.155,11.67,1.105,2,246151.7815755208
1239,343.1962,5.11,1.261,2,324888.9010416666
1240,343.1962,8.64,5.15,2,1220710.7356770833
1241,343.2099,6.99,1.155,3,267009.9934488932
1242,343.2099,7.55,0.891,3,102082.92317708333
1243,343.2374,8.54,0.755,1,252864.24348958334
1244,343.2374,11.05,0.793,2,199362.41988118493
1245,343.2374,11.36,1.006,2,335361.84191894525
1246,343.2374,11.6,0.773,3,134019.19592285156
1247,343.2374,11.73,1.023,1,161695.8838704427
1248,343.2648,13.48,0.768,1,216970.28218587238
1249,343.2648,13.73,1.094,1,178454.15641276044
1250,343.3472,16.19,0.0,1,121763.30419921875
1251,344.1998,8.64,2.004,3,170527.8351236979
1252,344.2135,4.86,0.85,1,149115.4757080078
1253,344.2135,5.03,0.759,3,144594.33011881512
1254,344.2273,4.03,13.484,3,1278862.629720052
1255,344.2273,4.18,1.101,3,1290037.9964192708
1256,344.2273,4.38,0.854,1,314117.3138020833
1257,344.9854,0.62,3.019,2,2942453.12890625
1258,344.9854,0.74,0.0,1,3608627.132486979
1259,345.1925,5.78,11.758,3,10432860.326497395
1260,345.1925,5.93,2.835,2,12965015.509114582
1261,345.1925,6.26,1.973,3,13272514.365641274
1262,345.1925,6.37,1.145,2,13378404.223958332
1263,345.2063,3.77,0.927,1,111420.10384114583
1264,345.2063,4.92,0.982,1,190148.13037109375
1265,345.2063,5.08,1.04,2,154963.4073079427
1266,345.2063,6.54,0.917,3,169378.9749348958
1267,345.2339,11.2,0.975,1,418806.5286458333
1268,345.2615,14.2,1.63,1,124148.19075520831
1269,345.9942,0.62,2.493,2,225453.0334065755
1270,345.9942,0.75,0.0,3,296033.7159830729
1271,346.188,5.77,5.469,2,1540597.903971354
1272,347.2003,5.1,0.912,2,223238.29744466144
1273,347.2003,5.7,10.706,3,5938238.37890625
1274,347.2003,5.87,4.243,1,6676587.695800781
1275,347.2003,6.05,0.813,3,7084868.581542969
1276,347.2003,11.83,3.122,1,358939.0364583333
1277,347.2142,6.54,0.975,3,241978.44205729166
1278,347.2142,6.92,1.007,1,127295.3318684896
1279,347.2142,7.47,1.582,3,175176.77368164062
1280,347.242,8.36,1.756,1,207094.4729817708
1281,347.242,10.99,0.926,3,221819.74267578125
1282,347.242,11.4,1.191,3,291611.6204020182
1283,347.367,6.18,116.119,3,7759983.822265626
1284,348.2017,5.69,5.373,2,835874.512125651
1285,348.2296,9.84,5.644,2,2313978.6142578125
1286,348.2296,9.97,2.273,3,2672696.0420328774
1287,348.2296,10.1,1.115,2,2982848.146809896
1288,348.2574,10.36,0.0,2,170701.96089680988
1289,348.3131,15.59,2.661,2,10809609.229980469
1290,348.3131,15.72,2.302,1,15291657.003255205
1291,348.3131,15.85,4.485,3,17617319.777384438
1292,348.3131,15.98,2.037,3,17569093.597656254
1293,348.3689,6.18,0.0,1,1698170.9438883464
1294,349.192,4.61,1.525,1,132409.65034993488
1295,349.206,5.61,0.829,2,512000.05167643225
1296,349.2898,13.69,0.023,1,1622533.8094482422
1297,349.2898,14.12,0.742,3,999774.6380208335
1298,349.2898,14.24,0.451,1,1166811.9742024739
1299,349.2898,14.4,0.245,3,1215097.2334391277
1300,349.3177,15.59,2.717,1,2391726.942301432
1301,349.3177,15.72,2.175,3,3401707.944661458
1302,349.3177,15.84,2.804,2,3881654.680623372
1303,349.3177,15.97,0.0,3,3893626.5079752603
1304,349.3736,6.18,0.0,2,178907.5633951823
1305,349.7231,5.1,0.0,2,148023.93432617188
1306,350.1991,8.91,0.47,3,134320.5393880208
1307,350.2972,13.96,4.995,2,785425.3994140624
1308,350.3112,14.19,0.833,1,224872.27714029947
1309,350.3252,14.41,1.087,2,649473.2225748699
1310,350.3252,14.89,1.035,1,381723.67822265625
1311,350.9984,0.64,3.423,1,1967133.953125
1312,350.9984,0.76,0.0,1,2506971.140258789
1313,351.2091,7.08,0.945,1,209931.2229817708
1314,351.2372,7.82,0.0,2,816237.9739583331
1315,351.2372,9.75,0.933,3,642725.0339355469
1316,351.2372,9.86,1.578,2,317150.3485921224
1317,351.2372,9.99,1.19,1,642725.0339355469
1318,351.2372,10.95,0.813,1,198541.03238932288
1319,352.222,6.01,1.001,2,165074.2255859375
1320,352.2361,7.83,1.346,2,101325.73763020833
1321,352.2502,8.26,1.058,2,101727.73811848958
1322,352.2643,8.58,0.817,3,318850.0655517578
1323,352.3066,12.96,1.792,1,198080.19124348956
1324,353.1955,4.92,2.161,2,189454.9103597005
1325,353.2096,8.77,1.076,2,237225.79956054688
1326,353.2237,8.87,1.185,2,158936.38134765622
1327,353.2379,5.91,0.884,1,147400.68802897134
1328,353.2379,6.26,0.956,1,230562.13916015625
1329,353.2379,6.47,1.018,3,154152.5372721354
1330,353.2379,9.2,1.051,3,116530.16145833334
1331,353.2379,11.58,1.102,3,124110.6710611979
1332,353.252,12.62,0.78,3,143658.26318359375
1333,353.2661,15.37,4.38,1,963183.037109375
1334,353.2661,15.61,6.394,1,14656568.262003578
1335,353.2661,15.73,2.083,1,17333990.92122396
1336,353.2661,15.85,3.067,1,18386470.161458336
1337,353.2661,16.01,0.0,2,18731619.426432293
1338,354.2283,10.28,1.073,1,142450.93147786456
1339,354.2708,9.03,0.686,2,113598.89029947916
1340,354.2708,9.17,1.045,2,139532.15299479166
1341,354.2708,15.37,0.0,2,183116.669921875
1342,354.2708,15.61,3.61,1,2330966.634765625
1343,354.2708,15.76,4.206,2,3611309.5882161455
1344,354.285,10.88,11.719,1,6500838.905436197
1345,354.285,11.05,3.737,1,7550746.039062499
1346,354.285,11.17,2.591,3,7622568.395833333
1347,354.285,11.31,2.122,3,7641245.1240234375
1348,355.2073,5.09,0.951,1,163271.32340494788
1349,355.2215,7.11,0.0,1,256317.7024739583
1350,355.2215,7.51,1.007,2,291075.7415364584
1351,355.2357,7.24,0.792,3,119951.80415852866
1352,355.2357,8.91,1.327,3,101082.92179361978
1353,355.2641,11.14,1.062,1,193070.1484375
1354,355.2641,11.26,0.905,3,292175.3247884115
1355,355.2641,12.21,0.943,3,491017.226969401
1356,355.2925,10.89,4.016,1,1139163.7037760415
1357,356.2175,4.81,1.221,2,280527.39371744794
1358,356.2175,4.94,0.475,2,359256.2648925781
1359,356.246,6.2,0.782,1,148581.995320638
1360,356.246,10.71,1.398,2,317438.1380208333
1361,357.202,3.97,0.537,3,1425035.514973958
1362,357.202,4.15,1.614,1,581386.2421061198
1363,357.202,4.28,0.47,2,1425035.514973958
1364,357.2163,4.8,1.003,2,313335.7046305338
1365,357.2449,5.86,1.053,3,127853.87434895833
1366,357.2449,10.72,1.08,3,274884.50244140625
1367,357.2449,11.76,0.583,1,349442.0136311849
1368,357.2449,12.06,1.055,2,427891.8688151041
1369,357.2877,15.59,0.0,3,150781.7547607422
1370,357.302,14.12,1.993,2,855841.5959472655
1371,357.302,14.25,1.683,3,868403.6321614583
1372,357.3163,13.84,2.135,3,698782.0593261719
1373,357.3163,13.98,0.922,2,792259.1298828125
1374,358.2465,4.54,5.713,1,798506.3079427084
1375,358.2609,11.07,1.282,2,359876.4244791666
1376,359.2079,6.76,8.54,3,129446262.88769531
1377,359.2079,6.97,6.936,3,166515059.8453776
1378,359.2079,7.42,2.337,2,170761050.01953128
1379,359.2654,12.91,1.895,1,331033.905843099
1380,359.2654,13.04,1.137,3,375121.48734537757
1381,359.2654,13.17,0.926,2,241211.1219075521
1382,359.3229,16.34,3.794,2,666050.2320963541
1383,359.3229,16.53,7.397,1,9665561.900716145
1384,359.3229,16.66,2.055,2,10752994.303385416
1385,359.3229,16.79,3.581,3,11612013.320312496
1386,359.366,6.76,0.0,3,7717695.694335937
1387,360.2151,7.32,0.583,2,600974.4381510416
1388,360.3159,16.35,0.0,3,147188.8009440104
1389,360.3159,16.53,7.833,1,2262128.798868815
1390,360.3159,16.64,1.953,3,2407572.538208008
1391,360.3159,16.76,0.0,1,2727976.5550130205
1392,360.3303,17.21,3.544,2,447734.121907552
1393,360.3303,17.34,1.2,3,579136.1901041666
1394,360.3592,14.15,6.879,3,844966.0981038411
1395,360.3592,14.28,1.332,2,901468.8774820964
1396,360.3736,6.76,2.454,1,789602.399251302
1397,361.2106,5.78,1.028,2,178994.35595703125
1398,361.2106,6.75,3.877,3,3317414.138346354
1399,361.2106,6.9,0.0,1,3463463.4322916665
1400,361.2106,7.21,2.245,2,520742.5052083333
1401,361.254,13.09,1.023,3,103072.98828125
1402,361.3262,16.54,0.0,2,298285.5279947917
1403,361.3696,14.15,0.0,1,193410.12858072916
1404,362.2089,7.29,2.377,3,201591.8352864583
1405,363.1954,5.08,4.631,3,1132926.789469401
1406,363.21,5.47,0.568,3,133202.49881998697
1407,363.21,5.59,1.236,1,166417.09810384113
1408,363.21,5.74,0.896,1,240438.51513671872
1409,363.2245,6.01,2.185,1,267129.294921875
1410,363.2245,6.14,0.0,3,336676.1564127604
1411,363.2245,6.61,0.977,3,202400.9071044922
1412,363.2245,6.99,0.987,2,161610.43139648438
1413,363.2245,7.52,0.852,3,169457.20930989584
1414,363.239,7.82,1.129,3,258082.38509114578
1415,363.239,8.88,0.817,3,358325.93025716144
1416,363.3117,14.43,0.695,3,232797.4305419922
1417,363.3262,13.7,2.444,1,12835760.274739584
1418,363.3262,13.9,9.568,1,10821132.444010416
1419,363.3262,14.11,3.524,3,12835760.274739584
1420,364.1992,5.08,0.0,1,194665.3420003255
1421,364.2284,4.85,0.0,1,207060.6349283854
1422,364.2721,8.89,1.11,3,210849.01440429688
1423,364.3304,13.71,0.885,1,137992.57421875
1424,364.3304,13.9,4.542,1,1656968.274739583
1425,364.3304,14.02,1.731,2,2444781.556640625
1426,364.3304,14.15,1.038,2,2483584.850830078
1427,365.2058,9.52,6.317,3,1451172.415690104
1428,365.2058,9.64,1.644,3,1593190.8830566406
1429,365.2204,5.63,1.022,1,113190.52022298177
1430,365.2204,6.27,0.946,2,300821.07328287757
1431,365.2204,6.94,1.187,2,288402.0153401693
1432,365.2204,7.37,0.95,3,261219.20182291666
1433,365.235,5.92,0.869,3,114071.32991536458
1434,365.235,8.35,0.0,3,159462.72688802084
1435,365.235,9.91,0.854,3,102972.49597167969
1436,365.2496,5.77,1.034,3,140105.2991536458
1437,365.2496,8.26,0.0,1,137688.35306803384
1438,365.2496,10.02,1.116,1,106504.42838541666
1439,365.3227,13.89,0.0,2,235592.80957031247
1440,366.2151,7.22,1.533,1,427318.7470703125
1441,366.3177,13.78,0.0,3,28310118.314290367
1442,366.3177,13.96,13.554,1,24542111.590576172
1443,366.3177,14.11,0.0,2,28310118.314290367
1444,366.347,15.83,3.335,3,1470568.6486816406
1445,366.347,15.97,2.165,2,1817186.4658203125
1446,366.347,16.09,1.786,3,2004526.0504557292
1447,367.2126,4.81,0.623,2,213839.98885091144
1448,367.2126,5.02,0.641,2,207996.07641601562
1449,367.2126,5.24,0.0,1,105308.96093749999
1450,367.2272,5.54,0.918,1,490239.4628499348
1451,367.2272,6.48,0.998,1,317736.45389811194
1452,367.2272,6.89,0.773,1,110581.89339192708
1453,367.2419,5.45,2.086,2,304626.4762369792
1454,367.2419,7.76,0.845,3,141789.00467936197
1455,367.2419,8.22,1.092,2,208581.1348470052
1456,367.2566,7.58,0.867,3,250451.1575520833
1457,367.2566,9.34,0.96,2,143054.41292317706
1458,367.2566,9.61,0.995,2,433185.2505696614
1459,367.2566,10.66,1.668,1,203597.37731933594
1460,367.2713,7.25,1.638,3,1976342.9837239583
1461,367.2713,7.37,2.412,2,1906956.521484375
1462,367.2713,7.53,0.989,2,1976342.9837239583
1463,367.286,13.49,0.808,1,180555.5999348958
1464,367.286,13.62,1.049,1,197002.07096354166
1465,367.286,14.48,1.021,3,242979.4651692708
1466,367.3154,13.78,1.134,1,443856.919921875
1467,367.3154,14.12,0.772,1,1173091.777018229
1468,367.3154,14.25,0.52,2,1182646.0025227864
1469,367.3301,13.96,6.17,2,4214925.666666666
1470,368.2422,5.79,1.175,2,132655.75537109375
1471,368.2716,7.26,1.074,2,356515.8068033854
1472,368.3158,14.03,1.851,3,163723.87581380206
1473,368.3306,13.96,0.0,2,511116.5240885416
1474,368.36,16.45,5.782,3,465252.07511393225
1475,368.419,16.51,1.961,2,457132.7985839844
1476,368.419,16.64,0.583,2,194441.02925618488
1477,369.2451,4.73,0.0,2,126789.7500813802
1478,369.2451,5.95,0.978,1,199218.044921875
1479,369.2451,15.59,2.278,3,219567.13309733075
1480,369.2599,6.26,1.008,1,187073.33105468747
1481,369.2599,7.48,0.965,2,249993.07910156247
1482,369.2599,8.01,0.798,2,209046.69905598956
1483,369.2599,9.05,1.006,1,511018.4332682291
1484,369.2599,9.43,0.928,2,144093.4727783203
1485,369.2894,14.06,0.504,1,1395562.7278238933
1486,369.2894,14.66,0.957,1,237437.1057942708
1487,369.3042,13.59,0.966,2,391616.97757975257
1488,369.3042,13.99,0.917,1,101870.0382486979
1489,369.319,7.16,0.0,1,276963.0813802083
1490,369.319,13.43,4.472,1,991523.1309407551
1491,369.319,13.55,1.158,3,1017001.3705240885
1492,370.236,5.07,0.0,2,132760.0901692708
1493,370.236,5.78,0.271,3,284111.7807617187
1494,370.236,5.91,0.652,2,149011.69991048175
1495,370.2508,6.1,0.845,1,132498.09423828125
1496,370.2805,6.67,0.0,2,195842.33479817706
1497,370.2805,7.52,1.636,2,178596.1839192708
1498,370.2953,14.01,0.918,2,764224.4475504556
1499,370.2953,14.12,1.889,2,438420.06591796875
1500,370.2953,14.25,1.282,3,764224.4475504556
1501,370.3249,13.43,2.226,3,163318.2464192708
1502,370.3841,17.08,7.113,3,1258941.7814941406
1503,370.3841,17.2,1.687,1,1438750.1580403645
1504,370.3841,17.32,1.232,1,1510967.3684082031
1505,371.2147,4.57,1.452,1,185411.01432291666
1506,371.2296,4.72,0.868,3,392606.18070475257
1507,371.2296,5.11,1.024,3,604370.5681152344
1508,371.2296,5.75,0.0,2,138923.8606770833
1509,371.2741,13.63,0.765,2,4677522.470377604
1510,371.2741,13.96,6.954,3,3701950.8577473955
1511,371.2741,14.09,1.837,2,4130759.4877929683
1512,371.2741,14.22,2.142,1,4677522.470377604
1513,371.3038,14.69,0.836,3,595796.5564778646
1514,371.3187,15.19,1.073,1,235358.34155273438
1515,371.3187,16.82,2.927,1,1148945.2109374998
1516,371.3187,16.93,2.105,2,1638094.9755859375
1517,371.3187,17.06,0.0,3,1889039.3783365886
1518,371.3781,17.08,0.0,1,335025.2623697917
1519,371.7348,5.2,0.0,2,114428.24039713542
1520,372.2258,4.07,0.0,2,288304.6357421875
1521,372.2556,4.81,0.0,2,1628778.697631836
1522,372.2556,4.93,2.07,3,1123853.4173177083
1523,372.2556,5.06,0.0,3,1628778.697631836
1524,372.2853,13.95,4.004,3,625616.0647786458
1525,372.2853,14.07,1.778,3,781433.9377441405
1526,372.3151,16.82,3.04,3,303819.8358968098
1527,373.2396,8.91,0.681,2,495155.1059977213
1528,373.2396,9.39,0.936,1,364624.034016927
1529,373.2396,9.79,2.112,1,926647.1267496744
1530,373.2396,9.92,1.783,1,966982.2936197916
1531,373.2844,13.95,0.0,2,115189.30944824219
1532,373.3142,15.58,2.318,1,206726.34456380206
1533,374.2262,7.51,0.0,1,155801.05403645834
1534,374.2262,7.75,2.093,1,201413.24214680988
1535,374.2262,8.03,0.0,3,366542.23620605463
1536,374.2412,8.13,0.0,1,139628.52758789062
1537,374.2711,13.19,0.0,3,106085.99316406249
1538,374.316,15.82,0.807,3,226446.69600423175
1539,375.2005,5.64,0.0,2,412454.2282714843
1540,375.2005,6.17,0.0,3,311799.6427408854
1541,375.2155,5.07,1.172,3,132486.6349283854
1542,375.2155,5.71,1.693,2,200368.3986002604
1543,375.2155,6.09,2.13,1,218921.4046223958
1544,375.2155,6.25,1.76,3,381369.97521972656
1545,375.2305,6.95,0.959,3,107600.49267578124
1546,375.2305,7.24,0.666,3,413780.5003255209
1547,375.2305,7.52,0.519,3,643196.398763021
1548,375.2305,8.02,0.778,2,217708.54231770834
1549,375.2305,8.36,0.788,1,211276.80322265622
1550,375.3055,15.57,1.659,1,200220.08329264325
1551,376.2525,9.8,1.001,2,158689.0026041667
1552,376.3428,16.53,7.951,2,12593922.89078776
1553,376.3428,16.66,1.965,3,13688811.322265623
1554,376.3428,16.77,8.129,2,15237883.528971354
1555,377.2169,5.78,11.641,2,12546256.153645832
1556,377.2169,5.93,7.163,3,15233523.994710287
1557,377.2471,9.01,0.935,1,132048.9230143229
1558,377.2471,9.28,1.087,1,759927.5237223306
1559,377.2622,9.99,1.546,3,184605.67447916666
1560,377.2622,10.16,0.868,2,207191.18896484375
1561,377.2622,10.62,0.702,3,389852.4079589844
1562,377.2622,11.02,0.919,2,211582.37089029947
1563,377.2772,9.9,0.0,2,304570.4215494791
1564,377.2772,11.34,0.957,1,350946.2001546224
1565,377.3225,14.71,1.625,3,129992.19877115884
1566,377.3376,14.64,0.0,1,174173.6536458333
1567,377.3527,16.53,2.749,3,2269500.934895833
1568,377.3527,16.64,1.473,3,3095697.0432942705
1569,378.1838,5.28,0.0,1,209345.60205078125
1570,378.1838,5.47,2.582,3,498686.48050944007
1571,378.1989,5.55,0.831,3,118918.7960611979
1572,378.214,5.78,9.749,2,2192624.026041666
1573,378.214,5.91,0.0,2,2624048.5122070312
1574,378.2292,4.92,1.745,2,102694.55533854166
1575,378.3048,12.04,1.022,1,128628.47428385416
1576,378.32,11.74,5.617,3,1233529.070638021
1577,378.32,11.86,2.157,2,1437629.9034016924
1578,378.3502,16.53,2.542,3,327084.373046875
1579,378.3502,16.65,0.0,1,445687.1467285156
1580,379.229,5.99,1.054,2,201283.9933268229
1581,379.2593,9.31,1.129,3,136049.7815755208
1582,379.2593,9.47,0.787,3,506081.9617919922
1583,379.2593,9.89,0.885,2,151391.41650390625
1584,379.2593,10.04,0.903,1,145536.04048665363
1585,379.2897,11.5,1.302,3,380807.4265136718
1586,379.2897,11.86,1.058,2,158311.12288411456
1587,380.2619,6.51,2.707,1,2000353.1243489583
1588,380.2619,6.72,2.309,1,2528901.605061849
1589,380.2619,6.84,1.324,3,2540526.920206706
1590,380.2619,7.75,0.849,2,457743.0626627604
1591,380.2923,10.83,0.538,2,363724.9263102213
1592,380.2923,11.08,0.63,1,115442.04475911458
1593,380.3227,14.03,1.004,1,102019.9863688151
1594,380.3227,14.15,0.933,3,193665.0099690755
1595,380.3379,14.44,1.067,1,158109.46708170572
1596,380.3379,14.68,2.103,2,271897.25492350257
1597,381.2366,5.78,0.948,3,413606.99495442706
1598,381.2823,13.06,1.273,1,100521.80843098958
1599,381.2976,16.35,5.04,2,1007415.4205729165
1600,381.2976,16.53,8.841,2,13972285.04756673
1601,381.2976,16.7,5.295,2,16230622.902709961
1602,381.2976,16.86,2.547,1,16299552.696614584
1603,382.4432,15.4,5.373,1,477860.03479003906
1604,382.4432,15.52,0.0,1,508941.75520833326
1605,383.2395,5.76,0.663,1,189967.34472656247
1606,383.2395,6.26,1.018,3,136705.02864583334
1607,383.2395,6.6,0.802,3,102496.64640299478
1608,383.2854,6.85,0.0,3,938073.5247395833
1609,383.2854,11.31,0.725,2,168361.92154947916
1610,383.3008,15.37,0.931,1,149704.25455729166
1611,383.3008,16.53,2.535,2,302422.39587402344
1612,383.3008,16.65,0.0,3,416990.0778401693
1613,384.2525,5.14,4.586,1,406520.3542073568
1614,384.2525,5.28,1.116,3,482829.30224609375
1615,384.2525,5.59,0.628,3,327719.6834309896
1616,384.2525,6.09,1.231,2,102001.57198079428
1617,384.2525,6.21,0.723,1,465240.953531901
1618,384.2679,7.88,0.978,1,1137358.4000651042
1619,384.2679,8.4,0.0,3,248502.1995442708
1620,384.2679,8.68,1.117,3,104869.39404296875
1621,384.2679,10.66,1.564,3,181970.4532877604
1622,384.2833,7.0,0.533,2,120741.52148437499
1623,384.2833,7.77,0.786,1,129240.11071777344
1624,384.2833,8.34,0.0,3,420080.4382324219
1625,384.2833,11.1,0.746,2,127185.08020019531
1626,384.2833,13.0,0.688,2,136300.5400390625
1627,384.2986,7.11,1.42,1,9574055.828938803
1628,384.2986,7.31,5.193,3,8835222.30078125
1629,384.2986,7.57,2.189,1,9470860.012939453
1630,384.2986,7.7,1.276,1,9574055.828938803
1631,385.068,8.78,3.307,2,568345.2626953124
1632,385.068,8.94,1.521,3,604181.4013671875
1633,385.2837,7.52,1.805,3,218189.52734375
1634,385.2837,13.76,0.96,1,106777.67232259114
1635,385.2991,7.18,0.0,2,1725008.4687499998
1636,385.2991,7.3,2.209,1,1621875.485677083
1637,385.2991,7.42,0.0,2,1725008.4687499998
1638,385.3299,15.69,0.831,3,186255.5266927083
1639,386.2404,4.49,1.149,3,173765.00764973956
1640,386.2404,4.96,3.194,1,259990.90494791663
1641,386.2404,5.08,0.944,1,327625.1897786458
1642,386.2713,5.47,0.0,2,271781.0544026693
1643,386.2867,7.26,0.918,1,207576.8946533203
1644,387.06,8.79,3.702,1,574170.0426432291
1645,387.06,8.94,1.538,2,590187.3279215496
1646,387.1375,13.26,3.318,2,271088.4741210937
1647,387.2304,6.8,0.741,2,568862.7415364583
1648,387.2304,8.74,0.795,2,278158.10839843744
