,m/z,rt,sn,score,peak area
556,388.3157,14.42,2.315,3,220659.60693359372
557,388.3467,16.82,2.018,2,236818.78401692706
558,391.2311,6.75,1.712,1,126596.2130533854
559,391.278,16.76,2.078,1,1996270.1718749998
560,391.3563,14.39,0.913,1,776778.1696370443
561,392.3124,15.59,3.236,3,291698.6471354166
562,393.3022,16.82,1.437,1,311257.138671875
563,393.3022,16.94,0.897,1,628121.5607096354
564,394.3576,14.41,1.081,3,1175228.2905273438
565,394.3576,14.53,1.8,1,919757.7788085936
566,394.3576,14.7,1.981,2,1175228.2905273438
567,395.2578,10.27,2.104,2,357132.36653645826
568,395.2578,10.4,0.0,1,374708.5392252604
569,395.3052,16.73,10.35,2,5826973.419189453
570,395.3052,16.91,0.0,2,6719528.813964844
571,396.3185,16.73,7.282,2,1377580.7799479165
572,396.3185,16.86,2.242,1,1693406.3572591145
573,396.3185,16.99,0.0,2,1705177.1202799478
574,396.3978,17.22,8.214,3,2768440.8167317705
575,396.3978,17.37,2.586,3,3156677.8018798823
576,396.3978,17.49,2.768,3,3185811.321289062
577,397.2708,15.39,2.602,3,138531.16178385416
578,397.2708,15.59,2.061,1,359432.39973958326
579,397.2708,15.71,1.736,3,509371.861735026
580,397.2708,16.52,2.06,1,358934.6663411458
581,397.2708,16.65,0.0,2,514801.7526448567
582,397.3979,17.2,5.467,3,703909.7135416665
583,397.3979,17.33,1.696,3,790841.0141601562
584,398.3369,14.01,2.18,3,1848970.5844726562
585,398.3369,14.15,2.224,2,1370103.7071126301
586,398.3369,14.26,1.944,2,1733423.450520833
587,398.3369,14.39,1.977,1,1901613.3664957683
588,398.3369,14.53,1.385,3,1910406.3540039062
589,398.9747,0.61,0.0,3,371231.44885253906
590,399.3419,14.02,1.104,1,380738.3899739583
591,399.3579,15.39,0.773,3,111181.90576171875
592,399.3739,15.21,2.642,3,719711.4303385416
593,399.3739,15.34,1.566,3,853633.201578776
594,401.2152,11.26,2.659,2,228565.23356119788
595,401.2152,11.63,1.601,1,2672746.556640625
596,401.2152,11.88,0.724,3,522537.6953938802
597,401.2152,12.0,0.45,3,625496.2575276692
598,401.2152,12.14,0.28,1,682582.7034505208
599,401.3436,16.51,0.0,3,206619.55240885416
600,402.2114,11.62,1.437,1,652983.1546223958
601,402.2114,11.77,2.155,2,560913.7438151042
602,402.3401,16.52,2.276,2,759255.4409179688
603,402.3401,16.68,0.0,3,1200451.393595378
604,403.3392,16.51,2.191,1,195049.19344075522
605,404.373,17.27,3.516,2,230263.25687662757
606,407.2298,16.57,0.0,2,151599.1963297526
607,407.2949,16.53,2.606,2,297750.58121744794
608,407.2949,16.65,0.0,3,335152.2786458333
609,407.3438,13.96,4.475,3,837049.2086588541
610,407.3438,14.08,2.024,1,1012420.1046549479
611,408.3553,13.96,0.0,2,182378.7052408854
612,409.3365,17.33,0.357,3,134159.1240234375
613,410.3529,14.02,9.901,2,1772344.6344401038
614,410.3529,14.14,2.477,1,1832922.2363281245
615,410.3529,14.28,0.0,3,2098426.9385172524
616,410.3693,14.84,2.114,1,196767.59619140622
617,411.306,13.08,0.0,3,135167.50174967447
618,411.3389,14.08,2.467,3,143548.10921223956
619,411.3553,14.03,2.866,2,287262.63720703125
620,413.2684,16.76,3.18,1,400492.6742757162
621,413.2684,16.88,0.581,3,460293.97753906256
622,413.2684,17.0,0.789,2,202612.44738769528
623,414.958,0.62,10.984,3,638381.7834472656
624,415.207,10.14,4.703,3,1101841.436686198
625,415.2236,10.27,0.945,1,235592.19112141925
626,415.2236,10.41,0.492,2,243452.9171549479
627,415.2734,11.68,3.592,1,1047224.146484375
628,415.2734,11.86,2.044,3,1066272.8932291667
629,415.3067,14.02,2.612,2,230056.99544270834
630,416.188,10.48,6.057,2,836638.4085286458
631,416.188,10.62,1.641,3,912624.0869954426
632,416.188,11.06,3.252,3,563269.1860351562
633,416.188,11.18,0.317,2,132501.98433430988
634,416.2213,10.13,0.0,2,269848.2841796875
635,417.1881,10.48,0.0,2,202821.1544596354
636,417.1881,11.05,0.0,1,145452.7207438151
637,417.2882,16.73,5.969,1,888062.6920979817
638,417.2882,16.86,1.465,2,1100023.232747396
639,418.2909,16.73,0.0,2,179729.3860677083
640,419.2792,12.49,0.0,2,135158.6572265625
641,420.3203,17.27,0.0,1,969437.100097656
642,420.3203,17.38,2.34,2,873660.7698567708
643,420.3203,17.5,2.108,3,877696.6794026692
644,420.3203,17.61,0.0,3,969437.100097656
645,420.3539,16.52,0.0,2,163115.73242187497
646,421.3639,14.68,0.0,3,124446.50732421874
647,424.3577,14.74,3.396,2,293350.7643636068
648,425.3093,16.52,0.0,3,238809.97753906247
649,427.407,16.25,2.255,3,284546.79064941406
650,429.2573,15.56,1.258,2,206718.8468424479
651,429.2917,12.25,1.006,3,4186274.5638020826
652,429.2917,12.54,3.711,1,3286868.3079427085
653,429.2917,12.7,2.258,2,3551492.3870442705
654,429.2917,12.82,2.064,3,4112650.1999918623
655,429.2917,12.96,1.896,2,4186274.5638020826
656,430.2887,12.51,3.427,2,767925.1678059895
657,430.2887,12.71,1.739,1,830452.5043945311
658,430.3748,16.81,3.773,3,380895.6507161458
659,431.2882,12.48,0.0,3,255501.6751302083
660,432.238,10.14,6.793,3,1941538.7569580078
661,432.238,10.28,2.139,3,2152925.207478841
662,432.238,10.4,0.0,1,2455222.7010091143
663,433.242,10.13,4.346,1,496853.0192057292
664,433.242,10.26,1.395,2,549018.4546712239
665,433.2766,4.43,0.0,1,135531.14444986978
666,433.3286,17.53,2.337,2,1159999.0917154949
667,433.3286,17.65,2.119,1,1096039.5631510415
668,433.3286,17.76,2.006,3,1243659.7856852212
669,433.3286,17.88,0.0,3,1266576.5572916665
670,434.3351,17.53,1.112,3,225626.7980143229
671,435.2742,15.57,1.919,3,814428.1761067709
672,435.2742,15.7,1.922,1,838718.3651123047
673,435.2742,15.82,1.612,3,867216.6189778645
674,435.2916,14.24,0.0,3,100755.01334635416
675,435.2916,15.18,0.603,2,165565.25337727863
676,435.2916,15.31,0.287,3,202074.5576985677
677,435.3613,14.47,0.841,3,104879.41927083333
678,437.1936,10.12,0.0,1,190603.1494140625
679,438.3844,14.5,1.206,3,683402.4077148438
680,438.3844,14.69,2.031,1,675628.6989746094
681,438.3844,14.8,1.457,1,683402.4077148438
682,438.3844,15.06,1.168,1,226196.29878743488
683,441.3049,17.22,1.035,3,867626.9444986978
684,441.3049,17.34,1.905,2,755520.6801757811
685,441.3049,17.46,2.163,3,851548.1184895833
686,441.3049,17.59,1.623,2,867626.9444986978
687,444.3159,13.25,3.723,2,811569.365234375
688,444.3159,13.42,2.226,2,849282.357421875
689,444.387,16.13,11.702,2,6994375.9742838545
690,444.387,16.52,1.743,3,7456967.436848957
691,444.387,16.79,0.674,2,363649.7129720052
692,444.387,17.04,0.874,3,221794.1038411458
693,445.3123,13.23,1.393,2,218059.8478190104
694,445.3835,16.12,2.124,2,887778.1070963541
695,445.3835,16.25,2.318,1,1878152.4810384114
696,447.3475,17.72,1.253,1,1684191.8800455728
697,447.3475,17.85,2.404,3,1381167.3479817708
698,447.3475,17.98,2.447,3,1546632.6753336587
699,447.3475,18.12,1.318,1,1684191.8800455728
700,448.3507,17.81,1.629,2,393261.4582926432
701,450.3457,16.77,3.6,1,1303437.8522135415
702,450.3457,16.89,2.378,2,1782368.1187337239
703,450.3457,17.02,1.988,1,1819562.4217122395
704,450.3457,17.15,0.0,3,1903172.199625651
705,451.3376,16.74,0.0,3,188691.31774902344
706,451.3737,14.0,0.0,1,234826.88199869788
707,453.364,16.73,9.7,3,8815760.877319334
708,453.364,16.89,0.0,2,10147976.702636719
709,454.3625,16.73,11.412,2,2603281.6757812505
710,454.3625,16.86,2.825,3,2898945.851074218
711,454.3625,16.99,0.0,3,2955810.1950683594
712,454.3807,14.07,6.567,2,823452.6197102864
713,454.3807,14.19,0.0,1,875586.8344319661
714,455.3632,14.11,0.0,3,164451.75358072916
715,457.3163,13.9,2.9,3,1000333.6702880859
716,457.3163,14.02,1.988,3,1044397.0911458334
717,458.3235,13.91,1.894,3,247148.7374674479
718,458.3235,14.04,1.332,3,270635.3287760416
719,458.3418,14.22,2.196,3,376004.7854817708
720,458.3418,14.34,0.0,2,414021.155476888
721,460.2156,16.93,0.0,3,144296.5997721354
722,463.3001,16.35,0.0,2,114670.86702473958
723,463.3001,16.51,2.181,1,656963.1154785156
724,463.3001,16.68,2.248,3,917346.8735351561
725,463.3557,16.99,1.193,2,182489.26363118488
726,465.2872,16.58,0.0,3,168430.0750325521
727,468.387,14.78,2.522,2,199218.5485026042
728,469.3247,17.76,0.826,1,470365.39501953113
729,473.2646,10.13,10.178,3,19647631.835774742
730,473.2646,10.29,2.266,3,19644704.40962728
731,473.2646,10.42,2.634,2,22245817.32499186
732,473.2646,10.58,5.288,1,22572692.73372395
733,473.2646,10.8,2.241,3,23038379.809244793
734,473.9845,0.61,0.0,2,157306.5263671875
735,474.2689,10.14,5.596,3,4939927.092773437
736,474.2689,10.29,2.073,3,5743837.430989583
737,474.2689,10.43,2.285,2,6430397.920572916
738,474.2689,10.55,2.302,2,6482826.059895832
739,474.2689,10.67,1.626,2,6541081.599527994
740,475.2754,10.13,2.757,1,731183.3463541667
741,475.2754,10.26,2.014,3,1015038.3862304688
742,475.2754,10.38,1.222,1,1040417.2331949869
743,475.2944,15.01,3.613,1,1899676.3044433594
744,475.2944,15.16,2.01,3,2603957.2744140625
745,475.2944,15.27,2.08,3,2693360.0437825527
746,475.2944,15.4,1.066,3,2757889.6814778643
747,476.3031,4.6,0.0,1,658159.1377766926
748,476.3031,15.02,5.471,1,653926.7882080078
749,476.3031,15.14,1.794,1,694927.2192382812
750,477.3139,4.59,0.0,1,110191.6905924479
751,477.3712,17.3,2.951,2,5857124.8082682295
752,477.3712,17.6,2.085,2,6312287.41048177
753,477.3712,17.74,1.916,2,6740324.584309895
754,477.3712,17.86,1.895,3,7282619.5986328125
755,477.3712,17.98,1.792,1,7401654.936360677
756,478.3652,17.19,0.214,3,384682.0395914713
757,478.3843,17.37,1.463,3,828534.9537760416
758,479.3803,17.28,0.991,1,287229.2292480469
759,482.4003,14.53,0.922,1,549120.8014322917
760,482.4003,15.09,0.0,3,201476.76188151044
761,483.4627,17.05,0.0,2,140840.3487548828
762,489.3187,17.07,5.569,3,710047.1228027344
763,489.3187,17.19,0.0,3,862616.5776367188
764,490.3179,17.07,2.457,2,156594.8312174479
765,491.3781,17.51,2.125,2,1895299.3081054685
766,491.3781,17.63,2.208,2,1763150.592122396
767,491.3781,17.78,2.021,2,2116716.9822591143
768,492.3224,15.02,7.703,3,4568509.435302734
769,492.3224,15.19,4.055,2,5491911.827473958
770,492.3224,15.39,1.934,1,5830820.935384114
771,492.3224,15.51,1.378,2,5880073.634602864
772,492.3224,16.05,1.695,1,217870.26529947913
773,492.3815,17.5,1.589,2,667532.6944580078
774,492.3815,17.63,2.25,2,637772.3937174479
775,492.3815,17.78,1.032,2,667532.6944580078
776,493.3277,15.02,6.664,2,1352285.9943847656
777,493.3277,15.17,0.0,1,1624087.757120768
778,493.4067,17.69,3.856,2,252489.38639322916
779,494.3154,17.51,0.0,1,173951.22973632812
780,494.3351,15.01,0.0,2,179704.079305013
781,496.9521,0.63,0.0,3,172197.18896484375
782,498.2657,10.14,2.82,1,332814.0831705729
783,498.2657,10.26,1.292,2,371009.6739908854
784,498.2857,15.02,0.0,2,145125.9189453125
785,498.3056,12.01,0.0,3,146042.23388671875
786,498.4053,14.12,0.0,1,313285.08040364576
787,499.2633,10.13,3.057,1,1626297.9427083333
788,499.2633,10.26,2.345,2,2038786.7431640623
789,499.2633,10.38,2.231,2,2441875.0035807285
790,499.2633,10.49,0.0,2,2474454.548624674
791,500.2628,10.14,2.54,1,405773.4532470703
792,500.2628,10.26,1.372,3,511557.28560384107
793,502.3281,14.6,0.0,2,114842.82189941406
794,502.3682,14.24,1.746,2,378106.13427734375
795,502.3682,14.38,1.412,2,395225.6720377604
796,506.3425,17.07,3.97,2,307837.0286865234
797,506.4032,17.74,0.0,1,875182.9223632812
798,506.4032,17.85,2.006,2,728838.017578125
799,506.4032,18.0,0.0,3,875182.9223632812
800,509.5118,18.67,0.0,3,182536.28019205728
801,510.3073,16.91,1.686,1,176522.62483723956
802,512.4141,14.8,0.0,1,148129.6341959635
803,517.274,10.13,2.254,3,197226.6779378255
804,519.2642,15.0,0.0,2,158853.06575520834
805,519.4096,17.38,5.278,3,756993.2457682291
806,519.4096,17.5,1.641,2,846464.0380859375
807,519.5342,5.32,0.0,3,1954483.40234375
808,519.5342,5.5,0.0,1,1960555.9079996743
809,520.3245,4.74,3.966,3,378260.45019531244
810,520.4286,17.38,2.898,2,207879.43135579425
811,520.5327,5.32,6.194,2,658414.6399739584
812,521.533,5.32,0.0,2,692656.6015625
813,522.5353,5.32,0.0,2,207429.70979817706
814,526.4374,14.58,1.142,2,364104.2203776042
815,526.4374,15.11,0.0,3,186999.71533203125
816,529.5631,5.34,0.0,1,436594.66503906244
817,531.4092,18.12,7.205,2,1659967.3892822263
818,531.4092,18.25,3.061,1,1981121.2237955728
819,531.4092,18.37,0.0,2,1991944.142578125
820,532.4091,18.12,4.371,1,498499.4910888672
821,532.4091,18.24,1.293,1,573148.0618489583
822,533.411,18.12,0.0,1,162777.59635416666
823,534.3506,15.01,3.798,2,666158.6091308594
824,534.3506,15.13,1.815,3,819978.4357096354
825,535.3561,15.01,0.0,3,110279.47819010416
826,535.3561,17.52,2.803,2,353790.4230143229
827,537.3943,19.54,0.0,2,247065.0575358073
828,537.5448,19.38,3.415,3,3031703.809895833
829,537.5448,19.52,1.48,3,3435045.748697916
830,537.5448,19.64,0.76,2,998950.716796875
831,538.5347,19.38,2.721,1,1026895.6243489581
832,538.5347,19.51,1.932,2,1579471.6253255208
833,538.5347,19.63,2.119,1,1677321.423828125
834,538.5347,19.78,0.0,3,1688402.6850585938
835,539.3323,11.99,2.339,2,246895.7322591146
836,539.5265,18.1,2.881,2,343711.8834635416
837,539.5265,18.21,1.31,2,369559.17138671875
838,539.5481,19.38,1.951,1,165260.1417643229
839,540.3256,12.89,2.586,2,289986.3186035156
840,540.3256,13.01,1.181,2,317033.48128255206
841,543.3381,14.61,6.183,1,1010168.744140625
842,543.3381,14.73,1.842,3,1097043.2626953123
843,543.5772,5.35,120.536,3,36424472.505371094
844,543.773,5.35,0.0,1,1942509.7057291665
845,544.3388,14.61,3.284,1,290503.91796874994
846,544.5783,5.35,78.438,1,13933361.28898112
847,545.5813,5.35,0.0,2,2975993.013020833
848,546.5642,5.36,0.964,2,1141958.523111979
849,547.3737,16.41,2.262,2,250973.4212239583
850,547.3737,17.07,5.743,2,3394082.9394531245
851,547.3737,17.23,2.367,3,4099905.3011067705
852,547.3737,17.37,2.026,1,4455661.83573405
853,547.3737,17.49,1.511,1,4673738.241333007
854,547.5707,5.31,1.975,2,422527.9322916667
855,549.3697,17.08,0.0,1,170964.38330078125
856,550.6237,18.49,2.721,2,356027.0042317708
857,550.6237,18.61,1.221,3,471457.65234374994
858,551.5053,20.5,0.0,3,165447.1424560547
859,551.6377,18.49,2.46,2,143289.4964192708
860,553.3836,18.12,3.775,3,912069.9694010416
861,553.3836,18.26,0.0,2,1263649.0561523435
862,554.4028,18.12,0.0,1,328234.92932128906
863,555.3349,16.04,0.0,3,233435.20979817706
864,559.3924,15.96,2.374,1,275653.1145833334
865,559.3924,16.09,0.0,1,359725.9784749349
866,559.5267,19.38,2.211,1,1514987.8336995442
867,559.5267,19.62,0.978,2,723291.5792643229
868,559.5715,5.33,0.0,2,4033014.559122721
869,560.5123,19.38,1.902,3,395844.2776692708
870,560.5123,19.5,1.756,3,765229.798828125
871,560.5796,5.33,0.0,2,1464543.759806315
872,561.5895,5.33,0.0,1,278269.5110677084
873,564.3593,4.86,0.0,1,307898.6429036458
874,564.427,18.1,2.889,1,409360.1539713541
875,564.427,18.22,1.413,2,574013.9019368489
876,565.557,20.4,0.578,1,1064870.034830729
877,566.5759,20.31,2.918,1,1552907.078125
878,566.5759,20.43,2.15,2,2033651.0581054688
879,566.5759,20.55,2.029,1,2440297.237141927
880,566.5759,20.66,0.0,2,2484639.137166341
881,567.5512,18.67,5.528,2,1282283.9091796875
882,567.5512,18.85,0.0,2,1567981.9915364583
883,567.5739,5.34,0.0,3,106001.05013020833
884,567.5739,20.31,2.458,1,315243.0893554687
885,567.5739,20.44,1.194,3,389400.72884114576
886,569.3475,14.6,0.0,2,129600.00423177081
887,570.4644,14.63,1.189,1,272170.95487467444
888,570.4644,15.15,1.022,3,127876.86897786458
889,573.4615,19.58,2.219,1,918626.8710123696
890,573.4615,19.69,1.895,3,1265795.723958333
891,573.4615,19.82,0.0,2,1513345.1601155596
892,573.4615,19.94,0.0,2,1520431.1508789062
893,574.4716,19.57,2.17,1,316204.2867838541
894,574.4716,19.69,0.0,3,392814.95662434894
895,581.3369,12.9,2.505,2,658889.605143229
896,581.3369,13.02,2.01,1,1109752.3491210938
897,581.3369,13.14,0.0,1,1163054.6729736328
898,582.3377,12.89,1.66,2,152909.74967447916
899,586.5455,20.49,1.377,2,285709.9768880208
900,587.5552,20.32,2.544,2,3010832.684895833
901,587.5552,20.44,2.231,1,4336827.700358072
902,587.5552,20.57,2.543,2,5096262.99593099
903,587.5552,20.7,2.667,1,5198704.700520833
904,587.5552,20.82,2.407,2,5248467.88655599
905,588.5431,20.3,1.06,1,620258.6546223958
906,588.5431,20.42,0.442,1,938562.3708496094
907,588.5431,20.56,0.233,3,1195916.9654947915
908,589.462,18.11,6.256,3,4790396.786987304
909,589.462,18.27,5.004,3,5754851.105143228
910,589.462,18.45,1.896,1,6214749.018229166
911,589.462,18.57,1.596,1,6235693.955851236
912,589.5563,20.29,1.803,1,227226.71923828122
913,590.4295,14.34,2.114,2,247080.51611328125
914,590.4295,14.47,0.0,3,273855.1576334635
915,591.4222,18.22,1.095,3,349985.68359375
916,591.4458,18.14,0.997,1,253692.021484375
917,591.4932,20.52,1.927,1,342672.9856770833
918,591.4932,20.64,0.0,2,461391.3481445313
919,593.4127,15.01,4.609,3,667791.3922932942
920,593.4127,15.15,0.0,3,772836.9239501952
921,593.4127,15.37,0.0,2,130193.19775390625
922,593.5788,18.96,0.0,1,156824.97497558594
923,593.6026,17.79,2.184,1,1131543.0074869792
924,593.6026,17.91,2.177,2,1287149.7881266274
925,593.6026,18.05,1.838,1,1600015.8264973955
926,593.6026,18.17,1.327,1,1696652.05859375
927,594.6007,17.76,1.743,1,473884.95987955725
928,595.6004,17.72,0.949,1,928930.6608072915
929,595.6004,19.47,0.738,3,3796649.4374999995
930,595.6004,19.65,1.155,1,4304563.1015625
931,597.5571,5.31,0.0,2,269265.3553059896
932,597.605,19.39,2.15,1,670050.2750651041
933,597.605,19.52,0.802,3,148788.1474609375
934,597.605,19.64,1.117,3,322287.23616536456
935,605.4486,18.1,3.802,1,1054957.4556477864
936,605.4486,18.24,1.511,2,1357929.265299479
937,605.5939,5.32,0.0,1,177402.05810546875
938,606.4666,18.1,2.79,3,321438.72355143225
939,606.4666,18.21,1.349,3,417714.8460286458
940,607.3891,19.26,0.0,2,151445.9762369792
941,608.386,4.97,0.0,2,205595.23270670572
942,609.5796,17.59,0.836,1,146097.74959309894
943,609.604,19.8,1.787,1,174420.94970703125
944,614.4757,14.71,1.11,3,121947.01774088542
945,614.574,18.11,1.049,3,348270.71500651044
946,615.5827,17.79,1.796,2,720348.6722005208
947,615.5827,17.91,1.758,2,872891.3458658854
948,615.5827,18.06,0.0,1,1340774.3948567708
949,616.4698,11.53,1.328,1,157964.38696289062
950,616.5931,17.77,0.0,3,256734.9951171875
951,619.535,18.14,0.0,3,330502.8583984375
952,621.5952,19.79,1.577,1,328151.0065104166
953,624.611,19.8,0.993,3,136220.0966796875
954,625.386,18.39,2.352,3,329968.6940104166
955,625.6362,20.3,2.281,2,1816896.5561523438
956,625.6362,20.42,2.552,1,2534915.745035807
957,625.6362,20.54,2.279,1,3087063.6751302085
958,626.638,20.3,2.17,2,208593.071492513
959,634.4565,14.33,1.153,3,176957.22705078125
960,637.6112,18.02,1.052,2,179074.6328125
961,642.3983,18.39,1.091,1,200261.35705566406
962,644.483,18.39,3.397,3,469785.2272135417
963,644.483,18.54,0.0,3,632806.0901692706
964,645.3601,17.75,2.647,3,371451.8591308594
965,645.3601,17.87,0.0,2,452532.75813802076
966,645.4891,18.39,2.851,1,182854.96647135416
967,647.4544,18.75,2.599,1,379337.7169596354
968,651.6634,17.77,0.827,1,1454191.4010416665
969,651.6634,17.95,0.534,1,4440611.075520833
970,652.4198,5.09,0.0,1,126634.29264322917
971,652.6547,17.78,2.061,3,2206670.6181640625
972,652.6547,17.95,2.473,2,2819846.4376627607
973,652.6547,18.09,2.324,3,3326976.75398763
974,652.6547,18.21,2.061,2,3501799.9417317705
975,653.6474,17.75,1.883,1,575785.7438964844
976,665.4395,18.5,1.526,3,390126.79882812494
977,666.4517,18.37,1.714,1,151275.04850260416
978,666.4517,18.49,1.426,1,211698.7589518229
979,667.4655,19.26,0.0,1,103776.41276041666
980,668.2937,18.31,0.0,3,220759.4990234375
981,670.4624,17.8,7.319,2,487598.00203450513
982,671.4823,17.8,0.0,1,191429.20792643228
983,674.4972,12.28,1.191,2,148281.19995117188
984,678.4748,14.39,0.0,2,111274.76647949219
985,682.4759,19.28,1.405,3,1693571.7630208335
986,682.4759,19.44,0.725,1,701027.4041341145
987,682.4759,19.59,0.758,3,188817.48502604163
988,682.4759,19.71,0.792,3,231209.5665283203
989,683.4321,18.39,3.512,2,1766026.9003906248
990,683.4321,18.54,2.312,2,1957893.3597412107
991,683.4321,18.65,2.209,1,2084647.169270833
992,683.4867,19.27,3.043,1,405922.33626302076
993,683.4867,19.38,0.0,1,470576.33300781244
994,683.5414,15.59,3.216,3,438341.440226237
995,683.5414,15.71,0.0,2,556905.8782552083
996,684.4443,18.38,2.635,1,711429.2027994791
997,684.4443,18.52,1.963,3,789988.463663737
998,684.4443,18.63,0.0,1,869556.9833984374
999,684.5538,15.59,0.0,1,191400.306640625
1000,685.5676,15.59,0.0,1,726224.0107421875
1001,686.583,15.6,0.0,3,3377849.4248046875
1002,687.5724,15.59,0.0,3,1284095.728190104
1003,688.453,19.25,1.292,2,138773.02347819012
1004,688.5907,15.6,3.545,2,247045.1877034505
1005,690.5214,15.61,0.869,1,215619.44352213544
1006,692.5407,15.59,0.0,3,855432.0153808594
1007,693.5386,15.59,0.0,2,165469.12076822916
1008,698.4941,18.3,0.0,2,279406.00862630206
1009,701.4059,19.24,0.0,1,610578.6121826172
1010,701.4339,18.62,0.0,3,237608.46191406247
1011,702.4166,19.24,0.0,1,103143.36242675781
1012,708.5117,19.25,2.181,2,1527241.664388021
1013,708.5117,19.36,2.233,1,2015754.6740722654
1014,708.5117,19.48,2.676,3,2205100.4335937495
1015,708.5117,19.66,1.539,1,2423525.777058919
1016,709.5043,19.27,2.177,3,688211.453125
1017,711.4936,17.59,0.0,2,443164.89925130206
1018,711.4936,17.8,13.735,2,3792848.327229817
1019,711.4936,17.95,0.0,2,4002832.8439127603
1020,712.4904,17.59,0.0,2,176528.6251627604
1021,712.4904,17.8,12.905,3,1700873.4205729165
1022,712.4904,17.92,0.0,3,1814020.4314778643
1023,713.5171,15.57,0.0,3,121038.93225097656
1024,717.5239,15.59,0.0,1,167094.3380533854
1025,717.5526,5.35,0.0,2,161740.9318033854
1026,721.7264,19.27,2.488,1,11367707.671223957
1027,721.7264,19.48,0.0,2,14211421.177083334
1028,722.7375,19.27,2.478,3,4960226.277018229
1029,725.5181,19.26,1.947,2,380823.83964029944
1030,725.5181,19.37,1.504,2,459278.8427327474
1031,726.5927,15.59,21.848,2,5122457.988932291
1032,726.5927,15.82,0.522,2,291072.04101562494
1033,727.6106,15.38,0.0,2,780780.5185546875
1034,727.6106,15.59,18.809,2,23244428.085856117
1035,727.6106,15.83,0.0,1,24673670.64099121
1036,728.6008,15.38,0.0,1,303715.9886067708
1037,728.6008,15.59,18.467,3,9998898.266276041
1038,728.6008,15.82,0.0,2,10550195.771484375
1039,730.6145,15.59,0.0,2,369737.19478352857
1040,736.5416,19.25,2.082,2,635698.9635416667
1041,736.5416,19.37,2.68,2,942096.7937825521
1042,737.544,19.25,1.944,3,343326.68611653644
1043,739.5232,18.08,0.0,1,217110.23002115882
1044,739.5232,18.31,13.508,3,2031046.981770833
1045,739.5232,18.45,0.0,2,2213693.735188802
1046,739.6119,16.53,0.0,3,565118.3889973958
1047,740.5296,18.31,12.54,2,964280.4796549479
1048,740.6185,16.53,0.0,2,213971.2080891927
1049,741.5374,18.31,0.0,2,220407.1018880208
1050,741.6264,16.52,0.0,1,299642.6811523437
1051,742.6357,16.52,0.0,2,1306341.313313802
1052,743.6463,16.53,0.0,3,530994.8580729166
1053,745.6121,15.57,0.0,3,103923.0322265625
1054,746.5969,16.54,0.0,1,375805.2797851562
1055,747.5831,16.53,0.0,3,1952212.3527018228
1056,748.6005,16.53,0.0,3,812569.1103108726
1057,749.5892,16.52,0.0,3,175486.1134033203
1058,752.5936,15.58,0.0,2,313620.3172200521
1059,753.5876,15.58,7.077,1,852816.8524983723
1060,753.5876,15.74,0.0,1,871235.2952473958
1061,754.6132,15.58,1.654,1,234214.64225260416
1062,757.6376,18.6,1.202,1,702944.6575113931
1063,757.6376,18.73,2.146,3,602197.6831054686
1064,757.6376,18.85,1.591,2,702944.6575113931
1065,758.4866,16.19,3.802,1,287871.5092366536
1066,759.5188,15.59,2.121,2,227623.4427083333
1067,759.5188,19.24,0.0,3,126054.54541015625
1068,767.4282,19.23,1.932,3,1206568.3789062498
1069,767.4282,19.59,0.848,2,184971.658203125
1070,767.4282,19.71,0.465,1,237166.78564453125
1071,768.4418,19.25,2.203,3,587795.1953531901
1072,768.4418,19.37,1.696,1,599040.4294026692
1073,769.58,16.52,0.0,1,145918.55753580728
1074,771.6143,15.58,0.0,1,155949.13509114584
1075,782.6805,16.52,2.676,1,2531910.8779296875
1076,783.6516,16.36,0.0,3,549611.6668701172
1077,783.6516,16.59,0.453,3,3180701.413085938
1078,783.6516,16.77,0.025,3,3424828.25020345
1079,784.6553,16.35,0.0,1,231395.1984049479
1080,784.6553,16.55,0.925,3,3278018.1768391924
1081,784.6553,16.76,0.021,1,3413553.8616129556
1082,785.6603,16.52,0.0,3,1777654.907063802
1083,786.6665,16.52,3.41,1,256357.2364908854
1084,799.514,16.2,5.212,3,1524797.859700521
1085,799.514,16.32,0.0,3,1905349.4322102861
1086,800.506,16.2,4.804,2,698652.7610677084
1087,800.506,16.32,0.0,2,896361.7301839192
1088,809.6515,16.52,0.0,2,312506.5511067709
1089,810.656,16.52,0.0,2,104493.83642578126
1090,815.5997,16.53,0.0,1,181771.4151611328
1091,845.5294,16.36,0.0,3,122337.43648274738
1092,934.6396,17.25,0.0,1,218639.2903645833
1093,935.6495,17.27,0.0,1,113784.76399739583
1094,939.5874,17.25,0.0,1,123418.3722330729
1095,975.6658,17.26,5.735,2,497313.130859375
1096,975.6658,17.38,1.099,1,557040.8417968749
1097,976.6419,17.59,5.022,2,519012.6611328125
1098,976.6419,17.71,0.0,2,600715.9721679688
1099,976.681,17.26,0.0,3,312202.81835937494
1100,977.6582,17.59,4.901,2,327992.2203776041
1101,981.6158,17.59,3.689,2,300266.14636230463
1102,982.5979,17.59,2.48,2,159046.7317708333
1103,997.5674,17.59,2.979,1,224051.86962890625
1104,1017.6784,17.6,5.308,2,1852935.5621337888
1105,1017.6784,17.79,0.0,1,2087191.6200358074
1106,1018.6966,17.6,15.466,2,1334312.2146809897
1107,1019.675,17.59,4.879,3,410979.05358886713
1108,1019.675,17.72,0.0,1,452763.5693359375
