,m/z,rt,sn,score,peak area
1110,736.6306,19.0,1.004,3,727079.5771484375
1111,736.6306,19.33,1.344,3,643488.3698730469
1112,737.5445,19.24,1.915,3,322619.49959309894
1113,737.5445,19.36,1.302,1,326682.4129231771
1114,737.633,18.83,0.629,3,125995.57112630208
1115,737.633,18.97,1.023,1,471931.21386718744
1116,739.5238,18.09,0.0,1,304993.7698567708
1117,739.5238,18.31,13.685,3,2745247.9641927085
1118,739.5238,18.46,0.0,2,2936862.9593098955
1119,739.6125,16.52,0.0,3,530640.7998453776
1120,739.6125,16.64,0.0,1,533616.2630208333
1121,740.5302,18.31,11.479,2,1278191.2076822915
1122,740.5302,18.46,0.0,2,1369330.9366861978
1123,740.6191,16.53,3.516,3,202722.63444010416
1124,741.538,18.31,0.0,1,308769.119140625
1125,741.627,16.52,0.0,3,262805.3216145833
1126,742.6362,16.53,0.0,3,1146447.8149414058
1127,743.6469,16.53,0.0,1,488334.3981119791
1128,746.5975,16.53,0.0,1,319540.79541015625
1129,747.5836,16.53,0.0,2,1709838.6603190103
1130,748.601,16.53,0.0,1,699687.0170898439
1131,749.5898,16.53,0.0,2,153646.3663736979
1132,752.5941,15.58,0.0,1,297610.37711588544
1133,752.5941,15.69,0.0,3,304002.7618408203
1134,753.5882,15.59,7.786,1,804121.7989908853
1135,753.5882,15.74,0.0,2,815912.6235351561
1136,757.6382,18.65,0.763,1,149013.85998535156
1137,757.6382,18.77,0.896,3,418774.19010416657
1138,757.6382,18.89,0.507,1,429447.215657552
1139,758.4872,16.2,4.409,1,288870.6431477865
1140,758.6389,18.64,0.0,1,187621.2373046875
1141,759.489,16.19,0.0,2,111500.99609375
1142,759.5194,15.6,2.334,2,224727.2462158203
1143,759.5194,15.73,0.0,3,269097.6158854166
1144,759.5194,19.26,0.0,2,111244.00236002603
1145,763.5707,18.59,1.038,3,1003437.5058186848
1146,767.4288,19.24,1.816,1,1113110.0556640625
1147,767.4288,19.37,2.62,1,1259982.599568685
1148,767.4288,19.58,1.949,1,1316117.694010417
1149,767.4288,19.7,1.076,1,1338841.6391601562
1150,767.613,20.49,1.036,1,765321.6010742188
1151,768.4424,19.24,2.117,1,558697.6861979166
1152,769.5805,16.52,0.0,1,133832.2424316406
1153,771.6149,15.59,0.0,1,137978.87679036456
1154,782.6811,16.52,2.027,3,1928672.8619791665
1155,783.6522,16.36,0.0,2,464047.989868164
1156,783.6522,16.52,53.735,2,13029299.01985677
1157,784.5303,13.99,0.0,2,236200.58272298175
1158,784.6559,16.52,54.4,2,6158629.604532877
1159,785.6609,16.53,0.0,1,1624423.3203125
1160,786.6671,16.53,0.0,1,243025.30102539062
1161,795.6544,17.6,1.101,3,640775.5216471354
1162,799.5147,16.2,4.985,1,1440409.1842447915
1163,799.5147,16.32,3.464,3,1805046.0766601562
1164,799.5147,16.47,0.0,1,1835485.5533854167
1165,800.5066,16.2,4.776,2,701078.0248616536
1166,800.5066,16.32,0.0,3,853895.444539388
1167,809.6521,16.52,0.0,1,272958.54569498694
1168,815.6003,16.53,0.0,3,155364.26029459634
1169,842.5928,13.97,0.0,3,116822.64245605469
1170,845.5301,16.36,0.0,2,111610.60709635416
1171,857.3133,12.71,4.322,2,599009.8201497395
1172,857.3133,12.84,0.0,3,686804.2434895833
1173,858.3084,12.71,0.0,2,361276.2776692708
1174,934.6403,17.25,0.0,3,204956.81974283856
1175,975.6666,17.26,6.689,3,495932.1691080728
1176,975.6666,17.37,1.039,3,506967.0888264973
1177,976.6427,17.6,4.909,3,516093.9044596354
1178,976.6427,17.72,0.0,1,579797.7668457031
1179,976.6818,17.26,0.0,3,307177.1486816406
1180,977.6589,17.6,4.743,2,313917.9875488281
1181,981.6166,17.6,0.0,3,270974.82023111975
1182,982.5986,17.59,0.0,1,140537.53922526038
1183,985.7085,18.85,0.928,1,100572.17447916667
1184,997.5681,17.59,0.0,2,179766.33553059894
1185,1017.6792,17.6,5.431,3,1608538.6601562498
1186,1017.6792,17.73,0.0,3,1824796.7789713542
1187,1018.6974,17.6,5.426,1,1054904.34765625
1188,1018.6974,17.72,0.0,3,1178213.7029622395
1189,1019.6758,17.6,3.731,1,327405.2431640625
1190,1021.7989,18.76,0.668,1,154756.48136393228
1191,1021.7989,18.93,1.056,1,398891.8990885416
1192,1022.7803,18.76,1.295,1,685620.9663085936
1193,1022.7803,18.91,2.095,3,680284.1866861979
1194,1022.7803,19.04,1.842,2,685620.9663085936
1195,1063.6686,17.71,0.0,1,120230.4718424479
1196,1064.8605,15.59,0.0,3,253000.6164550781
1197,1066.8643,15.59,0.0,1,395883.81380208326
1198,1096.0615,19.38,0.0,2,237474.1228841146
1199,1149.9544,16.52,0.0,3,405528.5640055338
1200,1150.9668,16.52,0.0,2,237075.55017089844
1201,1152.1183,20.31,0.0,1,400735.7861328125
1202,1194.8272,18.45,6.363,1,1109933.553426107
1203,1194.8272,18.57,0.0,3,1231354.105875651
1204,1195.8312,18.45,7.939,1,923827.0130208333
1205,1195.8312,18.58,0.0,1,976370.37890625
1206,1196.8361,18.45,5.304,1,343003.923461914
1207,1199.7599,18.43,3.73,1,596844.9378255208
1208,1199.7599,18.56,0.0,3,687021.833984375
1209,1199.9999,19.38,5.542,3,1056097.89453125
1210,1200.7681,18.44,3.863,1,477097.5986328125
1211,1200.7681,18.56,0.0,2,535137.5751546223
1212,1201.7772,18.44,0.0,1,167966.34806315106
1213,1201.9695,19.38,0.0,3,375471.18375651044
1214,1215.75,18.43,2.388,3,406980.49129231775
1215,1215.75,18.56,0.0,1,483412.349609375
1216,1216.7717,18.44,1.407,3,222721.23136393228
1217,1217.7455,18.44,0.0,1,126935.11848958333
1218,1221.9416,19.46,0.529,2,158711.10058593747
1219,1222.9685,19.38,4.465,1,697529.8486328125
1220,1222.9685,19.51,1.739,2,771063.7709960938
1221,1235.8523,18.44,5.139,3,1761446.468098958
1222,1235.8523,18.58,0.0,3,1963278.2786458333
1223,1236.8414,18.45,4.457,3,1354554.9856770835
1224,1236.8414,18.57,0.0,3,1614718.8510335286
1225,1237.8312,18.44,4.475,2,612165.6829833984
1226,1237.8312,18.57,0.0,2,667878.0749511719
1227,1238.8714,18.45,0.0,3,146603.521484375
1228,1243.3393,19.73,0.391,3,114534.67578124999
1229,1243.3393,19.86,1.41,1,559909.3929036458
1230,1243.3393,20.05,0.931,1,222988.05908203122
1231,1245.38,19.73,0.329,2,282284.3805338541
1232,1245.38,19.86,1.139,1,819519.8108723958
1233,1245.38,19.99,0.946,3,826844.0572102864
1234,1245.38,20.11,0.586,2,890810.2106119792
1235,1246.3767,19.73,0.967,1,851742.3249511719
1236,1246.3767,19.86,2.033,1,766936.4873453777
1237,1246.3767,19.99,2.134,3,794919.4096679688
1238,1246.3767,20.11,1.371,3,851742.3249511719
1239,1247.3742,19.77,1.105,2,423040.7725423177
1240,1325.8841,19.28,12.503,3,1896958.6289062495
1241,1325.8841,19.45,0.0,1,2025860.3722330728
1242,1326.8921,19.28,11.228,3,1741736.5607096355
1243,1326.8921,19.46,0.0,3,1883501.4194335938
1244,1327.9009,19.28,5.439,2,736165.8043619791
1245,1327.9009,19.39,0.0,3,791838.4042968749
1246,1328.9105,19.27,0.0,3,186808.71366373697
1247,1342.9104,19.28,12.164,3,10982180.030029297
1248,1342.9104,19.47,0.0,1,11930318.539998371
1249,1343.9314,19.28,12.143,2,10485123.920166016
1250,1343.9314,19.45,10.221,3,11281199.28116862
1251,1344.9532,19.28,12.117,1,4942822.853190104
1252,1344.9532,19.45,1.751,2,5306898.612874349
1253,1345.9218,19.28,10.901,2,1562810.3990885415
1254,1345.9218,19.44,1.363,3,1680838.025553385
1255,1346.9451,19.27,3.17,3,281462.0265299479
1256,1347.8613,19.28,0.979,3,2443363.6013997393
1257,1347.8613,19.46,0.147,1,3030665.2378336587
1258,1348.8861,19.28,6.811,3,3433879.5391438804
1259,1348.8861,19.41,6.622,2,4040739.432128906
1260,1349.9116,19.28,1.082,2,816708.4179687499
1261,1349.9116,19.41,0.272,2,265185.9583333333
1262,1350.8839,19.27,0.0,3,408598.41748046875
