,m/z,rt,sn,score,peak area
1108,1019.6754,17.7,0.0,2,446728.7418619791
1109,1021.7985,18.82,0.767,1,215441.9514973958
1110,1021.7985,18.94,1.022,3,500634.8362630208
1111,1021.7985,19.13,0.842,1,158592.1790364583
1112,1022.7799,18.73,0.0,1,809111.9357096355
1113,1063.6682,17.7,0.0,3,138294.9611409505
1114,1064.8601,15.59,0.0,1,240294.68485514322
1115,1065.8829,15.59,2.779,1,563014.8170572916
1116,1066.8639,15.59,0.0,3,375386.88008626294
1117,1148.9425,16.51,0.0,3,126905.31233723956
1118,1149.954,16.52,0.0,2,393496.0426432291
1119,1150.9664,16.52,0.0,1,235499.44222005206
1120,1152.1179,20.31,0.0,2,445664.07421874994
1121,1152.1179,20.43,0.0,3,451490.39599609375
1122,1194.8267,18.45,6.115,3,1113643.5143229165
1123,1194.8267,18.6,0.0,3,1257780.9158528645
1124,1195.8308,18.45,6.408,2,915731.9169921875
1125,1195.8308,18.57,0.0,2,998682.4975585938
1126,1196.8357,18.45,0.0,2,363460.71728515625
1127,1199.7595,18.45,4.447,2,630743.6663411459
1128,1199.7595,18.57,0.0,1,696700.1213785807
1129,1199.9994,19.38,5.758,2,1077114.4417317708
1130,1199.9994,19.54,1.546,1,1184036.0563151042
1131,1200.7677,18.45,4.124,3,485888.9325764974
1132,1200.7677,18.58,1.426,1,548452.3771158854
1133,1201.7767,18.45,0.0,1,173424.2930094401
1134,1201.969,19.38,2.722,1,302382.86995442706
1135,1215.7496,18.43,2.2,2,415319.8873697916
1136,1215.7496,18.56,0.0,2,512720.1505533854
1137,1217.745,18.43,0.0,2,132639.50268554688
1138,1222.968,19.38,4.622,2,723426.9473876953
1139,1222.968,19.5,0.0,2,812061.0171712239
1140,1235.8518,18.45,4.839,2,1829059.161783854
1141,1235.8518,18.58,0.0,1,2051689.8240559893
1142,1236.8409,18.45,3.851,2,1380616.5902913408
1143,1236.8409,18.57,4.076,3,1688949.0669352212
1144,1237.8308,18.54,0.501,1,130587.21850585936
1145,1325.8836,19.27,11.526,2,1825405.985677083
1146,1325.8836,19.46,0.0,1,1971945.6712239583
1147,1326.8916,19.28,12.0,2,1714462.3168538413
1148,1326.8916,19.42,2.552,3,1837933.092976888
1149,1326.8916,19.57,0.0,3,1848093.4276529944
1150,1327.9004,19.28,4.564,1,680218.2397054036
1151,1327.9004,19.42,1.396,2,764537.7866210936
1152,1328.91,19.26,0.0,3,192716.4178059896
1153,1342.9099,19.28,11.848,3,10594533.715576172
1154,1342.9099,19.5,0.0,3,11435405.471842447
1155,1343.9309,19.28,11.647,2,10005074.646240234
1156,1343.9309,19.49,0.0,1,10805521.174397785
1157,1344.9526,19.28,13.192,2,4859493.291015624
1158,1344.9526,19.47,0.0,3,5240430.442871093
1159,1344.9526,19.62,0.0,2,5244357.8105875645
1160,1345.9213,19.28,11.762,2,1522430.5694173176
1161,1345.9213,19.43,0.0,2,1624257.6375325518
1162,1346.9446,19.27,3.61,3,248872.91646321613
1163,1347.8608,19.28,0.994,3,2530426.4886067705
1164,1347.8608,19.5,0.954,1,413884.38867187494
1165,1347.8608,19.62,0.356,3,435181.50423177076
1166,1348.8856,19.28,6.758,2,3448657.1662597656
1167,1348.8856,19.41,0.0,2,4055266.6020914717
1168,1349.9111,19.28,1.156,1,655583.986328125
1169,1349.9111,19.44,0.756,3,153039.7926432292
1170,1349.9111,19.56,0.842,2,119639.7431640625
1171,1350.8833,19.26,0.0,3,407645.2135416667
1172,1350.8833,19.39,0.0,2,411676.2268880208
1173,1392.4128,20.74,1.07,2,154861.71468098956
1174,1393.4157,20.7,1.062,2,245449.8087565104
