Average m/z,Average RT (min),Average sn,Average score,20181114_CoulterCreek_2,20181114_Crescent-Creek-May_2,20181114_SR518-Cal_1000mL_dil-to-160mL_3,20181114_SR520-Cal-in-DI_1000mL_dil-to-60mL_1,20181114_SR520-Cal-in-DI_400mL_2,20181114_SwanCreek-Dec_3
557.4052,10.46,2.01,1.0,0.0,0.0,0.0,0.0,872462.1,0.0
557.4052,10.33,2.618,1.0,0.0,0.0,0.0,0.0,829950.4,0.0
557.4052,10.58,1.3,1.0,0.0,0.0,0.0,0.0,897134.4,0.0
558.3871,8.65,1.02,0.6,0.0,0.0,0.0,0.0,296232.5,0.0
558.3871,13.24,1.839,0.6,0.0,0.0,0.0,0.0,324740.38,0.0
558.4095,10.3,0.153,0.1,0.0,0.0,0.0,0.0,269385.06,0.0
558.4095,11.14,0.725,0.6,0.0,0.0,0.0,0.0,322767.72,0.0
558.4095,11.26,0.473,0.6,0.0,0.0,0.0,0.0,328700.4,0.0
558.4099,10.82,0.796,0.6,0.0,0.0,177594.19,0.0,0.0,0.0
558.4318,10.68,2.461,0.1,0.0,0.0,0.0,0.0,7791808.5,0.0
559.39294,16.08,inf,0.84,345725.34,349482.47,356289.5,314184.56,0.0,359725.97
559.39294,15.953,2.3219998,0.71666664,326989.9,274558.75,281197.38,292061.72,259459.69,275653.12
559.4155,10.93,2.25,1.0,0.0,0.0,0.0,0.0,2982068.0,0.0
559.4155,10.77,2.111,0.1,0.0,0.0,0.0,0.0,2552365.8,0.0
559.4155,10.64,2.404,1.0,0.0,0.0,0.0,0.0,2484265.8,0.0
559.4155,10.49,1.325,0.1,0.0,0.0,0.0,0.0,2982068.0,0.0
559.4156,10.56,inf,0.6,0.0,0.0,0.0,468799.6,0.0,0.0
559.5272,19.385,1.7789999,0.7166667,468111.78,1125499.6,939084.0,1379421.1,510097.6,1514987.9
559.52734,19.526,0.8714,0.84,1382578.8,1330010.8,415443.94,1448278.4,924850.5,0.0
559.5271,19.633,0.934,0.8666666,0.0,659261.0,0.0,369861.9,0.0,723291.56
559.52734,19.76,0.68299997,0.55,0.0,146573.55,0.0,391784.06,0.0,0.0
559.5718,5.33,inf,0.35000002,4401848.0,3796497.2,0.0,0.0,2937179.8,4033014.5
560.3785,13.17,0.941,0.6,0.0,0.0,0.0,0.0,2877589.5,0.0
560.3785,13.64,1.907,1.0,0.0,0.0,0.0,0.0,2877589.5,0.0
560.37866,13.353,2.632,0.73333335,0.0,0.0,347059.4,383256.66,2275446.5,0.0
560.37866,13.5,inf,1.0,0.0,0.0,409303.47,0.0,2582988.8,0.0
560.4009,8.25,1.185,1.0,0.0,0.0,0.0,0.0,328959.4,0.0
560.4233,10.82,1.383,0.1,0.0,0.0,0.0,0.0,490947.7,0.0
560.4233,10.7,2.383,1.0,0.0,0.0,0.0,0.0,475860.12,0.0
560.4233,10.58,1.454,1.0,0.0,0.0,0.0,0.0,490947.7,0.0
560.5129,19.515,inf,0.56666666,758976.3,282339.56,793892.2,862485.9,670247.94,765229.8
560.5129,19.383,2.0565002,0.4333333,436138.7,403107.38,444364.8,466758.06,422099.0,395844.28
560.5799,5.33,inf,0.67499995,1583505.2,1378289.9,0.0,0.0,1080111.0,1464543.8
561.388,13.19,1.089,0.1,0.0,0.0,0.0,0.0,1187153.9,0.0
561.388,13.49,1.935,0.6,0.0,0.0,0.0,0.0,1051913.6,0.0
561.388,13.61,1.254,0.1,0.0,0.0,0.0,0.0,1187153.9,0.0
561.38824,13.33,1.725,0.35000002,0.0,0.0,136048.0,0.0,829131.6,0.0
561.4556,17.72,1.588,0.6,0.0,0.0,0.0,125468.01,0.0,0.0
561.58984,5.332,inf,1.0,297191.28,266147.75,0.0,0.0,203363.58,278269.5
562.3769,13.36,1.235,0.6,0.0,0.0,0.0,0.0,122635.46,0.0
563.3676,10.54,1.11,0.6,0.0,0.0,0.0,0.0,785676.0,0.0
563.3676,10.9,1.486,0.1,0.0,0.0,0.0,0.0,785676.0,0.0
563.3676,10.78,1.915,0.1,0.0,0.0,0.0,0.0,768041.8,0.0
563.3676,10.66,2.041,0.6,0.0,0.0,0.0,0.0,700025.2,0.0
563.4577,14.47,3.288,0.1,0.0,0.0,0.0,0.0,292886.3,0.0
564.35986,4.862,inf,0.4,425706.47,470932.7,229582.3,198591.97,522027.97,307898.66
564.36,4.97,inf,1.0,0.0,0.0,0.0,0.0,532398.25,0.0
564.42755,18.1,3.985667,0.7833333,524965.94,470757.2,493880.9,504164.84,482742.84,409360.16
564.42755,18.225,inf,0.7166667,631327.1,560399.2,582682.8,658647.1,531995.2,574013.9
565.3315,13.37,2.626,1.0,0.0,0.0,0.0,0.0,554661.94,0.0
565.3541,8.54,7.9935,0.8,0.0,0.0,0.0,3299115.8,41711024.0,0.0
565.3541,8.78,inf,0.8,0.0,0.0,0.0,5568312.0,44480590.0,0.0
565.55725,20.413,0.6016667,0.4,1099492.1,0.0,0.0,0.0,960051.8,1064870.0
565.55725,20.64,0.875,0.35000002,356838.34,442500.47,0.0,0.0,0.0,0.0
565.5575,20.86,0.6405,0.8,0.0,174035.33,0.0,0.0,157181.98,0.0
565.5574,20.75,0.946,0.6,0.0,282584.6,0.0,0.0,0.0,0.0
565.5581,20.32,1.01,0.1,0.0,0.0,1447968.1,0.0,0.0,0.0
565.55786,20.575,0.5715,0.6,0.0,0.0,1984674.4,0.0,497148.6,0.0
565.5581,20.46,0.801,0.1,0.0,0.0,1044653.44,0.0,0.0,0.0
566.35,8.66,6.974,1.0,0.0,0.0,0.0,0.0,16669921.0,0.0
566.35,8.8,7.469,1.0,0.0,0.0,0.0,0.0,18100598.0,0.0
566.35004,8.54,inf,0.55,0.0,0.0,0.0,2098363.8,16684142.0,0.0
566.5764,20.312,3.2396667,0.7833333,1858547.0,1604025.9,1440130.2,1760514.9,1215102.6,1552907.1
566.5764,20.442,2.1706667,0.71666664,2043311.4,2056381.0,1960752.2,2181133.0,1847729.2,2033651.0
566.5764,20.567,inf,0.7833333,2467726.8,2471740.8,2387567.8,2595127.0,2216131.8,2440297.2
566.5763,20.8,inf,0.6,0.0,2519220.5,0.0,0.0,0.0,0.0
566.57635,20.673,inf,0.73333335,0.0,2510752.8,0.0,2607508.8,0.0,2484639.2
567.3703,8.55,1.761,0.6,0.0,0.0,0.0,0.0,1992987.6,0.0
567.3703,8.74,1.354,1.0,0.0,0.0,0.0,0.0,3366166.8,0.0
567.3704,8.64,0.845,0.1,0.0,0.0,0.0,138690.98,0.0,0.0
567.5512,18.85,inf,0.6,0.0,0.0,0.0,0.0,0.0,1567982.0
567.5519,18.796,inf,0.3,1424775.9,1402616.4,1173104.8,1407944.1,1083626.4,0.0
567.55176,18.67,5.240333,0.18333334,1169479.2,1199416.5,1032875.8,1229095.4,836537.9,1282283.9
567.5519,18.912,inf,0.8,1462274.6,0.0,1382424.9,1490345.0,1110791.2,0.0
567.5739,5.34,inf,0.1,0.0,0.0,0.0,0.0,0.0,106001.05
567.5744,20.307,2.4665,0.7,279834.34,379265.12,331428.94,352679.47,267173.38,315243.1
567.57446,20.436,inf,0.28000003,372615.28,0.0,360326.03,399402.97,352073.94,389400.72
568.2788,10.25,inf,1.0,0.0,0.0,0.0,0.0,245462.97,0.0
568.3697,8.53,2.823,1.0,0.0,0.0,0.0,0.0,424272.22,0.0
568.3697,8.65,inf,1.0,0.0,0.0,0.0,0.0,436682.56,0.0
568.55164,18.686,1.9186001,0.5,178993.52,177913.3,339723.0,377379.47,272873.1,0.0
568.5515,18.805,inf,0.35000002,197594.28,0.0,0.0,454823.38,0.0,0.0
569.3475,14.6,inf,0.6,0.0,0.0,0.0,0.0,0.0,129600.01
569.3937,18.1,3.174,0.1,0.0,0.0,0.0,0.0,240414.66,0.0
570.374,9.26,0.899,1.0,0.0,0.0,0.0,172863.47,0.0,0.0
570.4195,11.91,1.899,0.1,0.0,0.0,0.0,0.0,739819.1,0.0
570.4195,11.77,2.834,0.1,0.0,0.0,0.0,0.0,696481.5,0.0
570.4195,11.65,1.055,0.6,0.0,0.0,0.0,0.0,739819.1,0.0
570.4195,13.05,1.908,1.0,0.0,0.0,0.0,0.0,268977.06,0.0
570.4648,14.63,1.059,1.0,318652.34,253497.12,0.0,0.0,200096.48,272170.97
570.4648,15.128,inf,0.45000002,436695.72,421345.72,0.0,0.0,403696.1,127876.87
570.4647,15.26,2.498,0.6,408902.4,0.0,0.0,0.0,0.0,0.0
570.4651,14.76,0.993,0.6,0.0,0.0,0.0,0.0,164467.6,0.0
571.3329,10.38,6.945,0.1,0.0,0.0,0.0,0.0,536489.4,0.0
571.3786,9.27,0.901,0.6,0.0,0.0,0.0,0.0,236410.14,0.0
571.3786,9.39,0.355,1.0,0.0,0.0,0.0,0.0,397891.3,0.0
571.3786,9.02,0.309,0.1,0.0,0.0,0.0,0.0,747976.25,0.0
572.3393,10.38,inf,0.6,0.0,0.0,0.0,0.0,158136.25,0.0
572.3851,9.1,1.176,1.0,0.0,0.0,0.0,0.0,294086.12,0.0
572.408,9.69,2.259,0.6,0.0,0.0,0.0,0.0,3706342.5,0.0
572.408,9.33,1.36,0.1,0.0,0.0,0.0,0.0,4293795.0,0.0
572.408,9.82,1.862,1.0,0.0,0.0,0.0,0.0,4293795.0,0.0
572.4081,9.43,1.7825,0.35000002,0.0,0.0,0.0,576769.56,3564439.5,0.0
572.4084,9.52,1.051,1.0,0.0,0.0,391007.88,0.0,0.0,0.0
572.431,12.03,1.016,0.1,0.0,0.0,0.0,117334.29,0.0,0.0
573.3933,9.34,1.027,0.6,0.0,0.0,0.0,0.0,1355541.8,0.0
573.3933,9.77,1.421,0.1,0.0,0.0,0.0,0.0,1355541.8,0.0
573.3933,9.64,2.278,1.0,0.0,0.0,0.0,0.0,1155794.4,0.0
573.3933,9.5,2.0,0.1,0.0,0.0,0.0,0.0,1051116.6,0.0
573.4392,11.98,1.141,1.0,0.0,0.0,0.0,0.0,313218.94,0.0
573.46185,19.933,inf,0.73333335,214708.84,0.0,0.0,1632485.0,0.0,1520431.1
573.46204,19.695,1.8456665,0.18333335,1014433.9,998071.75,1309113.1,1540704.1,837624.5,1265795.8
573.46204,19.822,inf,0.45000002,1095032.0,0.0,320496.8,1629690.8,0.0,1513345.1
573.46204,19.568,2.2313333,0.8666666,801430.1,675050.7,1082259.9,892233.7,746719.5,918626.9
573.4619,19.86,0.912,0.1,0.0,150500.2,0.0,0.0,0.0,0.0
574.4034,8.85,0.632,0.1,0.0,0.0,0.0,0.0,282951.16,0.0
574.4034,9.28,1.029,1.0,0.0,0.0,0.0,0.0,594299.3,0.0
574.4034,9.11,0.872,0.6,0.0,0.0,0.0,0.0,170940.27,0.0
574.4034,9.81,0.938,0.6,0.0,0.0,0.0,0.0,195494.86,0.0
574.47217,19.563,2.2648332,0.6333334,300303.66,277640.28,383396.9,371104.03,260693.42,316204.28
574.4722,19.688,inf,0.67499995,0.0,294464.06,444828.72,450409.2,0.0,392814.97
575.3462,9.07,1.192,0.6,0.0,0.0,0.0,0.0,568330.75,0.0
575.39246,17.93,3.098,0.55,0.0,0.0,321891.94,940062.44,0.0,0.0
576.4058,13.51,inf,0.1,0.0,0.0,0.0,0.0,136046.64,0.0
576.4059,17.94,inf,0.1,0.0,0.0,0.0,308477.3,0.0,0.0
577.3518,9.38,1.028,0.1,0.0,0.0,0.0,0.0,691610.94,0.0
577.3518,9.53,2.056,0.6,0.0,0.0,0.0,0.0,644614.25,0.0
577.3518,9.66,1.801,0.6,0.0,0.0,0.0,0.0,691610.94,0.0
578.3457,4.52,inf,0.1,0.0,0.0,0.0,0.0,324673.84,0.0
581.3375,12.902,2.4797997,0.5,760396.6,667285.1,345495.5,531732.94,0.0,658889.6
581.33734,13.018,1.684,0.45000002,1017581.1,1065697.0,0.0,657395.5,0.0,1109752.4
581.33734,13.15,inf,0.9,1225804.6,145705.31,0.0,154298.42,0.0,1163054.6
581.3613,13.04,0.769,1.0,0.0,0.0,151228.78,0.0,0.0,0.0
582.3381,12.892,inf,0.47500002,225663.81,217608.19,0.0,169438.1,0.0,152909.75
584.9764,0.66,3.688,1.0,0.0,0.0,0.0,0.0,705910.25,0.0
586.4055,10.94,0.304,0.1,0.0,0.0,0.0,0.0,332425.56,0.0
586.4055,10.82,0.779,1.0,0.0,0.0,0.0,0.0,207429.61,0.0
586.4055,10.53,0.308,0.1,0.0,0.0,0.0,0.0,181546.77,0.0
586.4055,10.67,0.895,1.0,0.0,0.0,0.0,0.0,322100.4,0.0
586.4524,14.17,inf,0.6,0.0,0.0,0.0,0.0,278537.3,0.0
586.54584,20.505,inf,0.35000002,212376.14,311754.1,0.0,0.0,166507.97,285709.97
586.546,20.64,inf,0.6,0.0,318727.34,0.0,0.0,0.0,0.0
587.3445,8.54,2.873,0.6,0.0,0.0,0.0,0.0,181606.48,0.0
587.3915,12.48,2.211,0.6,0.0,0.0,0.0,0.0,181402.6,0.0
587.4149,10.62,1.179,1.0,0.0,0.0,0.0,0.0,303156.38,0.0
587.4381,18.385,inf,1.0,121182.945,113774.305,0.0,0.0,0.0,0.0
587.5556,20.693,2.3186667,0.8666666,0.0,4851362.0,0.0,0.0,4182139.2,5198704.5
587.5557,20.568,2.61675,0.35000002,0.0,4840436.0,0.0,5183493.5,4089766.0,5096263.0
587.5557,20.44,2.073,0.675,0.0,4092124.0,0.0,4357662.5,3479798.2,4336827.5
587.5557,20.318,3.3999999,0.57500005,0.0,3289925.8,0.0,4050392.8,2480777.2,3010832.8
587.5557,20.838,inf,0.35000002,0.0,4970004.5,0.0,5264442.0,4233987.0,5248468.0
587.5561,20.77,2.352,1.0,0.0,0.0,0.0,5211536.5,0.0,0.0
588.4262,10.64,1.397,0.1,0.0,0.0,0.0,0.0,645696.25,0.0
588.5437,20.572,inf,0.71666664,1745739.8,1837427.8,790244.9,1966052.9,1581270.4,1195917.0
588.5437,20.442,1.5016667,0.7166667,1600344.8,1495283.9,497573.72,1656468.0,1354664.6,938562.4
588.5437,20.31,2.2,0.7833333,1087483.1,966257.75,983818.4,1154436.1,858671.2,620258.6
588.54346,20.71,inf,0.55,123361.65,1848807.2,0.0,0.0,0.0,0.0
589.3448,4.77,inf,0.1,0.0,0.0,0.0,0.0,144822.77,0.0
589.46246,18.44,1.8271999,0.66,6313957.5,5402216.5,5048625.0,0.0,4082632.5,6214749.0
589.4625,18.115,5.6393332,0.63333327,4877185.5,4129076.0,3324151.2,4460406.5,3225551.5,4790397.0
589.4625,18.265,4.2043333,0.48333332,5966249.5,5039836.5,4645910.5,5340731.0,3802141.0,5754851.0
589.46246,18.56,1.4679999,0.675,6393723.0,0.0,5130531.0,0.0,4254684.0,6235694.0
589.4628,18.5,1.743,0.6,0.0,0.0,0.0,5883115.0,0.0,0.0
589.4628,18.38,2.229,1.0,0.0,0.0,0.0,5394057.0,0.0,0.0
589.5568,20.288,1.8132,0.66,244389.11,177431.23,228086.83,215428.6,0.0,227226.72
590.3829,12.56,3.145,0.6,0.0,0.0,0.0,0.0,324482.28,0.0
590.3829,12.67,1.044,0.6,0.0,0.0,0.0,0.0,357386.34,0.0
590.43,14.32,inf,0.73999995,306308.72,267004.66,386883.84,0.0,1862923.5,247080.52
590.4298,14.46,inf,0.54999995,327229.78,295197.75,0.0,0.0,1961784.6,273855.16
590.4302,14.12,inf,0.6,0.0,0.0,0.0,0.0,2199462.0,0.0
590.4302,14.57,inf,0.1,0.0,0.0,0.0,0.0,2199462.0,0.0
590.4303,14.39,2.115,0.1,0.0,0.0,0.0,373482.5,0.0,0.0
590.4303,14.26,1.035,0.6,0.0,0.0,0.0,385002.88,0.0,0.0
590.4774,18.26,0.854,0.1,0.0,0.0,0.0,0.0,233318.47,0.0
590.9972,0.64,4.968,1.0,0.0,0.0,0.0,0.0,1620437.2,0.0
591.4227,18.202,1.1501666,0.5,484626.84,228436.61,378584.75,432861.88,428809.6,349985.7
591.4226,18.33,0.91,0.6,0.0,173393.17,0.0,0.0,0.0,0.0
591.4229,14.19,1.198,1.0,0.0,0.0,0.0,0.0,734646.3,0.0
591.4229,14.35,3.798,1.0,0.0,0.0,0.0,0.0,723752.5,0.0
591.4229,14.49,1.344,0.1,0.0,0.0,0.0,0.0,734646.3,0.0
591.44617,18.13,1.5425,0.55,0.0,0.0,0.0,0.0,323485.56,253692.02
591.4935,20.512,inf,0.675,316809.78,354805.88,0.0,0.0,244781.86,342673.0
591.4934,20.635,inf,0.8,0.0,442285.84,0.0,0.0,0.0,461391.34
591.9909,0.64,3.652,0.1,0.0,0.0,0.0,0.0,208257.23,0.0
592.3463,4.885,inf,0.35000002,0.0,0.0,0.0,153914.33,1360411.6,0.0
592.4175,15.02,7.048,1.0,0.0,0.0,0.0,3265511.0,0.0,0.0
593.3659,4.88,3.821,0.1,0.0,0.0,0.0,0.0,326649.3,0.0
593.41327,15.142,inf,0.56666666,801770.2,808971.8,657421.9,651791.6,556123.56,772836.94
593.4129,15.37,inf,0.8666666,122649.97,117399.29,0.0,0.0,0.0,130193.195
593.41327,15.017,4.2031665,0.5666666,717413.06,685354.44,508596.7,547412.2,505044.28,667791.4
593.57947,18.977,inf,0.6333333,137859.92,126922.41,137084.17,141189.9,101542.26,156824.97
593.60297,18.185,1.337,0.775,1867850.4,1788359.9,0.0,1915093.8,0.0,1696652.0
593.60315,18.065,1.6698333,0.56666666,1661405.1,1659968.5,1632081.2,1767490.9,1467480.5,1600015.9
593.60315,17.937,1.9728333,0.7166667,1417725.0,1458441.6,1264453.4,1416024.4,1459344.2,1287149.8
593.60315,17.803,2.2326667,0.56666666,1172863.0,1115326.1,1149590.1,1150015.6,1246930.2,1131543.0
593.6034,18.365,0.92050004,0.55,0.0,103607.11,106899.664,0.0,0.0,0.0
593.6038,18.15,1.767,1.0,0.0,0.0,1713610.5,0.0,0.0,0.0
594.3636,4.88,inf,0.6,0.0,0.0,0.0,0.0,132003.19,0.0
594.60126,17.757,inf,0.8,529091.6,527426.94,499656.1,489687.38,579592.5,473884.97
594.6014,18.0,inf,0.6,0.0,0.0,0.0,0.0,579592.5,0.0
594.60144,17.895,1.895,0.1,0.0,0.0,0.0,524705.7,551671.9,0.0
595.577,19.0,0.925,0.6,0.0,281378.56,0.0,0.0,0.0,0.0
595.577,16.88,0.623,0.6,0.0,111656.6,0.0,0.0,0.0,0.0
595.5775,17.55,0.94,0.6,0.0,0.0,0.0,158640.78,0.0,0.0
595.5775,17.43,0.816,0.1,0.0,0.0,0.0,164460.75,0.0,0.0
595.5778,18.62,0.968,1.0,0.0,0.0,350013.1,0.0,0.0,0.0
595.5778,20.0,0.939,0.6,0.0,0.0,377343.4,0.0,0.0,0.0
595.5778,18.79,1.003,0.1,0.0,0.0,262665.53,0.0,0.0,0.0
595.5778,17.33,0.868,0.1,0.0,0.0,133637.97,0.0,0.0,0.0
595.5778,17.15,1.1,1.0,0.0,0.0,126153.46,0.0,0.0,0.0
595.6004,19.47,0.738,0.1,0.0,0.0,0.0,0.0,0.0,3796649.5
595.60046,19.65,1.135,0.8,2197036.0,0.0,0.0,0.0,0.0,4304563.0
595.6008,19.52,0.40899998,0.55,3127911.0,0.0,0.0,0.0,4960799.5,0.0
595.60095,19.395,1.236,0.47500002,3142577.2,4099134.5,0.0,5397398.5,4392972.0,0.0
595.60077,17.74,0.89675,0.9,478265.7,368176.7,0.0,389265.7,0.0,928930.7
595.6009,17.93,0.906,0.6,0.0,178613.62,0.0,0.0,0.0,0.0
596.5787,18.69,0.913,1.0,0.0,0.0,0.0,0.0,171658.1,0.0
596.6026,19.65,1.247,0.1,0.0,0.0,0.0,0.0,1283401.5,0.0
596.6026,19.51,1.101,0.6,0.0,0.0,0.0,0.0,3253561.0,0.0
596.6027,20.86,0.931,0.6,0.0,0.0,0.0,150160.31,0.0,0.0
596.6029,20.3,0.832,0.6,0.0,0.0,155302.95,304183.06,0.0,0.0
596.603,20.06,0.956,0.1,0.0,0.0,226656.88,0.0,0.0,0.0
596.6029,19.77,0.695,0.8,0.0,0.0,468681.9,395115.66,0.0,0.0
596.6029,19.57,0.776,0.35000002,0.0,0.0,1035043.44,2083239.6,0.0,0.0
596.6028,19.393,2.481,0.7,0.0,0.0,2731877.0,3773213.5,2403951.2,0.0
597.0084,0.64,8.998,1.0,0.0,0.0,0.0,0.0,910743.5,0.0
597.3428,7.18,inf,0.6,0.0,0.0,0.0,0.0,436775.5,0.0
597.5575,5.315,inf,0.57500005,286663.97,262259.38,0.0,0.0,262681.72,269265.34
597.5574,5.46,inf,0.6,297383.5,0.0,0.0,0.0,0.0,0.0
597.6053,19.537,0.66566664,0.26666668,677909.56,0.0,0.0,163465.1,0.0,148788.14
597.6054,19.392,1.4702001,0.66,383322.9,355014.0,0.0,567868.06,272962.8,670050.25
597.6052,19.64,1.092,0.1,0.0,147843.8,0.0,0.0,0.0,322287.25
597.6058,19.7,0.991,1.0,0.0,0.0,0.0,141091.56,0.0,0.0
598.3471,7.18,inf,0.6,0.0,0.0,0.0,0.0,159332.81,0.0
598.4429,13.11,inf,1.0,0.0,0.0,0.0,0.0,247071.52,0.0
600.433,11.83,0.973,0.6,0.0,0.0,0.0,0.0,140191.78,0.0
600.457,14.0,inf,0.6,0.0,0.0,0.0,0.0,138371.11,0.0
601.4185,10.26,1.126,0.1,0.0,0.0,0.0,0.0,186680.2,0.0
602.4056,13.44,inf,1.0,0.0,0.0,0.0,0.0,360950.2,0.0
602.4056,13.33,1.864,0.6,0.0,0.0,0.0,0.0,315692.53,0.0
602.4297,10.58,0.961,1.0,0.0,0.0,0.0,0.0,365975.66,0.0
603.515,20.294,inf,0.46000004,170524.4,143508.17,164558.55,182948.95,165835.42,0.0
604.4089,13.32,2.152,1.0,0.0,0.0,0.0,0.0,2677931.5,0.0
604.4089,13.68,inf,1.0,0.0,0.0,0.0,0.0,2700224.2,0.0
604.4091,13.4,inf,0.7,0.0,0.0,505049.56,337683.3,2036596.4,0.0
604.40906,13.555,inf,0.8,0.0,0.0,527530.3,0.0,2411836.2,0.0
605.4009,13.31,0.867,0.6,0.0,0.0,0.0,0.0,853562.25,0.0
605.4009,13.58,1.462,0.6,0.0,0.0,0.0,0.0,853562.25,0.0
605.4011,13.44,2.4015,0.35000002,0.0,0.0,140925.64,0.0,779356.94,0.0
605.4492,18.098,4.617,0.56666666,1188038.8,1016448.44,854400.4,1140907.1,752757.8,1054957.5
605.4492,18.234,inf,0.66,1360773.5,1266042.8,1244292.6,1466427.6,0.0,1357929.2
605.4491,18.35,inf,1.0,0.0,1276878.0,0.0,0.0,0.0,0.0
605.4493,19.05,2.221,0.1,0.0,0.0,0.0,0.0,153465.83,0.0
605.59424,5.33,inf,0.675,199883.69,174379.95,0.0,0.0,131541.9,177402.06
606.346,8.01,inf,0.1,0.0,0.0,0.0,0.0,149250.14,0.0
606.4188,13.42,1.345,0.1,0.0,0.0,0.0,0.0,115503.055,0.0
606.46704,18.216,inf,0.55999994,426400.6,368121.44,0.0,412983.12,284701.28,417714.84
606.46716,18.093,inf,0.25000003,393261.5,362104.12,309776.3,344028.94,240689.14,321438.72
607.38965,19.262,inf,0.68,132892.55,142467.08,128667.5,104648.43,0.0,151445.97
608.3866,4.975,inf,0.7833333,284020.8,308699.4,143684.69,123697.01,340597.12,205595.23
609.3609,13.54,inf,0.6,0.0,0.0,0.0,0.0,587328.2,0.0
609.3609,13.4,2.172,1.0,0.0,0.0,0.0,0.0,504209.0,0.0
609.5559,17.74,0.781,1.0,0.0,0.0,0.0,0.0,108839.26,0.0
609.5796,17.59,0.836,1.0,0.0,0.0,0.0,0.0,0.0,146097.75
609.60455,19.8,inf,0.8666666,166792.81,134422.05,152585.5,176359.86,118843.016,174420.95
610.3611,13.39,inf,0.6,0.0,0.0,0.0,0.0,130008.45,0.0
611.4118,9.07,inf,1.0,0.0,0.0,0.0,0.0,406779.6,0.0
612.4398,10.96,1.156,0.6,0.0,0.0,0.0,0.0,714358.6,0.0
612.4398,11.09,2.464,0.6,0.0,0.0,0.0,0.0,680301.44,0.0
612.4398,11.2,1.336,1.0,0.0,0.0,0.0,0.0,714358.6,0.0
612.4643,14.13,inf,0.1,0.0,0.0,0.0,0.0,173483.8,0.0
613.4205,9.41,1.011,0.6,0.0,0.0,0.0,0.0,385922.34,0.0
613.4205,11.01,inf,1.0,0.0,0.0,0.0,0.0,221230.84,0.0
614.452,11.19,inf,0.6,0.0,0.0,0.0,391395.7,0.0,0.0
614.47595,14.683,1.098,0.7,226178.08,185294.8,0.0,0.0,0.0,121947.016
614.47614,15.153,inf,0.1,289039.7,268203.3,0.0,0.0,265713.9,0.0
614.4764,14.59,1.033,0.6,0.0,0.0,0.0,0.0,382149.1,0.0
614.4764,14.3,1.234,0.6,0.0,0.0,0.0,0.0,368342.88,0.0
614.57434,18.138,inf,0.45000002,225389.05,381928.1,0.0,0.0,179916.34,348270.72
615.4111,9.23,1.101,1.0,0.0,0.0,0.0,0.0,196316.55,0.0
615.4357,11.42,0.758,0.6,0.0,0.0,0.0,0.0,105396.36,0.0
615.5834,17.765,inf,0.56666666,1232316.0,1148741.2,1042314.6,815525.8,633757.6,720348.7
615.5834,17.898,1.8532,0.65999997,759619.7,796514.1,671596.9,909761.6,0.0,872891.4
615.5834,18.024,inf,0.58000004,1232316.0,1281884.4,1042314.6,1173283.1,0.0,1340774.4
615.5832,18.15,2.023,0.6,0.0,1271352.2,0.0,0.0,0.0,0.0
615.5832,18.29,1.299,1.0,0.0,1281884.4,0.0,0.0,0.0,0.0
615.5835,17.94,1.315,0.6,0.0,0.0,0.0,0.0,819747.1,0.0
616.4212,9.62,1.263,0.1,0.0,0.0,0.0,0.0,319444.84,0.0
616.47034,11.51,inf,0.7166667,195687.45,179059.7,451877.4,1451166.0,8002207.0,157964.39
616.4705,12.02,1.519,1.0,0.0,0.0,0.0,0.0,8262528.5,0.0
616.4705,11.9,2.164,1.0,0.0,0.0,0.0,0.0,8140172.0,0.0
616.4707,11.66,2.974,0.6,0.0,0.0,0.0,1606423.5,0.0,0.0
616.4706,11.375,1.368,0.35000002,0.0,0.0,0.0,1621924.4,8262528.5,0.0
616.4707,11.8,1.193,1.0,0.0,0.0,0.0,1621924.4,0.0,0.0
616.5935,17.808,inf,0.575,171609.38,100110.65,0.0,125388.63,0.0,256735.0
617.3589,9.01,inf,0.6,0.0,0.0,0.0,0.0,182015.5,0.0
617.4327,14.49,inf,1.0,0.0,141043.94,0.0,0.0,0.0,0.0
617.4576,11.36,1.014,0.1,0.0,0.0,0.0,0.0,2651227.0,0.0
617.4576,11.81,2.163,0.1,0.0,0.0,0.0,0.0,2651227.0,0.0
617.4577,11.7,inf,0.1,0.0,0.0,0.0,463501.94,2301241.0,0.0
617.4578,11.6,2.116,1.0,0.0,0.0,0.0,451704.16,0.0,0.0
617.4577,11.49,inf,0.8,0.0,0.0,0.0,463501.94,2285758.0,0.0
618.4463,9.34,1.005,1.0,0.0,0.0,0.0,0.0,135704.05,0.0
618.4711,11.49,1.351,0.1,0.0,0.0,0.0,0.0,464556.25,0.0
619.53534,18.138,inf,0.575,213267.19,354957.6,0.0,0.0,172198.25,330502.84
621.422,11.47,0.832,0.6,0.0,0.0,0.0,0.0,380603.12,0.0
621.596,19.83,1.4786667,0.43333337,144059.47,0.0,275310.75,0.0,262887.8,0.0
621.5957,19.78,1.4146667,0.8666666,0.0,287003.34,0.0,358940.25,0.0,328151.0
621.59625,19.94,0.96000004,0.6,0.0,0.0,289894.25,0.0,278566.2,0.0
622.3672,4.65,inf,0.1,0.0,0.0,0.0,0.0,207021.84,0.0
624.611,19.8,0.993,0.1,0.0,0.0,0.0,0.0,0.0,136220.1
624.6119,20.01,0.917,1.0,0.0,0.0,0.0,119223.8,0.0,0.0
