,mz,assymetric,integration,sn,hw,ab,label
2047,284.29799722277187,"[-0.28773331599999996, 0.07746666199999999]",940048.0438639321,1.888,27100.0,1.439,1
2048,754.6118043239231,"[-0.049799997, 0.13279999199999998]",453228.1399739583,2.532,117219.0,0.642,1
2049,754.6118043239231,"[-0.182599989, 0.094066661]",565064.5751953125,0.0,31777.0,1.285,1
2050,283.2650542682632,"[-0.005533333, 0.177066656]",259297.99007161456,1.085,59005.0,0.729,3
2051,447.3466994143442,"[-0.016599998999999997, 0.182599989]",235023.3291422526,1.301,34981.0,0.937,3
2052,692.5394246309182,"[-0.044266664, 0.13833332499999998]",734496.576171875,2.507,170049.0,0.717,1
2053,692.5394246309182,"[-0.177066656, 0.060866662999999994]",832151.2236328124,0.0,64153.0,1.268,1
2054,360.3148508680575,"[-0.033199997999999994, 0.24899998499999998]",2388197.168945312,5.11,221473.0,0.749,1
2055,360.3148508680575,"[-0.254533318, 0.038733330999999996]",2414216.364583333,2.555,71590.0,2.17,1
2056,242.2829292418011,"[-0.06639999599999999, 0.07193332899999999]",76785970.71582031,0.0,16406294.0,1.353,2
2057,242.2829292418011,"[-0.011066666, 0.481399971]",369870807.703125,1.0,27820195.0,0.303,2
2058,319.2775072510935,"[-0.016599998999999997, 0.13833332499999998]",165951.07755533856,1.253,40509.0,0.944,3
2059,275.10246592301047,"[-0.05533333, 0.14939999099999998]",1023852.0774739581,2.936,208165.0,0.649,1
2060,275.10246592301047,"[-0.177066656, 0.088533328]",1155517.171590169,3.891,80500.0,1.126,1
2061,181.03167229272282,"[-0.016599998999999997, 0.569933299]",762782.078938802,1.071,10974.0,1.118,3
2062,284.1729361206592,"[-0.005533333, 0.13279999199999998]",304156.8408203125,0.908,132206.0,0.665,3
2063,284.1729361206592,"[-0.13279999199999998, 0.011066666]",311237.5998535156,0.453,63438.0,1.312,3
2064,330.3325824400346,"[-0.027666665, 0.13279999199999998]",200632.3240559896,0.0,50955.0,0.846,3
2065,396.31776653591265,"[-0.060866662999999994, 0.16599999]",1235304.7942708333,2.888,231617.0,0.573,1
2066,396.31776653591265,"[-0.215799987, 0.099599994]",1435993.923828125,0.0,67238.0,1.188,1
2067,274.1029331907399,"[-0.07193332899999999, 0.32093331399999997]",7628042.539225261,0.0,656953.0,0.416,1
2068,216.2572010898938,"[-0.038733330999999996, 0.12173332599999999]",510411.6341145833,2.844,160729.0,0.682,1
2069,216.2572010898938,"[-0.15493332399999998, 0.049799997]",571517.714029948,0.0,56454.0,1.336,1
2070,308.06209459566514,"[-0.022133332, 0.12173332599999999]",186046.36983235675,1.607,62222.0,0.799,3
2071,355.27726633560667,"[-0.06639999599999999, 0.15493332399999998]",667376.1001383463,1.895,104678.0,0.72,1
2072,355.27726633560667,"[-0.199199988, 0.11619999299999999]",813662.500813802,0.0,44188.0,1.024,1
2073,355.27726633560667,"[-0.315399981, 0.005533333]",821365.919148763,0.0,18961.0,2.327,1
2074,598.5607861721717,"[-0.005533333, 0.13833332499999998]",169469.9563395182,0.823,44327.0,1.022,3
2075,683.4308168598968,"[-0.049799997, 0.260066651]",1599416.8819580073,3.334,108432.0,0.85,1
2076,683.4308168598968,"[-0.254533318, 0.12173332599999999]",1698072.9178873696,3.632,52724.0,1.259,1
2077,432.23723606258216,"[-0.07746666199999999, 0.260066651]",2900079.2317708335,5.469,262429.0,0.537,1
2078,432.23723606258216,"[-0.271133317, 0.082999995]",2953502.4217529297,2.233,86227.0,1.511,1
2079,432.23723606258216,"[-0.409466642, 0.027666665]",3087192.768880208,0.0,15639.0,5.716,1
2080,1235.84915096533,"[-0.044266664, 0.16599999]",957063.1837972004,3.065,183360.0,0.653,1
2081,1235.84915096533,"[-0.199199988, 0.082999995]",1079855.4313151042,0.0,57794.0,1.298,1
2082,534.3496252106523,"[-0.011066666, 0.12173332599999999]",153350.62349446613,1.242,50817.0,0.947,3
2083,393.3014959494624,"[-0.044266664, 0.27666664999999996]",866391.0093180337,0.0,51397.0,0.906,1
2084,736.5402872439116,"[-0.033199997999999994, 0.271133317]",391894.2729492187,1.767,30903.0,0.758,1
2085,337.20786845298034,"[-0.07746666199999999, 0.06639999599999999]",475213.53662109375,1.431,179649.0,0.707,2
2086,337.20786845298034,"[-0.105133327, 0.14939999099999998]",1321083.0895182292,1.914,173548.0,0.65,2
2087,337.20786845298034,"[-0.254533318, 0.12173332599999999]",1644295.3764648438,0.909,55773.0,1.152,2
2088,337.20786845298034,"[-0.37073331099999995, 0.044266664]",1704276.9023437502,0.443,24659.0,2.221,2
2089,255.23511265600158,"[-0.011066666, 0.293266649]",437742.7613932291,1.441,23859.0,1.096,3
2090,255.23511265600158,"[-0.027666665, 0.105133327]",143886.05314127606,1.502,57797.0,0.781,3
2091,256.9663122559407,"[-0.06639999599999999, 0.15493332399999998]",1316364.4685465493,0.0,301846.0,0.493,3
2092,256.9663122559407,"[-0.049799997, 0.182599989]",1498977.1764322915,0.0,361890.0,0.424,3
2093,256.9663122559407,"[-0.22686665299999997, 0.011066666]",1507059.0900065103,0.0,24654.0,5.975,3
2094,200.02252912992148,"[-0.05533333, 0.204733321]",1456558.9881184897,8.885,193689.0,0.615,2
2095,200.02252912992148,"[-0.260066651, 0.022133332]",1481382.763346354,0.0,27161.0,3.79,2
2096,200.02252912992148,"[-0.049799997, 0.15493332399999998]",709643.4925130208,3.063,156212.0,0.6,2
2097,200.02252912992148,"[-0.16599999, 0.099599994]",801827.9008382161,2.449,58579.0,1.074,2
2098,200.02252912992148,"[-0.28773331599999996, 0.022133332]",846510.1911621094,1.049,17620.0,2.769,2
2099,976.6401788065058,"[-0.027666665, 0.082999995]",129206.69360351562,0.0,82474.0,0.708,3
2100,217.106576018009,"[-0.06639999599999999, 0.199199988]",2908745.936564128,0.0,522925.0,0.436,1
2101,768.6556514530055,"[-0.033199997999999994, 0.171533323]",381922.47249348956,1.809,64395.0,0.783,1
2102,768.6556514530055,"[-0.15493332399999998, 0.082999995]",418734.31949869794,0.0,37841.0,1.082,1
2103,193.1429726978174,"[-0.005533333, 0.182599989]",233673.2394205729,1.157,30788.0,1.187,1
2104,596.6007621902669,"[-0.07746666199999999, 0.354133312]",3648913.6101074214,2.102,130741.0,0.829,2
2105,596.6007621902669,"[-0.30986664799999997, 0.171533323]",3863165.540364583,2.864,110660.0,0.834,2
2106,596.6007621902669,"[-0.431599974, 0.127266659]",4096258.138346354,2.189,51987.0,1.396,2
2107,596.6007621902669,"[-0.558866633, 0.30986664799999997]",4619997.611002604,2.176,16031.0,2.113,2
2108,596.6007621902669,"[-0.6805999589999999, 0.23793331899999998]",4676119.219116211,1.793,11052.0,2.775,2
2109,685.5664080869175,"[-0.038733330999999996, 0.199199988]",948957.7420247395,0.0,149687.0,0.62,1
2110,213.0631802647271,"[-0.033199997999999994, 0.082999995]",159058.3460286458,1.63,90858.0,0.717,1
2111,217.04579590193148,"[-0.011066666, 0.15493332399999998]",455434.27140299475,1.413,113599.0,0.805,3
2112,217.04579590193148,"[-0.127266659, 0.099599994]",538895.1326497395,1.025,60263.0,0.961,3
2113,458.3409879595839,"[-0.005533333, 0.171533323]",212857.04838053384,1.037,32626.0,1.151,3
2114,501.38367539349565,"[-0.005533333, 0.315399981]",510915.99060058594,1.301,21321.0,1.287,1
2115,501.38367539349565,"[-0.12173332599999999, 0.182599989]",494206.5315755208,2.334,41948.0,0.704,1
2116,501.38367539349565,"[-0.24899998499999998, 0.07193332899999999]",510915.99060058594,1.518,24869.0,1.104,1
2117,367.27021308681384,"[-0.016599998999999997, 0.26559998399999996]",386499.57405598956,1.229,24127.0,1.113,2
2118,360.3583458091425,"[-0.016599998999999997, 0.13833332499999998]",182225.2796630859,0.0,46605.0,0.901,1
2119,666.9843805110913,"[-0.016599998999999997, 0.11619999299999999]",168839.82084147134,0.0,61194.0,0.866,2
2120,332.1479731052382,"[-0.044266664, 0.171533323]",354218.3387044271,2.306,59992.0,0.702,1
2121,332.1479731052382,"[-0.171533323, 0.060866662999999994]",369624.53759765625,1.375,33212.0,1.14,1
2122,544.5777279323731,"[-0.060866662999999994, 0.204733321]",11300924.077351887,0.0,2105477.0,0.421,1
2123,550.6230539427946,"[-0.038733330999999996, 0.127266659]",309835.68562825525,1.869,89097.0,0.698,1
2124,550.6230539427946,"[-0.15493332399999998, 0.07746666199999999]",388065.11140950525,1.68,36940.0,1.076,1
2125,365.131907312993,"[-0.005533333, 0.204733321]",267127.5098876953,1.069,27163.0,1.231,1
2126,415.2065502520026,"[-0.060866662999999994, 0.177066656]",1776579.3743489583,2.156,254886.0,0.681,1
2127,415.2065502520026,"[-0.182599989, 0.13833332499999998]",2104430.9697672524,3.003,124277.0,0.91,1
2128,415.2065502520026,"[-0.32093331399999997, 0.038733330999999996]",2192944.9892578125,1.609,42811.0,2.191,1
2129,531.4085765835318,"[-0.033199997999999994, 0.127266659]",238367.4480794271,2.304,72102.0,0.71,1
2130,256.17627096948763,"[-0.011066666, 0.088533328]",102106.75447591145,0.0,57202.0,0.996,3
2131,172.1340816829181,"[-0.016599998999999997, 0.177066656]",296429.0553385416,0.0,31925.0,1.37,1
2132,158.99540552795008,"[-0.011066666, 0.23239998599999998]",410280.25089518225,1.2,28222.0,1.357,3
2133,158.99540552795008,"[-0.13279999199999998, 0.105133327]",404252.2381184895,2.418,58166.0,0.679,3
2134,809.6505634362186,"[-0.044266664, 0.11066666]",245110.73999023435,2.184,83591.0,0.676,1
2135,1216.7694142819198,"[-0.005533333, 0.12173332599999999]",153212.7132161458,0.875,67702.0,0.773,3
2136,301.1421859223182,"[-0.033199997999999994, 0.41499997499999997]",858503.0343424478,1.76,21485.0,1.101,2
2137,301.1421859223182,"[-0.215799987, 0.182599989]",795548.3416341145,2.152,43683.0,0.635,2
2138,301.1421859223182,"[-0.337533313, 0.088533328]",834690.3496093749,2.031,29362.0,0.867,2
2139,597.604297380743,"[-0.044266664, 0.271133317]",673090.2041015625,1.013,35712.0,1.048,2
2140,597.604297380743,"[-0.005533333, 0.094066661]",135150.8263753255,0.853,111607.0,0.675,2
2141,354.2841523411212,"[-0.049799997, 0.14386665799999998]",437133.90429687494,1.803,91482.0,0.705,1
2142,354.2841523411212,"[-0.171533323, 0.11066666]",553070.0618489584,1.958,36800.0,1.044,1
2143,753.5867844736663,"[-0.05533333, 0.13279999199999998]",749080.0303548176,2.175,179071.0,0.654,1
2144,753.5867844736663,"[-0.188133322, 0.094066661]",951617.7706705729,0.0,55467.0,1.192,1
2145,433.3281328035072,"[-0.011066666, 0.27666664999999996]",466615.4967447916,1.221,21807.0,1.43,1
2146,433.3281328035072,"[-0.13279999199999998, 0.14939999099999998]",460774.97949218744,2.388,43479.0,0.736,1
2147,433.3281328035072,"[-0.254533318, 0.033199997999999994]",466615.4967447916,1.438,25688.0,1.214,1
2148,1236.839082771513,"[-0.049799997, 0.14939999099999998]",751236.2954101562,2.943,156811.0,0.668,1
2149,1236.839082771513,"[-0.193666655, 0.060866662999999994]",834479.673421224,0.0,50608.0,1.408,1
2150,284.1731375484558,"[-0.033199997999999994, 0.182599989]",609803.0970052084,2.051,95926.0,0.755,1
2151,284.1731375484558,"[-0.15493332399999998, 0.06639999599999999]",618416.5033365885,1.506,68662.0,1.017,1
2152,276.26049869807844,"[-0.005533333, 0.082999995]",314302.66682942706,2.598,361610.0,0.614,1
2153,276.26049869807844,"[-0.13833332499999998, 0.038733330999999996]",458403.25276692706,0.0,49097.0,1.648,1
2154,228.1921596657499,"[-0.005533333, 0.127266659]",241329.0635172526,0.428,40769.0,1.857,3
2155,228.1921596657499,"[-0.005533333, 0.082999995]",158605.23950195312,0.913,142913.0,0.783,3
2156,199.00119248068728,"[-0.005533333, 0.215799987]",386831.9331054687,1.012,54248.0,0.805,2
2157,199.00119248068728,"[-0.127266659, 0.127266659]",419150.1204020182,0.842,39246.0,0.912,2
2158,549.3690885227325,"[-0.038733330999999996, 0.105133327]",160677.16251627603,0.0,54954.0,0.782,3
2159,616.4691022076147,"[-0.07193332899999999, 0.376266644]",1544661.5284830728,2.382,34661.0,1.228,1
2160,616.4691022076147,"[-0.188133322, 0.199199988]",1438270.5321044922,2.696,82838.0,0.64,1
2161,616.4691022076147,"[-0.30986664799999997, 0.13833332499999998]",1544661.5284830728,3.158,45953.0,0.926,1
2162,616.4691022076147,"[-0.431599974, 0.049799997]",1584182.1679687498,1.783,18856.0,2.006,1
2163,366.31682953184617,"[-0.044266664, 0.14939999099999998]",270753.03125,0.0,55773.0,0.716,2
2164,366.31682953184617,"[-0.177066656, 0.022133332]",275303.56013997394,0.0,29677.0,1.294,2
2165,291.1804576857098,"[-0.07746666199999999, 0.14939999099999998]",852755.2936197916,2.234,134945.0,0.679,1
2166,291.1804576857098,"[-0.199199988, 0.11619999299999999]",1034687.5104166666,2.633,59045.0,0.975,1
2167,291.1804576857098,"[-0.315399981, 0.044266664]",1087313.7521158853,0.0,23282.0,1.998,1
2168,375.169579521229,"[-0.05533333, 0.15493332399999998]",2121130.8194986978,0.0,476413.0,0.557,1
2169,558.4305058756545,"[-0.060866662999999994, 0.254533318]",1910065.4889322917,2.029,116304.0,0.914,2
2170,558.4305058756545,"[-0.005533333, 0.105133327]",242648.7910970052,0.678,163372.0,0.671,2
2171,736.540809319257,"[-0.038733330999999996, 0.260066651]",391068.334798177,0.0,32025.0,0.757,1
2172,363.25271673597064,"[-0.005533333, 0.343066646]",674865.451171875,0.0,16471.0,1.866,1
2173,363.25271673597064,"[-0.13833332499999998, 0.16599999]",622624.8159179688,2.573,63993.0,0.581,1
2174,363.25271673597064,"[-0.26559998399999996, 0.082999995]",674865.451171875,0.0,30650.0,1.003,1
2175,432.9989351174521,"[-0.038733330999999996, 0.13833332499999998]",3346206.716430664,0.0,1625856.0,0.363,1
2176,1019.6738892567801,"[-0.022133332, 0.082999995]",111071.03531901042,1.366,71670.0,0.776,3
2177,251.1841058233493,"[-0.022133332, 0.215799987]",1139884.1681315103,0.0,40538.0,2.748,1
2178,421.24550840587585,"[-0.06639999599999999, 0.171533323]",1036107.4658203124,3.131,169897.0,0.596,1
2179,421.24550840587585,"[-0.182599989, 0.105133327]",1137339.0876464844,2.582,70914.0,1.072,1
2180,310.2386799360362,"[-0.038733330999999996, 0.182599989]",493414.9835611979,1.972,73433.0,0.759,1
2181,310.2386799360362,"[-0.16046665699999998, 0.127266659]",574334.0822347004,0.0,40706.0,0.943,1
2182,126.09554868016991,"[-0.005533333, 0.105133327]",126467.32421875,1.168,55365.0,1.032,3
2183,675.4954181823528,"[-0.011066666, 0.11066666]",142322.4319661458,1.112,65702.0,0.809,3
2184,521.5324766648271,"[-0.027666665, 0.182599989]",899842.3234863281,0.0,148086.0,0.76,1
2185,212.1194459511154,"[-0.07746666199999999, 0.14939999099999998]",925600.4951171874,0.0,187023.0,0.532,1
2186,478.3837693608461,"[-0.016599998999999997, 0.12173332599999999]",650737.814453125,1.084,185358.0,1.015,3
2187,560.5116943445937,"[-0.022133332, 0.337533313]",682879.3413085938,1.516,27001.0,1.082,1
2188,684.4435082204021,"[-0.049799997, 0.23793331899999998]",675768.5131835936,0.0,48287.0,0.935,1
2189,230.27353800601668,"[-0.044266664, 0.12173332599999999]",316188.7591145833,0.0,94555.0,0.671,1
2190,553.383008149522,"[-0.027666665, 0.16046665699999998]",283190.7150472005,0.0,61305.0,0.722,1
2191,226.12054950230788,"[-0.060866662999999994, 0.16046665699999998]",2067077.1784667969,2.319,341857.0,0.683,1
2192,226.12054950230788,"[-0.177066656, 0.13279999199999998]",2494530.073486328,2.875,153765.0,0.935,1
2193,226.12054950230788,"[-0.30986664799999997, 0.082999995]",2676461.4153645835,3.039,47456.0,2.022,1
2194,687.4341369372116,"[-0.06639999599999999, 0.282199983]",1747215.1230468748,2.04,107919.0,0.737,1
2195,687.4341369372116,"[-0.193666655, 0.210266654]",1910895.8860677083,2.311,75619.0,0.857,1
2196,687.4341369372116,"[-0.315399981, 0.13279999199999998]",2006837.937174479,2.166,51258.0,1.078,1
2197,687.4341369372116,"[-0.448199973, 0.177066656]",2243279.4747721357,1.935,16637.0,1.908,1
2198,589.5556373207585,"[-0.011066666, 0.14939999099999998]",190844.6555989583,1.053,40891.0,1.003,2
2199,378.3493469207675,"[-0.022133332, 0.094066661]",135562.0,1.652,77866.0,0.713,3
2200,589.4613178509228,"[-0.049799997, 0.188133322]",1014012.111002604,3.825,155879.0,0.636,1
2201,589.4613178509228,"[-0.23239998599999998, 0.07746666199999999]",1112913.3156738281,0.0,35807.0,1.791,1
2202,335.24459044567885,"[-0.060866662999999994, 0.16599999]",949990.6184895831,2.306,147319.0,0.693,1
2203,335.24459044567885,"[-0.182599989, 0.099599994]",1078650.8111979165,2.396,80244.0,0.934,1
2204,335.24459044567885,"[-0.304333315, 0.038733330999999996]",1161779.2167154946,0.0,25449.0,2.146,1
2205,145.09042026477752,"[-0.033199997999999994, 0.199199988]",462140.6503499349,2.402,63727.0,0.743,1
2206,145.09042026477752,"[-0.16599999, 0.088533328]",485599.9837239583,1.916,37818.0,1.097,1
2207,567.5505707452452,"[-0.060866662999999994, 0.14939999099999998]",755052.755452474,2.017,133067.0,0.71,1
2208,567.5505707452452,"[-0.188133322, 0.12173332599999999]",937124.0689290364,3.416,56627.0,0.954,1
2209,567.5505707452452,"[-0.30986664799999997, 0.016599998999999997]",952197.1435546873,0.0,18800.0,2.629,1
2210,600.4316003047237,"[-0.022133332, 0.177066656]",255339.34790039062,1.317,36632.0,0.972,1
2211,387.0591453935192,"[-0.005533333, 0.11066666]",111990.84244791666,1.017,46090.0,0.996,3
2212,242.29279230111302,"[-0.005533333, 0.07746666199999999]",191552266.66666663,0.998,169159143.0,0.91,3
2213,368.4181237434784,"[-0.033199997999999994, 0.11066666]",237928.37381998697,1.28,71366.0,0.891,3
2214,302.3007718059516,"[-0.049799997, 0.171533323]",454371.74137369794,1.961,66192.0,0.775,2
2215,388.346291493739,"[-0.016599998999999997, 0.199199988]",335447.6834309895,0.0,40634.0,0.981,2
2216,199.18435415601243,"[-0.094066661, 0.348599979]",7457981.877482096,47.102,534021.0,0.394,1
2217,377.3367484109198,"[-0.05533333, 0.16599999]",297340.58825683594,1.996,45743.0,0.734,3
2218,349.3169107066513,"[-0.038733330999999996, 0.171533323]",1355921.644205729,2.112,201796.0,0.841,1
2219,349.3169107066513,"[-0.171533323, 0.07746666199999999]",1489555.5849609373,2.479,132500.0,1.003,1
2220,349.3169107066513,"[-0.293266649, 0.022133332]",1613917.9039713545,0.0,29370.0,3.057,1
2221,711.4928271352621,"[-0.038733330999999996, 0.15493332399999998]",391613.4816080729,0.168,93480.0,0.618,1
2222,711.4928271352621,"[-0.182599989, 0.304333315]",3918092.0603027344,0.0,12377.0,7.388,1
2223,768.4410069891052,"[-0.022133332, 0.348599979]",629938.4145507812,1.88,27287.0,0.929,1
2224,166.1406014552393,"[-0.033199997999999994, 0.099599994]",255349.15616861978,0.0,123063.0,0.651,3
2225,166.1406014552393,"[-0.005533333, 0.6418666279999999]",1072444.0019531248,0.972,8260.0,1.714,3
2226,166.1406014552393,"[-0.22686665299999997, 0.38179997699999996]",1029674.2440185547,1.731,18044.0,0.852,3
2227,166.1406014552393,"[-0.348599979, 0.199199988]",958769.0589192709,1.945,25894.0,0.683,3
2228,166.1406014552393,"[-0.47586663799999995, 0.171533323]",1072444.0019531248,1.815,15421.0,0.918,3
2229,528.3776568376717,"[-0.011066666, 0.23793331899999998]",311207.67724609375,1.244,25353.0,1.095,2
2230,257.2338732186279,"[-0.07193332899999999, 0.177066656]",1854718.1471354167,3.359,280123.0,0.591,1
2231,257.2338732186279,"[-0.199199988, 0.15493332399999998]",2113427.4809570312,6.366,93367.0,0.999,1
2232,449.2836970993214,"[-0.027666665, 0.199199988]",435274.8102213541,2.869,65964.0,0.709,1
2233,449.2836970993214,"[-0.14939999099999998, 0.088533328]",446101.1870117187,0.0,40280.0,1.082,1
2234,420.97600292152384,"[-0.022133332, 0.099599994]",133454.29484049478,0.0,65064.0,0.766,3
2235,645.4884282333971,"[-0.022133332, 0.11619999299999999]",152910.3907877604,0.0,57399.0,0.77,3
2236,415.272987286132,"[-0.022133332, 0.293266649]",536911.4607747396,1.463,26355.0,1.133,1
2237,670.4616628433132,"[-0.027666665, 0.177066656]",393840.77848307294,0.0,75349.0,0.69,1
2238,338.2212304578051,"[-0.005533333, 0.199199988]",280903.7521158854,1.039,27143.0,1.366,2
2239,274.278606119918,"[-0.05533333, 0.14939999099999998]",748405.8147786459,1.766,136890.0,0.722,2
2240,274.278606119918,"[-0.182599989, 0.14939999099999998]",1024290.1939290364,2.396,55939.0,0.919,2
2241,725.5173203856158,"[-0.011066666, 0.215799987]",270737.1271158854,1.165,29351.0,0.992,2
2242,173.0799468368748,"[-0.016599998999999997, 0.082999995]",125687.28670247395,1.435,76592.0,0.915,3
2243,393.2388527382598,"[-0.005533333, 0.088533328]",101013.2599283854,0.937,57712.0,1.095,3
2244,500.2622099006239,"[-0.05533333, 0.215799987]",817543.935221354,2.473,86657.0,0.71,1
2245,500.2622099006239,"[-0.171533323, 0.13833332499999998]",875226.2342122395,2.902,56629.0,0.891,1
2246,500.2622099006239,"[-0.28773331599999996, 0.049799997]",908359.4080403644,1.609,24956.0,1.768,1
2247,496.4151314104625,"[-0.011066666, 0.16046665699999998]",203608.39925130206,1.113,37179.0,1.03,3
2248,646.3927268083762,"[-0.033199997999999994, 0.094066661]",142096.6057942708,0.0,61173.0,0.794,3
2249,344.15765828982137,"[-0.005533333, 0.199199988]",239487.0791015625,0.0,28545.0,1.108,2
2250,1065.881304993966,"[-0.027666665, 0.07746666199999999]",128682.73974609375,1.639,85628.0,0.752,3
2251,522.5974675389083,"[-0.011066666, 0.11066666]",145449.8414713542,0.0,62035.0,0.875,3
2252,623.0133780051775,"[-0.005533333, 4.8029330439999995]",13332799.631835938,0.919,1115.0,2.861,3
2253,322.29303365991314,"[-0.016599998999999997, 0.11066666]",147434.9554036458,1.309,56764.0,0.887,3
2254,330.33281658676714,"[-0.044266664, 0.16046665699999998]",389290.2210286458,1.999,71106.0,0.723,1
2255,330.33281658676714,"[-0.16599999, 0.105133327]",463628.4962565104,0.0,35285.0,0.989,1
2256,685.5668940308983,"[-0.044266664, 0.14939999099999998]",563339.7526041666,0.0,139477.0,0.596,1
2257,506.4026666790231,"[-0.005533333, 0.16599999]",172731.8513997396,0.0,30590.0,1.062,1
2258,535.355506742982,"[-0.049799997, 0.099599994]",715677.3678385416,1.867,254672.0,0.697,2
2259,535.355506742982,"[-0.022133332, 0.105133327]",275742.43636067706,0.68,151034.0,0.624,2
2260,331.2060298928184,"[-0.033199997999999994, 0.293266649]",742847.5213216145,1.626,27923.0,1.381,1
2261,331.2060298928184,"[-0.14939999099999998, 0.13279999199999998]",681908.8525390625,2.12,67825.0,0.699,1
2262,331.2060298928184,"[-0.27666664999999996, 0.049799997]",742847.5213216145,1.642,28200.0,1.368,1
2263,256.9664943991066,"[-0.049799997, 0.177066656]",1416685.9322916665,15.398,351251.0,0.434,1
2264,458.34131284138266,"[-0.022133332, 0.24346665199999998]",371175.6966959635,0.0,24519.0,1.187,1
2265,181.0245596294221,"[-0.011066666, 0.11066666]",276408.6013183594,1.013,162079.0,0.637,3
2266,402.21096673924376,"[-0.11619999299999999, 0.177066656]",968556.337890625,2.079,92107.0,0.677,1
2267,402.21096673924376,"[-0.24899998499999998, 0.14939999099999998]",1145828.2030029297,3.231,44773.0,0.892,1
2268,402.21096673924376,"[-0.398399976, 0.022133332]",1167292.4252522788,0.0,12991.0,2.811,1
2269,437.19314457813726,"[-0.033199997999999994, 0.193666655]",411006.02034505206,1.869,55095.0,0.802,1
2270,437.19314457813726,"[-0.15493332399999998, 0.12173332599999999]",465907.68261718744,0.0,34077.0,0.988,1
2271,1017.677325636344,"[-0.044266664, 0.171533323]",739004.5382486979,0.0,147871.0,0.594,3
2272,522.534760859405,"[-0.016599998999999997, 0.16046665699999998]",270704.98409016925,0.0,60936.0,0.784,3
2273,771.6134512371523,"[-0.022133332, 0.07193332899999999]",101147.63623046875,1.205,73858.0,0.856,3
2274,281.244359682774,"[-0.022133332, 0.27666664999999996]",887142.8383382162,1.333,41173.0,1.335,2
2275,281.244359682774,"[-0.13833332499999998, 0.13279999199999998]",835422.7119140625,2.012,78303.0,0.803,2
2276,281.244359682774,"[-0.271133317, 0.027666665]",887142.8383382162,1.252,38662.0,1.422,2
2277,165.0873212767381,"[-0.011066666, 0.088533328]",118193.5927734375,0.0,68192.0,0.967,3
2278,551.504738354973,"[-0.011066666, 0.16046665699999998]",207854.34993489578,1.246,40184.0,0.973,3
2279,252.1908342267384,"[-0.016599998999999997, 0.07746666199999999]",105302.9630533854,0.0,69633.0,0.946,3
2280,479.3798232170795,"[-0.022133332, 0.105133327]",126192.44612630208,1.172,47665.0,0.904,3
2281,270.0007440767868,"[-0.033199997999999994, 0.07746666199999999]",440929.0515136719,2.701,349636.0,0.57,1
2282,359.20706515945864,"[-0.07193332899999999, 0.354133312]",7951934.890136719,27.82,631121.0,0.384,1
2283,359.20706515945864,"[-0.39286664299999996, 0.365199978]",8817612.407877604,1.947,12844.0,6.61,1
2284,359.20706515945864,"[-0.525666635, 0.16046665699999998]",8701468.533732096,2.813,40346.0,2.535,1
2285,359.20706515945864,"[-0.6805999589999999, 0.07746666199999999]",8817612.407877604,2.261,14916.0,5.692,1
2286,235.1697225682632,"[-0.016599998999999997, 0.16046665699999998]",199623.42374674475,0.0,38537.0,0.914,3
2287,399.2616199203463,"[-0.005533333, 0.11066666]",205170.5305989583,0.744,116580.0,0.721,3
2288,342.345330855099,"[-0.044266664, 0.16046665699999998]",300363.8663736979,1.572,50943.0,0.778,3
2289,288.2947527066997,"[-0.038733330999999996, 0.060866662999999994]",291659.8024088541,1.527,207532.0,0.784,3
2290,918.9945738099983,"[-0.033199997999999994, 0.049799997]",136877.48225911456,0.0,177032.0,0.621,3
2291,1195.829004697657,"[-0.038733330999999996, 0.11619999299999999]",209212.97233072913,0.0,73017.0,0.66,3
2292,516.0128977351657,"[-0.033199997999999994, 0.094066661]",376009.3696289062,0.0,305768.0,0.42,2
2293,325.2067045419337,"[-0.011066666, 0.11619999299999999]",140043.0677083333,1.082,48931.0,0.978,3
2294,313.26884203341217,"[-0.05533333, 0.14939999099999998]",586081.1422526041,0.719,118519.0,0.653,3
2295,313.26884203341217,"[-0.182599989, 0.044266664]",633834.953125,0.225,55606.0,1.225,3
2296,313.26884203341217,"[-0.005533333, 0.088533328]",495151.6595052083,0.737,430410.0,0.719,3
2297,130.1593290444491,"[-0.005533333, 0.260066651]",460183.1728108723,1.095,22885.0,1.577,2
2298,130.1593290444491,"[-0.13279999199999998, 0.094066661]",413761.19905598956,2.103,65851.0,0.676,2
2299,130.1593290444491,"[-0.033199997999999994, 0.254533318]",794180.0510660807,0.0,68181.0,0.779,2
2300,598.0107983676684,"[-0.027666665, 0.060866662999999994]",199203.5491536458,0.0,259057.0,0.543,3
2301,492.3218654932061,"[-0.060866662999999994, 0.23793331899999998]",1666710.602742513,6.383,183662.0,0.562,1
2302,492.3218654932061,"[-0.29879998199999996, 0.07746666199999999]",1765164.46097819,1.872,26258.0,2.627,1
2303,284.18450447395765,"[-0.049799997, 0.30986664799999997]",1252027.904296875,2.859,75429.0,0.71,1
2304,284.18450447395765,"[-0.29879998199999996, 0.07746666199999999]",1270059.8354899087,1.215,30647.0,1.62,1
2305,217.10672990774967,"[-0.06639999599999999, 0.188133322]",2867578.7307942705,0.0,537918.0,0.455,1
2306,430.3743409347704,"[-0.022133332, 0.204733321]",331029.0258789062,0.0,40083.0,0.888,2
2307,607.3884275945702,"[-0.05533333, 0.16599999]",420166.6672770182,2.034,66550.0,0.713,1
