,peak width in min,half intensity width in min,left width,right width,assymetric factor,integration,sn,hw,ab,peak height,ma,mb,broad rate,skewness,variance,label
7858,0.17153332300000002,0.16527642283380156,0.016599998999999997,0.15493332399999998,9.333333333333334,322287.2361653645,1.117,75899.0,0.799,13019.2861328125,486308.9138318765,42857.44410291755,529166.357934794,0.08812802497330728,0.00037918417599516714,2
4432,0.13833332499999998,0.08860274797656975,0.05533333,0.082999995,1.4999999999999998,270761.3834635416,2.469,127247.0,0.615,17602.54296875,228197.41986025774,175905.54733878913,404102.96719904686,0.770848099187577,0.0012553207035919454,2
5202,0.105133327,0.10319496058852616,0.0055333330000000005,0.099599994,18.0,145220.3388671875,0.319,51938.0,1.4,5460.38330078125,986816.3186241004,27185.482688613614,1014001.8013127141,0.027548675650720715,2.7713186487902117e-05,2
3603,0.13833332499999998,0.1382924162996065,0.027666665,0.11066666,4.0,180946.24511718747,0.0,67360.0,0.777,9318.1865234375,204377.18038126323,40339.911241748654,244717.09162301183,0.1973797229538788,0.0016462585001338285,2
3327,0.13279999199999998,0.13481909864385938,0.121733326,0.011066666000000001,0.09090909090909093,251343.42382812497,0.289,46899.0,1.682,6228.13427734375,25754.33822158651,223955.89168171908,249710.2299033056,8.695851151554962,0.0006531563890636223,2
3341,0.525666635,0.4953868174281089,0.13833332499999998,0.38733331,2.8000000000000003,1443610.266927083,1.8259999999999998,28271.0,1.023,14861.3564453125,55776.97667289183,20517.351093573863,76294.32776646568,0.3678462390297591,0.02604445446006537,2
6573,0.20473332100000002,0.08433046907061315,0.05533333,0.14939999099999998,2.7,3265511.061197916,7.047999999999999,970413.0,0.444,198675.875,4139909.736249889,1646432.1655561272,5786341.901806016,0.39769759981470937,0.0038974846695438072,2
4380,0.38733331,0.08118227197153233,0.05533333,0.33199998,5.999999999999999,6546259.060872396,5.145,534800.0,0.451,207145.75,3604400.636839564,1974804.4597687528,5579205.0966083165,0.5478870577218394,0.006097670827327105,2
3426,0.304333315,0.3058237720917142,0.287733316,0.016599998999999997,0.05769230769230769,1152047.5830078123,1.125,22899.0,3.0060000000000002,6968.9248046875,12202.073169787369,171981.97085292122,184184.04402270855,14.09448775301174,0.003384866920863141,2
2275,0.271133317,0.24665481377534795,0.13833332499999998,0.13279999199999998,0.96,835422.7119140625,2.012,78303.0,0.8029999999999999,21230.56640625,89023.17693718955,83313.95886581574,172337.13580300528,0.9358681832327558,0.0038851301026393095,2
2238,0.20473332100000002,0.20470889567740197,0.0055333330000000005,0.199199988,36.0,280903.7521158854,1.0390000000000001,27143.0,1.3659999999999999,5557.001953125,1004277.5219067784,13758.890291944064,1018036.4121987224,0.01370028701411205,2.191392717880126e-05,2
897,0.199199988,0.19871156692858916,0.016599998999999997,0.182599989,11.000000000000002,240522.61869303387,1.0170000000000001,28629.0,1.172,5702.822265625,212028.13227304933,15391.127915351943,227419.2601884013,0.07259002732491783,0.00033402895111874436,2
4704,0.15493332399999998,0.09431261180957576,0.049799997,0.105133327,2.1111111111111107,432084.7644042968,3.253,168278.0,0.5920000000000001,26071.931640625,411291.1636068898,208184.44218481443,619475.605791704,0.5061729028144064,0.001947947035969206,2
5162,0.08853332800000001,0.08834601137414877,0.022133332000000002,0.06639999599999999,3.0,122502.50415039062,0.0,104779.0,0.825,9276.396484375,260307.89929722637,65764.03133521372,326071.93063244014,0.2526393993911136,0.00075178881323188,2
4455,0.08853332800000001,0.09019631542784076,0.0055333330000000005,0.082999995,15.0,120085.33333333331,0.0,90851.0,0.9329999999999999,8043.29736328125,1453608.0447862528,45998.68272329282,1499606.7275095456,0.03164448827060306,3.0421696746577082e-05,2
3908,0.08853332800000001,0.08885004356346497,0.038733331,0.049799997,1.2857142857142858,107205.75325520831,0.0,112667.0,0.672,9974.8017578125,148387.84585195995,90286.90976168013,238674.75561364013,0.6084521898899687,0.0004727391494829409,2
3473,0.254533318,0.25556768921559303,0.14939999099999998,0.105133327,0.7037037037037038,460782.17740885407,1.828,39315.0,1.001,10007.052734375,34404.36930540446,45430.924252888544,79835.29355829301,1.3204986799671388,0.0030811093947175033,2
4865,0.094066661,0.09343833032448594,0.016599998999999997,0.07746666199999999,4.666666666666667,215441.95149739578,0.767,136593.0,0.986,12848.87109375,473178.0170711466,80445.09295443825,553623.1100255848,0.17001020768541453,0.0006152222614041612,2
1286,0.182599989,0.18247084151589407,0.011066666000000001,0.17153332300000002,15.5,194216.73209635413,1.204,35304.0,0.9129999999999999,6446.48583984375,421071.53329969046,18437.91889365713,439509.45219334756,0.04378809165551986,0.00011951836710971596,2
7034,0.44266664,0.3068725755464947,0.17153332300000002,0.271133317,1.5806451612903225,2514982.542561849,2.1630000000000003,58421.0,1.216,25860.953125,76747.33656803731,93434.06143499028,170181.3980030276,1.2174241558488486,0.013255296672801148,2
1930,0.210266654,0.21030152054270693,0.193666655,0.016599998999999997,0.0857142857142857,404604.4949951172,1.237,32439.0,1.561,6820.8388671875,17896.27896584279,172804.75442888893,190701.03339473173,9.655904155199396,0.001634019450879015,2
5003,0.11066666,0.09072784919683408,0.033199997999999994,0.07746666199999999,2.333333333333333,286375.96980794275,2.8089999999999997,185873.0,0.696,20569.892578125,361617.6697276003,165123.58173194804,526741.2514595485,0.4566247602235048,0.0010569394426864624,2
5192,0.08853332800000001,0.09102759683886956,0.0055333330000000005,0.082999995,15.0,146573.54154459634,0.746,162631.0,0.636,14398.224609375,2602088.9415791533,81566.24088424158,2683655.182463395,0.03134644614981559,3.0421696746577082e-05,2
3271,0.094066661,0.08426878385059909,0.027666665,0.06639999599999999,2.3999999999999995,136795.37972005206,0.0,120347.0,0.711,11320.6044921875,242743.1093332805,92866.88269628717,335609.9920295677,0.3825726833250009,0.0007761438578613934,2
3696,0.099599994,0.09974243475271882,0.016599998999999997,0.082999995,5.0,106100.88037109376,0.0,63216.0,0.9359999999999999,6296.34619140625,237052.56291028357,36411.081620229495,273463.64453051303,0.15359918987254262,0.0006067375415779838,2
720,0.35966664499999995,0.2433909183877445,0.033199997999999994,0.326466647,9.833333333333336,308991.7267252604,1.954,18712.0,0.706,6730.12841796875,123142.26661536981,15574.366162605269,138716.63277797506,0.12647457766269002,0.0014546719290531884,2
4311,0.17153332300000002,0.12728673716417369,0.0055333330000000005,0.16599999,30.0,89826252.16666666,0.995,25302308.0,0.6679999999999999,4340189.0,784371553.2753947,17427668.394540746,801799221.6699357,0.02221863901331701,2.296751299619259e-05,2
2839,0.116199993,0.11611053947762305,0.033199997999999994,0.082999995,2.5,134933.88232421875,1.5519999999999998,75686.0,0.731,8794.71484375,154570.13850293262,50162.87309473421,204733.01159766683,0.3245314624194535,0.0012109810200179414,2
5046,0.099599994,0.09925881432010683,0.033199997999999994,0.06639999599999999,2.0,126615.1406656901,1.8430000000000002,99968.0,0.706,9956.81640625,177837.26318933288,69858.04656685465,247695.30975618755,0.3928200722054573,0.0007776857012229567,2
3155,0.121733326,0.12164622335070982,0.011066666000000001,0.11066666,10.0,125917.81953938803,0.0,49919.0,0.9420000000000001,6076.86376953125,393129.7359407771,26672.23789727483,419801.973838052,0.06784589273931918,0.00015951563680325376,2
4889,0.127266659,0.12724975012013282,0.011066666000000001,0.116199993,10.5,131410.09733072913,0.0,46185.0,0.972,5877.79052734375,362446.4639890593,24667.31826388914,387113.7822529485,0.06805782567831517,0.00015366110556346208,2
6135,3.640933114,2.7574162184964246,2.606199843,1.034733271,0.3970276008492569,44194102.96496582,10.832,18151.0,1.016,66086.8828125,18852.415709658133,32889.74348086953,51742.159190527665,1.744590400901252,0.5557956065028349,2
7650,0.121733326,0.11317732257147373,0.016599998999999997,0.105133327,6.333333333333334,188691.31774902344,0.0,91221.0,0.772,11104.6845703125,471135.90967256867,54760.97986550379,525896.8895380725,0.11623181069675145,0.0005266294863307211,2
3121,0.5201333020000001,0.5193259712683144,0.027666665,0.49246663700000004,17.8,838986.120768229,1.626,17550.0,0.978,9128.1455078125,201380.65411371196,9189.493415467181,210570.1475291791,0.045632453901347576,0.0006964823523184969,2
6113,0.5533332999999999,0.5530855014129695,0.011066666000000001,0.542266634,49.0,785480.172688802,1.01,10442.0,1.359,5778.0205078125,365219.3814188349,5299.233108170892,370518.61452700576,0.014509725873758362,8.237196332563985e-05,2
4433,0.193666655,0.19396297075443772,0.17153332300000002,0.022133332000000002,0.12903225806451613,332493.84814453125,1.256,33433.0,1.4669999999999999,6474.93701171875,19229.166397788693,126460.76865562635,145689.93505341507,6.576508104385067,0.0014105243585720894,2
3195,0.094066661,0.0946597143399492,0.033199997999999994,0.060866663,1.8333333333333333,122729.64192708331,0.0,107298.0,0.715,10093.1572265625,178423.45231028248,76030.81694648821,254454.2692567707,0.4261256912251023,0.0006560627288583551,2
1098,0.509066636,0.5096122494430516,0.022133332000000002,0.486933304,22.0,612518.0482177734,1.0090000000000001,12626.0,1.036,6427.66455078125,166776.6701981329,6554.267107441885,173330.93730557474,0.03929966403367646,0.0004071619980774712,2
3996,0.116199993,0.09919532402363566,0.033199997999999994,0.082999995,2.5,188548.81266276038,2.6719999999999997,116291.0,0.664,13513.03125,301106.2958788855,88025.49121462363,389131.78709350905,0.2923402546522318,0.0012109810200179414,2
7391,0.271133317,0.26736158315642594,0.17153332300000002,0.099599994,0.5806451612903226,1528701.2109375,0.083,39536.0,2.91,10719.4453125,32000.777108244947,53664.67365774101,85665.45076598598,1.6769803269531978,0.0033233043024470128,2
5651,0.099599994,0.09971038444771194,0.038733331,0.060866663,1.5714285714285714,125137.91044108072,0.0,97797.0,0.7140000000000001,9740.6064453125,145125.45036081446,73623.89555240794,218749.34591322238,0.5073120901217697,0.00066871893485873,2
6709,0.11066666,0.11240034258455202,0.0055333330000000005,0.105133327,19.0,206705.0664876302,0.8440000000000001,139029.0,0.672,15385.8701171875,2780579.10434588,70169.45279350827,2850748.5571393883,0.025235553516113816,2.7038307721215846e-05,2
3380,0.193666655,0.19327744923457424,0.0055333330000000005,0.188133322,34.0,306500.0854492187,0.7759999999999999,27782.0,1.6280000000000001,5380.3505859375,972352.5741063298,14120.85580854911,986473.4299148788,0.014522361728231459,2.2218546742276466e-05,2
5197,0.248999985,0.2494694513838304,0.011066666000000001,0.237933319,21.5,341316.1145833334,1.268,25710.0,1.185,6401.7939453125,397285.9127944383,13259.03351422162,410544.9463086599,0.03337403388144307,0.00010270438264058715,2
7573,0.17706665600000002,0.08967165355689102,0.06639999599999999,0.11066666,1.666666666666667,1601633.6520996094,3.556,519201.0,0.544,91933.1796875,1381831.5926100777,814913.9238988076,2196745.516508885,0.5897346161839842,0.0021899371827955065,2
73,0.17706665600000002,0.16276561802910464,0.033199997999999994,0.14386665799999998,4.333333333333333,295181.2659098307,2.4659999999999997,72554.0,0.718,12846.9306640625,228296.8654019685,47712.28882040704,276009.15422237554,0.20899230804767605,0.002448019415987377,2
2833,0.08853332800000001,0.07289155694541992,0.05533333,0.033199997999999994,0.5999999999999999,188128.60323079425,1.158,188753.0,0.7040000000000001,16710.921875,227466.34831476441,231076.68693032282,458543.0352450872,1.0158719680616777,0.0003571718332140467,2
3268,0.127266659,0.08251891804789348,0.033199997999999994,0.094066661,2.833333333333333,226614.75162760413,3.048,122717.0,0.631,15617.78515625,290931.0767249748,140251.2597241095,431182.3364490843,0.4820772717130281,0.0015324336911526064,2
3668,0.11066666,0.09611236983457527,0.033199997999999994,0.07746666199999999,2.333333333333333,211974.6396484375,1.943,140776.0,0.68,15579.1591796875,328740.1985207619,107565.43596854046,436305.6344893024,0.32720499790580704,0.0010569394426864624,2
6130,0.121733326,0.1235600007225153,0.0055333330000000005,0.116199993,21.0,162733.91206868488,0.8590000000000001,85210.0,0.713,10372.87890625,1874616.7827329386,42936.47067950768,1917553.2534124462,0.022904132233848927,2.591758747166236e-05,2
3677,0.121733326,0.09444114452321736,0.038733331,0.082999995,2.142857142857143,188457.94710286453,0.0,107216.0,0.6559999999999999,13051.7333984375,234125.9919256009,98033.33533901203,332159.3272646129,0.4187204271201313,0.0012139615987496306,2
3985,0.116199993,0.10886104529528773,0.033199997999999994,0.082999995,2.5,189832.21484375,0.0,107731.0,0.722,12518.333984375,225755.9204109505,77144.45173321743,302900.3721441679,0.3417161844207186,0.0012109810200179414,2
2136,0.448199973,0.4489624942033835,0.033199997999999994,0.414999975,12.500000000000002,858503.0343424478,1.76,21485.0,1.101,9629.591796875,167323.686858756,11458.693690958306,178782.38054971435,0.06848219702827255,0.0012230332773041134,2
6766,0.11066666,0.07384643392312708,0.038733331,0.07193332899999999,1.857142857142857,238912.12076822913,0.0,180609.0,0.598,19987.353515625,397654.196425093,205146.38109934234,602800.5775244354,0.5158914024889115,0.0009155446234316109,2
6922,0.265599984,0.2604704676039267,0.044266664000000004,0.22133332,5.0,660816.634440104,0.499,40379.0,1.284,10724.595703125,142714.03366742024,24057.31814829053,166771.35181571078,0.16857009454552688,0.004314578073443439,2
4888,0.232399986,0.23111413275775014,0.210266654,0.022133332000000002,0.10526315789473684,909198.628133138,1.185,41244.0,2.258,9585.1142578125,23312.345895523216,187693.77880880874,211006.12470433195,8.051260891974517,0.0020118465373577103,2
690,0.121733326,0.12241086973820114,0.022133332000000002,0.099599994,4.5,138776.5628255208,0.863,60344.0,0.8590000000000001,7345.9013671875,190501.9835585989,35614.59566645551,226116.57922505445,0.18695131148332828,0.0010939762777958273,2
1410,0.486933304,0.4633332913404008,0.315399981,0.17153332300000002,0.5438596491228069,1044562.4686279296,2.003,27466.0,0.888,13373.9775390625,22504.00499644165,40237.813692786236,62741.81868922789,1.7880290063545878,0.010557793576734092,2
6338,2.611733176,0.6585968187286158,2.373799857,0.237933319,0.10023310023310024,36574557.945638016,1.939,59276.0,0.501,154812.625,179885.8472933304,339071.79661817657,518957.64391150704,1.8849275900247449,0.25357319426255753,2
2871,0.094066661,0.09514924892710053,0.011066666000000001,0.082999995,7.5,135801.052734375,0.0,96143.0,0.883,9043.8095703125,575128.6913123694,51805.123089579436,626933.8144019488,0.09007570631082036,0.00020294808971763585,2
7439,0.5975999639999999,0.4761548227323557,0.293266649,0.304333315,1.0377358490566038,1126801.896525065,1.801,20584.0,0.848,12301.0048828125,34755.39312075263,20557.219634464163,55312.612755216796,0.5914828689475918,0.019484307610277363,2
680,0.420533308,0.3774259434851776,0.16046665699999998,0.26006665100000004,1.6206896551724141,974813.2595621743,2.1630000000000003,39049.0,0.7809999999999999,16421.19921875,59163.22571381503,34404.76348567542,93567.98919949048,0.5815227799122803,0.012143924615955698,2
2833,0.08853332800000001,0.07289155694541992,0.05533333,0.033199997999999994,0.5999999999999999,188128.60323079425,1.158,188753.0,0.7040000000000001,16710.921875,227466.34831476441,231076.68693032282,458543.0352450872,1.0158719680616777,0.0003571718332140467,2
6806,0.271133317,0.2707437543585581,0.20473332100000002,0.06639999599999999,0.3243243243243243,768667.2835286458,1.344,25506.0,2.2680000000000002,6915.59228515625,17192.081771256526,49669.201510747,66861.28328200353,2.889074294294541,0.002992074612045273,2
6486,0.237933319,0.19997167773330185,0.07193332899999999,0.16599999,2.307692307692308,936738.5143229165,2.046,140068.0,0.654,33326.921875,434086.937387604,103125.49760130284,537212.4349889068,0.2375687649619833,0.004853874823738075,2
4657,0.20473332100000002,0.11737411642972145,0.0055333330000000005,0.199199988,36.0,1161843.3082682292,0.945,241650.0,0.635,49473.7265625,8941035.459550329,215839.92398765453,9156875.383537984,0.024140372215737727,2.191392717880126e-05,2
1450,0.16046665699999998,0.12737576309416054,0.049799997,0.11066666,2.2222222222222223,664930.753580729,3.032,219159.0,0.652,35167.6953125,616241.7304810616,177898.98593643348,794140.7164174952,0.288683769918598,0.0021577833526890203,2
4054,0.625266629,0.6251399947138857,0.011066666000000001,0.614199963,55.50000000000001,1007447.6059570312,1.083,10214.0,1.396,6386.7412109375,411697.7647581365,5172.427018738114,416870.1917768747,0.012563650963169066,8.073088381052022e-05,2
5876,0.094066661,0.053271546373671805,0.0055333330000000005,0.08853332800000001,16.0,154710.49951171875,0.762,157098.0,0.616,14777.6708984375,2670663.576263619,146299.43616736628,2816963.012430985,0.05478018177491525,2.9379172571215338e-05,2
7372,0.127266659,0.12738659618371054,0.0055333330000000005,0.121733326,22.0,132760.0901692708,0.0,45721.0,0.992,5818.7724609375,1051585.4478552982,23346.07504476104,1074931.5229000591,0.0222008350271252,2.544762487984195e-05,2
4706,0.226866653,0.22763053810943046,0.15493332399999998,0.07193332899999999,0.4642857142857143,492487.67317708343,1.7209999999999999,39810.0,1.33,9031.6005859375,29833.17981679247,59214.17370925992,89047.35352605238,1.984842851915152,0.0022181376715851037,2
4278,0.20473332100000002,0.20468342580623325,0.188133322,0.016599998999999997,0.08823529411764705,624169.0491536458,1.103,50042.0,1.6469999999999998,10245.3056640625,27657.00834978968,263204.4239814848,290861.4323312745,9.516735167181825,0.0015507166939894,2
5288,0.094066661,0.09722076708265312,0.060866663,0.033199997999999994,0.5454545454545454,190110.40152994788,0.13699999999999998,96697.0,1.229,9095.9404296875,76119.27338553619,121367.16825781006,197486.44164334625,1.5944341407871558,0.00039426696311920266,2
4350,0.199199988,0.19853039549949048,0.044266664000000004,0.15493332399999998,3.5,267372.5089111328,1.665,51470.0,0.7240000000000001,10252.7646484375,134095.05904390154,31979.741466175627,166074.80051007716,0.2384856063615717,0.003749115194557836,2
4383,0.326466647,0.32639574688895995,0.011066666000000001,0.315399981,28.5,587871.4326171875,0.812,41633.0,0.733,13591.884765625,830334.7283917181,21356.706254309625,851691.4346460276,0.025720598602054855,9.324348322396587e-05,2
2877,0.116199993,0.09905221527316392,0.0055333330000000005,0.11066666,20.0,245118.26529947922,0.895,135364.0,0.742,15729.2841796875,2842641.89046412,81680.39949974019,2924322.28996386,0.028733974467112417,2.644425846690177e-05,2
2106,0.558866633,0.5313892445357776,0.431599974,0.127266659,0.2948717948717949,4096258.1383463535,2.189,51987.0,1.396,29054.013671875,35113.64378280942,123450.00639627465,158563.65017908407,3.515727594659716,0.012560824540994626,2
4780,0.13279999199999998,0.1318532522903327,0.038733331,0.094066661,2.4285714285714293,194346.15726725265,1.9369999999999998,84777.0,0.7190000000000001,11258.337890625,171923.90251903757,56796.58850958258,228720.4910286201,0.3303588836537337,0.0015571894488559306,2
5201,0.08853332800000001,0.08859363178602815,0.0055333330000000005,0.082999995,15.0,108135.29622395831,0.0,68153.0,1.12,6033.77099609375,1090440.6071519193,35150.78842637346,1125591.395578293,0.032235399338422004,3.0421696746577082e-05,2
3597,0.127266659,0.12676555333206874,0.033199997999999994,0.094066661,2.833333333333333,146714.12516276038,1.4569999999999999,60902.0,0.823,7750.7578125,133912.76772307054,39615.02933439266,173527.79705746323,0.2958271269272538,0.0015324336911526064,2
3061,0.7248666229999999,0.6042144642171801,0.038733331,0.6861332920000001,17.714285714285715,1543293.1049804685,2.608,18677.0,0.87,13538.6328125,249294.2947808593,11730.68654631215,261024.9813271714,0.04705557564654235,0.0013682341430008302,2
7326,0.121733326,0.10968191701459044,0.049799997,0.07193332899999999,1.4444444444444442,201413.24214680988,2.093,107012.0,0.703,13026.939453125,167729.9816645231,91934.72845195844,259664.7101164815,0.5481114797701294,0.0009514676325937797,2
668,0.88533328,0.8751982079565356,0.7027332909999999,0.182599989,0.2598425196850394,2118559.653889974,1.865,7097.0,2.1069999999999998,6283.31396484375,4503.3645183927565,17692.119501659632,22195.484020052394,3.928644778676259,0.031076815194042387,2
3162,0.105133327,0.10519421939159132,0.022133332000000002,0.082999995,3.75,135982.75374348956,0.0,84178.0,0.809,8849.9501953125,254132.1588444821,50408.61663371018,304540.7754781923,0.1983559139579736,0.0010053909217590839,2
2869,0.121733326,0.1219893168794949,0.0055333330000000005,0.116199993,21.0,167376.50337727866,1.1320000000000001,46753.0,1.337,5691.36328125,1028559.6911029936,23868.63260938233,1052428.323712376,0.023205879849118326,2.591758747166236e-05,2
2508,0.282199983,0.2821591796308585,0.265599984,0.016599998999999997,0.0625,529568.6114908854,0.0,21523.0,1.71,6073.73486328125,11569.4467378524,154399.53749768427,165968.98423553669,13.345455577622975,0.0029160302029376923,2
6112,0.20473332100000002,0.2042528490213594,0.049799997,0.15493332399999998,3.1111111111111107,253029.54671223962,1.6440000000000001,46254.0,0.722,9469.677734375,106004.87278509856,29669.39916916516,135674.27195426368,0.27988712584291586,0.004036223514392722,2
7848,0.116199993,0.08576710038996893,0.06639999599999999,0.049799997,0.7500000000000001,3266286.481119792,2.167,2305286.0,0.581,267874.1875,4318655.816220926,2446183.524974644,6764839.34119557,0.5664224307449433,0.0006545129423866041,2
1526,0.11066666,0.1106077654713472,0.082999995,0.027666665,0.33333333333333337,75689524.16666666,1.052,36321163.0,0.9420000000000001,4019541.75,25093867.66727801,65856026.89524268,90949894.56252068,2.624387271361834,0.0005003040511270296,2
3207,0.099599994,0.09960684756965567,0.027666665,0.07193332899999999,2.6,117269.99589029947,0.0,92430.0,0.708,9206.025390625,203144.0032680805,59819.79755256482,262963.8008206453,0.2944699158735352,0.000907223173767041,2
1582,0.16046665699999998,0.12731080152472107,0.033199997999999994,0.127266659,3.833333333333334,299838.16438802076,0.0,93629.0,0.688,15024.3115234375,289181.6490442442,74132.98621969775,363314.635263942,0.25635439338806576,0.002303316954686235,2
1730,0.121733326,0.12221793386455322,0.016599998999999997,0.105133327,6.333333333333334,146348.7998046875,0.0,67719.0,0.807,8243.7099609375,328466.8513326629,37584.44795619643,366051.2992888593,0.11442386896488335,0.0005266294863307211,2
3054,0.121733326,0.1213466722021238,0.011066666000000001,0.11066666,10.0,152705.5364583333,0.0,51773.0,1.101,6302.5283203125,402036.1375665318,27762.384527916878,429798.5220944487,0.0690544504182104,0.00015951563680325376,2
360,0.49246663700000004,0.4921192744776307,0.016599998999999997,0.475866638,28.66666666666667,554096.4861653645,0.9740000000000001,7872.0,1.6059999999999999,3876.67138671875,144187.75275211467,4049.367706095777,148237.12045821044,0.028083992078421438,0.00020943611293959183,2
878,0.210266654,0.18812885220551603,0.049799997,0.16046665699999998,3.2222222222222214,396185.5884195963,2.113,70695.0,0.701,14864.87109375,203057.9652992059,49050.45873479663,252108.4240340025,0.24155890000434496,0.004256344180510467,2
3087,0.182599989,0.18240408681767384,0.14939999099999998,0.033199997999999994,0.2222222222222222,295073.0880533854,0.0,38161.0,1.2830000000000001,6968.169921875,23862.996535167338,95715.5115995777,119578.50813474506,4.0110432677019405,0.001301976726563237,2
7747,0.304333315,0.22809972867449715,0.07746666199999999,0.226866653,2.9285714285714284,1047224.146484375,3.592,95876.0,0.653,29178.369140625,337755.52273752284,78900.88087834582,416656.40361586865,0.2336035255289117,0.008841525288187655,2
5543,0.14939999099999998,0.10439710698708184,0.044266664000000004,0.105133327,2.375,385875.4755859375,3.123,154131.0,0.621,23027.240234375,390586.4455546741,153680.23325478233,544266.6788094565,0.39346023141315145,0.0019461785874344078,2
1435,0.237933319,0.2421026962745161,0.13833332499999998,0.099599994,0.7200000000000001,564192.0060221355,0.309,43406.0,1.27,10327.6259765625,37629.00225964672,49238.682273693405,86867.68453334013,1.3085301048892517,0.0027104770648305513,2
3358,0.099599994,0.09033931035550848,0.027666665,0.07193332899999999,2.6,138327.85729980472,0.0,114263.0,0.675,11380.5712890625,250884.25989796125,84103.17705057049,334987.4369485318,0.3352269970414909,0.000907223173767041,2
4230,0.11066666,0.08351334085561885,0.027666665,0.082999995,3.0,176073.33109537754,0.0,120127.0,0.662,13294.0087890625,306402.05743714416,107522.5905585078,413924.64799565205,0.35091993656264914,0.0011746700206748126,2
4479,0.13833332499999998,0.1034087416663522,0.038733331,0.099599994,2.571428571428572,264547.65266927076,0.0,121927.0,0.627,16866.626953125,297817.97926652787,112306.81233696199,410124.7916034899,0.3770988326949014,0.0017408218750180554,2
6768,0.237933319,0.10532072837357087,0.022133332000000002,0.215799987,9.75,486682.91308593744,2.298,77659.0,0.613,18477.708984375,730874.1461032489,99685.63271583056,830559.7788190795,0.13639233683024302,0.0006508821427359957,2
4487,0.11066666,0.10054036082095956,0.038733331,0.07193332899999999,1.857142857142857,178232.1358235677,2.2640000000000002,117005.0,0.688,12948.583984375,207946.69084392715,93281.47559454793,301228.16643847513,0.4485836019605604,0.0009155446234316109,2
3655,0.08853332800000001,0.07137566753458865,0.033199997999999994,0.05533333,1.666666666666667,182179.47603352863,2.379,193753.0,0.664,17153.603515625,416860.1485645413,168831.69798211966,585691.846546661,0.4050080070342341,0.0005474842956988766,2
3597,0.127266659,0.12676555333206874,0.033199997999999994,0.094066661,2.833333333333333,146714.12516276038,1.4569999999999999,60902.0,0.823,7750.7578125,133912.76772307054,39615.02933439266,173527.79705746323,0.2958271269272538,0.0015324336911526064,2
6160,0.14939999099999998,0.14965768850151845,0.0055333330000000005,0.14386665799999998,26.0,154690.79996744788,0.909,40758.0,0.941,6089.27734375,1100471.8754049323,20727.193741245304,1121199.0691461777,0.018834823682902825,2.3985837955046705e-05,2
1003,0.17706665600000002,0.17665138067049388,0.016599998999999997,0.16046665699999998,9.666666666666668,222306.01212565106,1.254,40663.0,0.965,7199.9794921875,281460.8929224989,21969.776657936472,303430.6695804354,0.07805623164844401,0.0003686257221057814,2
2918,0.099599994,0.06728339646252587,0.033199997999999994,0.06639999599999999,2.0,169832.28279622394,2.978,150707.0,0.629,15010.3876953125,283723.12392674363,183811.76079177426,467534.8847185179,0.6478561149609849,0.0007776857012229567,2
7495,0.094066661,0.08386795636490019,0.033199997999999994,0.060866663,1.8333333333333333,144938.62972005206,0.0,136724.0,0.6629999999999999,12861.1953125,269599.2123292079,107148.90910435624,376748.1214335641,0.3974377676353023,0.0006560627288583551,2
5608,0.14939999099999998,0.14883715002766856,0.016599998999999997,0.13279999199999998,8.0,189746.84765625,0.895,44106.0,1.067,6589.3955078125,253903.46176857746,24250.51008460605,278153.9718531835,0.09551075009252684,0.0004317617864206143,2
3944,0.099599994,0.07594340738223955,0.033199997999999994,0.06639999599999999,2.0,179616.5252685547,0.0,148951.0,0.6729999999999999,14835.5517578125,297005.03034591326,145537.46392526935,442542.4942711826,0.4900168315525365,0.0007776857012229567,2
4529,0.188133322,0.1292124299927552,0.060866663,0.127266659,2.0909090909090917,817638.0134277344,2.026,205795.0,0.621,38716.859375,671908.2018080989,192810.53426053753,864718.7360686365,0.2869596378518465,0.0028547357952557442,2
354,0.215799987,0.20564300399825464,0.038733331,0.17706665600000002,4.571428571428573,235910.8784993489,1.8359999999999999,34673.0,0.8079999999999999,7482.392578125,111917.39233419688,21724.01018478173,133641.4025189786,0.19410754424934776,0.0033521248840531546,2
1594,0.16046665699999998,0.11672932307537452,0.044266664000000004,0.116199993,2.625,374378.3686523437,0.0,127958.0,0.629,20532.935546875,343664.55448869604,118201.27917912675,461865.8336678228,0.3439437603769948,0.002365314059168855,2
851,0.16599999,0.16794251811176006,0.13279999199999998,0.033199997999999994,0.25,342065.57885742193,0.384,49735.0,1.381,8255.9892578125,31390.26625046833,113291.42599009199,144681.69224056034,3.609125997406974,0.0010881913172937417,2
5185,0.248999985,0.2500472701717041,0.17706665600000002,0.07193332899999999,0.40625,808971.8346354165,1.695,34205.0,2.1109999999999998,8517.064453125,24516.37246780711,55779.59006017512,80295.96252798222,2.275197529056157,0.0026093110880761644,2
1149,0.304333315,0.3039581176367942,0.011066666000000001,0.293266649,26.5,477960.7462565103,1.281,22088.0,1.2930000000000001,6722.2099609375,445009.8376775947,11339.559934109246,456349.39761170396,0.02548159383012257,9.535605760860174e-05,2
8010,0.7248666229999999,0.6842615086635874,0.614199963,0.11066666,0.18018018018018014,6630150.521484374,1.7630000000000001,29043.0,2.404,21052.037109375,18209.09686787175,99117.13058167172,117326.22744954348,5.443275484823997,0.020171467879286205,2
