,mz,a1,a2,integration,sn,hw,ab,label
2356,333.2258562,-0.088533328,0.343066646,3890018.608,13.883,223603,0.517,1
2357,333.2258562,-0.41499997499999997,0.044266664,3925066.8619999997,1.982,22695,4.537,1
2358,752.592726,-0.016599998999999997,0.22133332,366332.4188,1.61,36364,0.985,1
2359,306.1582733,-0.011066666,0.082999995,101020.0955,1.391,74077,0.853,3
2360,280.26734980000003,-0.005533333,0.398399976,643600.6925,1.15,14975,1.4580000000000002,1
2361,652.6539581000001,-0.016599998999999997,0.7857332859999999,2051091.082,0.0,8563,2.059,1
2362,652.6539581000001,-0.13833332499999998,0.5311999679999999,1868037.771,2.401,33951,0.679,1
2363,652.6539581000001,-0.304333315,0.420533308,1957470.1840000001,2.055,23007,0.8959999999999999,1
2364,652.6539581000001,-0.42606664099999997,0.354133312,2028858.264,2.847,19360,0.953,1
2365,652.6539581000001,-0.6418666279999999,0.16046665699999998,2051091.082,0.0,14364,1.227,1
2366,624.6352879,-0.07746666199999999,0.23239998599999998,7356794.221,2.15,589919,0.7190000000000001,3
2367,624.6352879,-0.23793331899999998,0.13279999199999998,8218916.417,1.669,309054,1.071,3
2368,184.2092541,-0.07193332899999999,0.24346665199999998,3276647.409,6.0889999999999995,269517,0.6759999999999999,1
2369,392.2334688,-0.06639999599999999,0.182599989,1148182.982,4.15,175292,0.585,1
2370,392.2334688,-0.23239998599999998,0.06639999599999999,1232191.4540000001,2.613,45369,1.683,1
2371,290.1805378,-0.099599994,0.215799987,5413739.6729999995,3.7680000000000002,518769,0.58,1
2372,290.1805378,-0.282199983,0.14939999099999998,5982284.409,5.78,138017,1.288,1
2373,290.1805378,-0.398399976,0.088533328,6060877.321,0.0,35863,3.944,1
2374,517.2734813,-0.016599998999999997,0.254533318,432092.2069,1.8159999999999998,34653,0.9390000000000001,1
2375,517.2734813,-0.16046665699999998,0.094066661,415325.4856,1.892,40258,0.8809999999999999,1
2376,450.3452375,-0.044266664,0.22686665299999997,1009697.69,4.33,120138,0.633,1
2377,450.3452375,-0.26559998399999996,0.07193332899999999,1085882.086,1.5959999999999999,25168,2.096,1
2378,243.42935730000002,-0.05533333,0.26559998399999996,13007207.69,0.0,1048074,0.667,1
2379,283.18595350000004,-0.082999995,0.38733331,5795996.586,24.842,296467,0.489,1
2380,283.18595350000004,-0.470333305,0.011066666,5807597.847,0.0,12287,11.285,1
2381,743.6455070000001,-0.038733330999999996,0.088533328,315697.5309,3.264,167164,0.645,1
2382,728.5999828,-0.060866662999999994,0.24899998499999998,5131215.719,0.0,605423,0.488,1
2383,651.6626974999999,-0.07193332899999999,0.188133322,1984543.366,1.099,166921,0.973,2
2384,651.6626974999999,-0.005533333,0.33199998,1899464.46,0.775,117061,0.7879999999999999,2
2385,651.6626974999999,-0.005533333,0.14939999099999998,513108.1488,0.951,171418,0.69,2
2386,767.4273542999999,-0.060866662999999994,0.29879998199999996,1270148.8429999999,2.3609999999999998,74343,0.731,1
2387,767.4273542999999,-0.182599989,0.193666655,1305313.8490000002,2.1,61497,0.83,1
2388,767.4273542999999,-0.304333315,0.127266659,1399424.635,2.16,37043,1.122,1
2389,767.4273542999999,-0.431599974,0.088533328,1503256.9409999999,1.483,16039,1.9169999999999998,1
2390,351.2363835,-0.011066666,0.23793331899999998,301062.9092,0.995,27278,0.985,3
2391,221.1560821,-0.038733330999999996,0.127266659,203963.3488,1.9040000000000001,58254,0.703,3
2392,501.3840308,-0.005533333,0.343066646,586099.7681,1.0759999999999998,15958,1.672,1
2393,501.3840308,-0.12173332599999999,0.193666655,550219.1955,2.112,41069,0.745,1
2394,501.3840308,-0.24346665199999998,0.105133327,586099.7681,1.871,27761,0.961,1
2395,625.3852852000001,-0.005533333,0.171533323,219962.1788,1.102,31748,1.2229999999999999,3
2396,275.1026609,-0.049799997,0.23239998599999998,1106774.75,0.0,130949,0.5870000000000001,1
2397,665.4654188,-0.088533328,0.182599989,5803631.221,2.386,711058,0.614,1
2398,665.4654188,-0.22133332,0.27666664999999996,7479243.863,8.609,223215,0.748,1
2399,665.4654188,-0.431599974,0.12173332599999999,7596964.568,2.162,39683,3.46,1
2400,665.4654188,-0.5533332999999999,0.260066651,7935870.347999999,1.999,13443,4.937,1
2401,665.4654188,-0.7027332909999999,0.12173332599999999,7946412.562000001,1.185,7861,8.228,1
2402,781.5846466,-0.022133332,0.11619999299999999,158463.9141,1.101,47648,0.9620000000000001,3
2403,382.3046329,-0.06639999599999999,0.14386665799999998,2572067.127,2.309,497427,0.647,1
2404,382.3046329,-0.182599989,0.105133327,3045121.187,4.047,229335,0.887,1
2405,382.3046329,-0.32093331399999997,0.038733330999999996,3172097.1,2.002,29023,4.675,1
2406,591.9895683,-0.011066666,0.082999995,120195.2778,0.0,76384,0.9840000000000001,3
2407,373.3133827,-0.005533333,0.13833332499999998,176766.8303,0.0,51489,0.9179999999999999,3
2408,214.25123900000003,-0.07746666199999999,0.28773331599999996,55784975.23,89.87799999999999,6333989,0.365,1
2409,292.1721363,-0.060866662999999994,0.16046665699999998,1471355.7519999999,2.347,242601,0.685,1
2410,292.1721363,-0.188133322,0.14939999099999998,1814585.3930000002,3.3110000000000004,86075,1.024,1
2411,312.3304625,-0.038733330999999996,0.13279999199999998,559796.5902,2.536,157274,0.669,1
2412,312.3304625,-0.171533323,0.07193332899999999,666083.0572,0.0,45899,1.355,1
2413,498.3648587,-0.011066666,0.11066666,116718.1339,1.005,45651,0.955,3
2414,440.317005,-0.016599998999999997,0.14939999099999998,177631.8724,1.187,39588,0.9009999999999999,3
2415,199.03303459999998,-0.005533333,0.13279999199999998,225151.299,0.84,96971,0.6709999999999999,3
2416,221.1295455,-0.060866662999999994,0.105133327,1223849.223,6.381,338383,0.726,1
2417,414.957506,-0.033199997999999994,0.06639999599999999,185901.8531,0.0,170486,0.608,1
2418,368.2707889,-0.011066666,0.22686665299999997,401789.4661,0.792,24517,1.6019999999999999,1
2419,299.2569765,-0.07193332899999999,0.254533318,1427819.5969999998,1.989,98629,0.752,1
2420,299.2569765,-0.188133322,0.199199988,1578722.4619999998,2.765,72737,0.8009999999999999,1
2421,299.2569765,-0.33199998,0.16046665699999998,1756153.206,1.9680000000000002,32874,1.219,1
2422,299.2569765,-0.459266639,0.254533318,2022227.448,1.7719999999999998,13723,1.6,1
2423,299.2569765,-0.011066666,0.094066661,109301.0926,1.092,55954,0.978,1
2424,337.20810750000004,-0.038733330999999996,0.11066666,575497.1061,1.16,171124,0.8340000000000001,1
2425,337.20810750000004,-0.016599998999999997,0.376266644,1857768.324,0.7929999999999999,49639,1.3419999999999999,1
2426,337.20810750000004,-0.13833332499999998,0.15493332399999998,1646261.326,1.841,154404,0.6859999999999999,1
2427,337.20810750000004,-0.260066651,0.13279999199999998,1857768.324,0.853,53402,1.247,1
2428,337.20810750000004,-0.39286664299999996,0.011066666,1872702.024,0.311,18951,3.3510000000000004,1
2429,512.4954831,-0.027666665,0.088533328,162629.2017,1.808,84329,0.79,3
2430,231.06702709999996,-0.038733330999999996,0.105133327,181646.7736,1.7590000000000001,67376,0.721,3
2431,687.5716348,-0.038733330999999996,0.182599989,1051648.887,0.0,218209,0.544,1
2432,308.06231299999996,-0.038733330999999996,0.094066661,155675.5473,0.0,67029,0.7290000000000001,1
2433,614.5733362999999,-0.005533333,0.315399981,394754.5236,1.044,18532,1.1440000000000001,1
2434,388.2531014,-0.060866662999999994,0.210266654,1974995.37,0.0,269820,0.551,1
2435,748.9890088999999,-0.022133332,0.060866662999999994,101496.2533,0.0,102859,0.7929999999999999,3
2436,457.3157978,-0.060866662999999994,0.215799987,857447.4243,2.051,80983,0.765,2
2437,457.3157978,-0.177066656,0.11619999299999999,891282.4687,2.431,68845,0.833,2
2438,457.3157978,-0.293266649,0.005533333,899188.3958,1.193,33157,1.681,2
2439,360.3295189,-0.027666665,0.177066656,548721.2464,2.083,89630,0.8079999999999999,1
2440,360.3295189,-0.14386665799999998,0.094066661,594012.4028,2.485,61363,0.946,1
2441,678.4740867,-0.005533333,0.127266659,139734.7146,1.091,43189,1.015,3
2442,379.2584577,-0.016599998999999997,0.14939999099999998,225794.8133,1.52,50404,0.9,1
2443,142.1606199,-0.038733330999999996,0.11619999299999999,242618.9006,0.0,75532,0.74,1
2444,142.1606199,-0.033199997999999994,0.127266659,233665.2661,0.0,66573,0.754,1
2445,142.1606199,-0.038733330999999996,0.481399971,17562747.47,2.943,57598,6.237,1
2446,142.1606199,-0.525666635,0.105133327,17731159.45,1.766,16138,15.279000000000002,1
2447,288.1218312,-0.07746666199999999,0.282199983,4862929.198,0.0,477984,0.435,1
2448,559.4141893,-0.005533333,0.326466647,581056.8619,0.9690000000000001,16120,1.8090000000000002,1
2449,559.4141893,-0.127266659,0.182599989,555112.7188,1.861,41645,0.768,1
2450,559.4141893,-0.24899998499999998,0.082999995,581056.8619,1.78,29616,0.985,1
2451,1237.8289300000001,-0.011066666,0.07193332899999999,118992.7772,0.866,129732,0.737,3
2452,337.1541596,-0.027666665,0.07193332899999999,110730.2623,1.338,76955,0.8029999999999999,3
2453,240.2660974,-0.016599998999999997,0.204733321,417432.4642,0.0,33490,1.4080000000000001,1
2454,547.3730598999999,-0.06639999599999999,0.27666664999999996,3660524.915,7.099,307247,0.56,1
2455,547.3730598999999,-0.337533313,0.188133322,4001289.878,1.77,28043,2.8569999999999998,1
2456,547.3730598999999,-0.46479997199999995,0.24899998499999998,4222796.03,1.635,13179,3.48,1
2457,177.0855857,-0.038733330999999996,0.06639999599999999,272743.9583,1.391,179241,0.762,3
2458,642.3975696,-0.005533333,0.099599994,123248.9811,1.025,51659,1.194,3
2459,740.5288078,-0.05533333,0.13833332499999998,843521.0189,3.3760000000000003,204930,0.607,1
2460,740.5288078,-0.182599989,0.082999995,965069.7648,0.0,52829,1.433,1
2461,597.5564919,-0.022133332,0.215799987,824653.6252,0.0,111675,0.722,1
2462,413.2679622,-0.033199997999999994,0.24899998499999998,610834.3174,2.1830000000000003,53811,0.789,1
2463,413.2679622,-0.14939999099999998,0.199199988,686975.7977,0.0,29023,1.078,1
2464,455.3627079,-0.022133332,0.105133327,263693.4284,1.919,124602,0.723,3
2465,477.31341039999995,-0.033199997999999994,0.11619999299999999,243118.2993,0.0,79640,0.757,1
2466,478.36463480000003,-0.049799997,0.088533328,314800.7679,0.0,83712,1.087,3
2467,478.36463480000003,-0.011066666,0.105133327,172031.9326,0.7140000000000001,105994,0.665,3
2468,338.9661213,-0.033199997999999994,0.060866662999999994,116019.52699999999,0.0,100069,0.725,3
2469,492.3809465,-0.044266664,0.14939999099999998,218196.3398,0.0,40163,0.8009999999999999,1
2470,385.29820889999996,-0.011066666,0.22133332,296656.7069,0.981,24133,1.2590000000000001,1
2471,411.3219725,-0.027666665,0.088533328,115601.4722,1.2109999999999999,57088,0.83,3
2472,558.3411659,-0.033199997999999994,0.14939999099999998,367778.9297,2.167,81597,0.748,1
2473,558.3411659,-0.182599989,0.044266664,418954.223,1.492,33740,1.335,1
2474,354.31249560000003,-0.005533333,0.7469999549999999,1239758.207,1.1320000000000001,7701,1.5730000000000002,1
2475,354.31249560000003,-0.22133332,0.525666635,1230468.798,2.131,14603,0.836,1
2476,354.31249560000003,-0.337533313,0.14939999099999998,881270.3427,1.775,32471,0.633,1
2477,354.31249560000003,-0.46479997199999995,0.28773331599999996,1239758.207,1.889,12853,0.9420000000000001,1
2478,389.2482828,-0.016599998999999997,0.188133322,336677.9128,0.9890000000000001,52088,0.853,2
2479,389.2482828,-0.14386665799999998,0.082999995,359247.7669,0.7929999999999999,37666,1.025,2
2480,435.27375889999996,-0.038733330999999996,0.24899998499999998,591059.3644,2.346,47520,0.831,1
2481,435.27375889999996,-0.193666655,0.11066666,610451.4821,0.0,39384,0.9259999999999999,1
2482,182.13580469999997,-0.011066666,0.13833332499999998,168875.8786,1.226,42403,0.987,3
2483,327.2030322,-0.022133332,0.127266659,183012.5625,0.0,49521,0.9159999999999999,3
2484,413.21837400000004,-0.044266664,0.12173332599999999,336158.5048,2.0909999999999997,94330,0.716,1
2485,413.21837400000004,-0.16599999,0.060866662999999994,409320.1574,1.479,35140,1.252,1
2486,665.4388012000001,-0.016599998999999997,0.271133317,539368.4381,1.57,38597,0.934,1
2487,445.3830528,-0.044266664,0.35966664499999995,1277259.775,2.445,56176,0.7709999999999999,1
2488,445.3830528,-0.16046665699999998,0.28773331599999996,1341155.273,2.733,32315,1.143,1
2489,445.3830528,-0.282199983,0.12173332599999999,1277259.775,2.447,56242,0.77,1
2490,445.3830528,-0.398399976,0.049799997,1341155.273,2.041,24133,1.531,1
2491,317.11405310000004,-0.044266664,0.171533323,1565652.176,10.634,349672,0.532,1
2492,598.5612103999999,-0.022133332,0.177066656,282692.9759,0.0,45706,0.862,3
2493,443.3390365,-0.005533333,0.315399981,500204.8227,0.9490000000000001,17482,1.537,1
2494,339.10173219999996,-0.033199997999999994,0.099599994,186373.9681,0.0,81782,0.715,1
2495,149.06114580000002,-0.011066666,0.210266654,343126.9073,1.534,35231,1.1,1
2496,752.5626235000001,-0.005533333,0.13833332499999998,181476.325,1.0,40010,1.213,3
2497,255.0107898,-0.022133332,0.127266659,179551.5024,0.0,52556,0.847,3
2498,289.1724847,-0.011066666,0.14386665799999998,180695.5563,1.083,39589,1.052,3
2499,595.5997565,-0.005533333,0.199199988,255676.3854,0.8759999999999999,35905,0.94,2
2500,595.5997565,-0.105133327,0.398399976,10736962.9,3.782,305899,0.7659999999999999,2
2501,595.5997565,-0.481399971,0.038733330999999996,10869938.33,1.29,96734,2.298,2
2502,538.5341473,-0.06639999599999999,0.199199988,708903.243,2.18,80476,0.691,1
2503,538.5341473,-0.188133322,0.14386665799999998,817819.502,2.195,42780,0.96,1
2504,538.5341473,-0.30986664799999997,0.06639999599999999,865532.3826,0.0,24075,1.405,1
2505,1350.8813539999999,-0.016599998999999997,0.13279999199999998,200909.7874,1.452,52749,0.9440000000000001,3
2506,355.27751820000003,-0.011066666,0.271133317,529568.6115,0.0,26739,1.376,2
2507,355.27751820000003,-0.13279999199999998,0.13279999199999998,515096.3934,2.314,47700,0.847,2
2508,355.27751820000003,-0.26559998399999996,0.016599998999999997,529568.6115,0.0,21523,1.71,2
2509,230.06178799999998,-0.05533333,0.210266654,1615898.218,8.013,238396,0.532,1
2510,230.06178799999998,-0.24899998499999998,0.044266664,1657906.392,0.0,44016,2.423,1
2511,686.5822638999999,-0.05533333,0.193666655,2769340.6980000003,0.0,509453,0.485,1
2512,385.0671039,-0.005533333,0.11066666,114394.5955,0.975,47863,0.9790000000000001,3
2513,761.0080915,-0.033199997999999994,0.099599994,626346.5363,0.0,557831,0.35200000000000004,3
2514,334.2270147,-0.082999995,0.177066656,670818.3787,2.492,84585,0.649,1
2515,334.2270147,-0.199199988,0.094066661,719150.8258,2.0269999999999997,43644,1.06,1
2516,334.2270147,-0.315399981,0.016599998999999997,761111.7539,0.0,17659,2.164,1
2517,225.14583509999997,-0.027666665,0.14939999099999998,245154.7631,1.2919999999999998,46621,0.9279999999999999,2
2518,576.4044286000001,-0.033199997999999994,0.11066666,164193.7343,1.1740000000000002,47566,0.9229999999999999,3
2519,417.28774,-0.049799997,0.127266659,812844.2711,1.815,220813,0.65,1
2520,417.28774,-0.177066656,0.13279999199999998,1176957.33,0.0,53892,1.2590000000000001,1
2521,417.28774,-0.304333315,0.011066666,1184438.932,0.0,19366,3.4019999999999997,1
2522,228.2651914,-0.027666665,0.088533328,20410872.71,1.9269999999999998,10991345,0.7609999999999999,2
2523,228.2651914,-0.005533333,0.14386665799999998,1191766.876,0.345,1029736,0.287,2
2524,586.5448868,-0.022133332,0.22686665299999997,357979.2184,1.5619999999999998,33863,0.943,1
2525,100.1114993,-0.011066666,0.431599974,3997762.124,1.236,14569,7.749,1
2526,411.3055203,-0.005533333,0.13279999199999998,149371.3682,0.0,40930,1.055,3
2527,757.6367729,-0.005533333,0.23239998599999998,234060.3097,1.025,24431,0.9359999999999999,3
2528,258.1512394,-0.044266664,0.193666655,540119.1927,2.166,66765,0.7909999999999999,1
2529,258.1512394,-0.16046665699999998,0.11066666,583145.4998,2.001,48264,0.909,1
2530,258.1512394,-0.27666664999999996,0.027666665,618555.7445,0.0,21489,1.72,1
2531,373.1790168,-0.082999995,0.13279999199999998,1122464.6979999999,2.208,206882,0.645,1
2532,373.1790168,-0.199199988,0.13279999199999998,1443874.289,2.496,68483,1.058,1
2533,373.1790168,-0.315399981,0.082999995,1530020.9640000002,0.0,29481,1.8090000000000002,1
2534,239.1538673,-0.022133332,0.07193332899999999,134732.3548,1.253,102321,0.823,3
2535,345.2330855,-0.022133332,0.13279999199999998,250586.5756,1.9380000000000002,64894,0.89,3
2536,376.1763623,-0.044266664,0.13279999199999998,458694.325,0.0,125997,0.643,1
2537,568.5503193,-0.016599998999999997,0.082999995,151527.0764,0.904,78102,1.082,3
2538,568.5503193,-0.033199997999999994,0.07193332899999999,119670.8307,0.795,77189,0.7759999999999999,3
2539,444.3865312,-0.07746666199999999,0.12173332599999999,2016142.284,1.015,434846,0.647,1
2540,444.3865312,-0.260066651,0.24899998499999998,5025006.67,10.493,195625,0.5479999999999999,1
2541,444.3865312,-0.492466637,0.07193332899999999,5115115.886,1.4480000000000002,20260,4.386,1
2542,444.3865312,-0.022133332,0.11066666,150343.8384,0.981,47207,0.9990000000000001,1
2543,366.3461355,-0.05533333,0.16599999,756878.3718,2.298,124101,0.6890000000000001,1
2544,366.3461355,-0.177066656,0.082999995,829734.9316,2.7569999999999997,67927,0.9990000000000001,1
2545,382.2740503,-0.005533333,0.16046665699999998,187895.3306,1.158,38205,0.988,3
2546,605.4479299,-0.027666665,0.105133327,141851.7544,0.0,58992,0.754,3
2547,418.2904133,-0.027666665,0.105133327,177844.282,1.706,69495,0.8029999999999999,3
2548,341.23794910000004,-0.049799997,0.215799987,955883.1639,2.0380000000000003,97677,0.768,1
2549,341.23794910000004,-0.16599999,0.127266659,1012489.31,2.312,78899,0.826,1
2550,341.23794910000004,-0.28773331599999996,0.07746666199999999,1116253.5929999999,0.0,29879,1.55,1
2551,546.5635632,-0.005533333,0.15493332399999998,541998.1055,1.034,150086,0.7759999999999999,3
2552,262.20989280000003,-0.011066666,0.282199983,673891.0656,0.0,20251,2.141,1
2553,262.20989280000003,-0.14386665799999998,0.12173332599999999,643006.4378,3.1210000000000004,76575,0.659,1
2554,262.20989280000003,-0.26559998399999996,0.027666665,673891.0656,0.0,25271,1.716,1
2555,383.2692361,-0.022133332,0.27666664999999996,629628.8417,2.263,39371,0.991,1
2556,383.2692361,-0.14386665799999998,0.11619999299999999,585727.3011,1.994,54705,0.8759999999999999,1
2557,383.2692361,-0.260066651,0.049799997,640008.9161,0.0,22507,1.639,1
2558,139.99935990000003,-0.016599998999999997,0.094066661,178723.1775,0.948,91117,0.8859999999999999,3
2559,139.99935990000003,-0.011066666,0.07746666199999999,107385.766,0.956,87318,0.868,3
2560,139.99935990000003,-0.011066666,0.13833332499999998,159450.2189,0.7979999999999999,42636,0.927,3
2561,139.99935990000003,-0.011066666,0.088533328,201663.6056,0.812,131818,0.853,3
2562,244.2291005,-0.038733330999999996,0.082999995,311154.1132,0.0,171002,0.679,1
2563,186.22435269999997,-0.022133332,0.07746666199999999,108942.3148,0.0,73536,0.826,1
2564,186.22435269999997,-0.038733330999999996,0.409466642,6216970.834,2.373,55966,3.06,1
2565,186.22435269999997,-0.448199973,0.193666655,6490161.791,1.94,18457,4.723,1
2566,186.22435269999997,-0.569933299,0.088533328,6510162.137,1.611,13410,6.196000000000001,1
2567,205.08616640000002,-0.005533333,0.5311999679999999,1837436.72,1.2209999999999999,11674,3.023,1
2568,205.08616640000002,-0.13279999199999998,0.39286664299999996,1825150.822,2.5269999999999997,26669,1.37,1
2569,205.08616640000002,-0.24899998499999998,0.13833332499999998,1510414.605,2.185,108043,0.516,1
2570,205.08616640000002,-0.38733331,0.099599994,1766660.9740000002,2.61,41970,0.982,1
2571,205.08616640000002,-0.525666635,0.011066666,1837436.72,1.234,11795,2.992,1
2572,319.27773360000003,-0.005533333,0.11619999299999999,126360.5234,0.963,43407,1.087,3
2573,755.0048318,-0.038733330999999996,0.11066666,508861.0609,0.0,244166,0.517,1
2574,500.38228480000004,-0.027666665,0.564399966,2607680.246,0.0,14123,2.915,1
2575,500.38228480000004,-0.15493332399999998,0.27666664999999996,2304767.0330000003,2.083,85838,0.7979999999999999,1
2576,500.38228480000004,-0.33199998,0.182599989,2509604.6859999998,4.109,68272,0.768,1
2577,500.38228480000004,-0.45373330599999995,0.094066661,2558065.228,2.302,27431,1.72,1
2578,383.25390600000003,-0.016599998999999997,0.22686665299999997,318639.3043,0.0,28636,1.0390000000000001,1
2579,484.3525386,-0.016599998999999997,0.343066646,643055.8346,0.0,17631,1.56,1
2580,484.3525386,-0.15493332399999998,0.14939999099999998,582057.5955,2.185,47629,0.73,1
2581,484.3525386,-0.271133317,0.088533328,643055.8346,0.0,24662,1.115,1
2582,976.6408711000001,-0.027666665,0.105133327,157354.061,0.0,69947,0.706,3
2583,543.2723346,-0.033199997999999994,0.22686665299999997,378091.66799999995,1.56,36628,0.845,1
2584,216.25735440000003,-0.049799997,0.12173332599999999,550811.9212,3.523,159952,0.648,1
2585,216.25735440000003,-0.171533323,0.022133332,582902.3346,0.0,50208,1.713,1
2586,384.2977547,-0.11619999299999999,0.33199998,1863224.29,3.5380000000000003,59647,0.86,1
2587,384.2977547,-0.23793331899999998,0.127266659,1667779.3180000002,1.9709999999999999,99765,0.6940000000000001,1
2588,384.2977547,-0.365199978,0.082999995,1863224.29,2.414,40689,1.261,1
2589,244.2877213,-0.049799997,0.16599999,7504553.249,0.099,162978,5.471,2
2590,244.2877213,-0.005533333,0.23239998599999998,3356228.6180000002,0.807,1133469,0.289,2
2591,244.2877213,-0.204733321,0.05533333,3381867.901,0.028999999999999998,37284,7.421,2
2592,283.1746265,-0.027666665,0.188133322,313111.7163,0.0,39334,0.946,1
2593,283.1746265,-0.14386665799999998,0.06639999599999999,305177.9413,0.0,53804,0.71,1
2594,434.0046387,-0.033199997999999994,0.082999995,309788.8527,5.3020000000000005,259687,0.489,3
2595,727.6097801,-0.06639999599999999,0.26559998399999996,12287030.86,0.0,1303106,0.473,1
2596,454.3620311000001,-0.05533333,0.24899998499999998,2300081.869,0.0,303033,0.45299999999999996,1
2597,615.5820432999999,-0.011066666,0.7193332899999999,1174490.048,1.07,7534,1.617,1
2598,615.5820432999999,-0.210266654,0.49799996999999996,1152821.893,2.064,15584,0.816,1
2599,615.5820432999999,-0.33199998,0.39286664299999996,1169292.512,2.063,14640,0.841,1
2600,615.5820432999999,-0.459266639,0.23239998599999998,1135337.787,1.943,16589,0.792,1
2601,615.5820432999999,-0.5754666319999999,0.15493332399999998,1174490.048,1.605,11302,1.078,1
2602,322.0739533,-0.038733330999999996,0.060866662999999994,107436.5323,1.347,73295,0.818,3
2603,621.594554,-0.011066666,0.182599989,222510.193,1.067,29485,1.113,3
2604,216.04985109999998,-0.044266664,0.16046665699999998,1083236.4109999998,2.949,214602,0.6659999999999999,1
2605,216.04985109999998,-0.204733321,0.07193332899999999,1222409.029,0.0,58670,1.506,1
2606,614.4750144,-0.022133332,0.13833332499999998,192407.1634,1.082,37371,1.1059999999999999,3
2607,548.359199,-0.038733330999999996,0.06639999599999999,537022.9336,1.015,325959,0.825,3
2608,371.1693213,-0.011066666,0.260066651,394315.8394,1.273,24832,1.195,1
2609,267.1752808,-0.011066666,0.171533323,259500.6597,1.3330000000000002,41233,1.044,1
2610,1222.9662050000002,-0.049799997,0.193666655,581797.5229999999,3.9219999999999997,84582,0.642,1
2611,1222.9662050000002,-0.210266654,0.049799997,597106.5651,0.0,32027,1.525,1
2612,175.9840341,-0.011066666,0.16046665699999998,199073.6401,1.073,34037,1.1,3
2613,325.2327216,-0.005533333,0.199199988,331339.1258,1.25,32826,1.3319999999999999,3
2614,361.2242272,-0.044266664,0.13279999199999998,333869.2537,2.439,84203,0.7,1
2615,361.2242272,-0.171533323,0.038733330999999996,370954.2614,0.0,33993,1.3659999999999999,1
2616,361.2242272,-0.05533333,0.14386665799999998,457565.6674,1.9369999999999998,89183,0.715,1
2617,361.2242272,-0.177066656,0.11619999299999999,577959.5322,2.01,35762,1.04,1
2618,753.0745299,-0.005533333,0.127266659,142370.177,0.0,40798,1.095,3
2619,370.3832916,-0.044266664,0.127266659,512362.9626,2.2030000000000003,136946,0.7040000000000001,1
2620,370.3832916,-0.171533323,0.07193332899999999,617612.7981,0.0,48737,1.183,1
2621,608.3853419,-0.033199997999999994,0.11619999299999999,273312.1195,0.0,95673,0.708,1
2622,309.22278439999997,-0.005533333,0.43713330699999997,1750470.9109999998,0.0,14787,3.343,1
2623,309.22278439999997,-0.12173332599999999,0.282199983,1710720.5469999998,5.07,81625,0.711,1
2624,309.22278439999997,-0.40393330899999996,0.038733330999999996,1750470.9109999998,0.0,16757,2.95,1
2625,457.2975058999999,-0.044266664,0.13833332499999998,826716.4889,2.102,191215,0.7170000000000001,1
2626,385.1749357,-0.016599998999999997,0.16599999,205179.2388,1.0290000000000001,32693,1.042,3
2627,381.2966998,-0.044266664,0.542266634,14739521.04,3.945,45238,5.2410000000000005,1
2628,381.2966998,-0.22133332,0.14386665799999998,11839034.06,2.233,1266819,0.38799999999999996,1
2629,381.2966998,-0.337533313,0.082999995,13579460.35,3.056,691354,0.615,1
2630,381.2966998,-0.503533303,0.082999995,14739521.04,3.49,40027,5.922999999999999,1
2631,432.23754239999994,-0.088533328,0.127266659,2432369.4080000003,2.273,453254,0.638,1
2632,432.23754239999994,-0.215799987,0.177066656,3246159.4669999997,6.888999999999999,121431,0.958,1
2633,432.23754239999994,-0.39286664299999996,0.027666665,3282088.3619999997,0.0,18452,5.565,1
2634,724.5313072,-0.016599998999999997,0.094066661,895342.9189,0.894,520554,0.777,3
2635,348.31234539999997,-0.049799997,0.15493332399999998,6265438.416,1.7180000000000002,1010969,0.818,1
2636,348.31234539999997,-0.182599989,0.07746666199999999,7231160.897999999,2.545,635496,0.9309999999999999,1
2637,348.31234539999997,-0.304333315,0.060866662999999994,7872447.169,4.753,104644,3.1210000000000004,1
2638,283.1519739,-0.060866662999999994,0.16599999,1033022.767,3.263,180610,0.615,1
2639,283.1519739,-0.22133332,0.088533328,1169833.997,0.0,44948,1.5,1
2640,1342.907921,-0.06639999599999999,0.182599989,2999666.535,3.798,475857,0.563,1
2641,1342.907921,-0.188133322,0.193666655,3425451.026,0.0,146591,0.887,1
2642,324.23256580000003,-0.005533333,0.12173332599999999,142564.1147,1.196,50322,0.968,3
2643,259.2792134,-0.11066666,0.171533323,1685393.5559999999,0.0,260182,0.45,1
2644,259.2792134,-0.044266664,0.13279999199999998,420059.0968,0.0,122830,0.604,1
2645,425.3088569,-0.016599998999999997,0.14386665799999998,206756.4305,0.0,56442,0.787,1
2646,433.2761376,-0.060866662999999994,0.099599994,302583.8993,0.0,93659,0.6940000000000001,1
2647,199.0409959,-0.005533333,0.094066661,111800.0673,0.894,88749,0.703,3
2648,345.1916608,-0.038733330999999996,0.193666655,578814.9469,0.0,99428,0.596,1
2649,463.29959389999993,-0.06639999599999999,0.16599999,662882.4611,2.147,92822,0.732,1
2650,463.29959389999993,-0.182599989,0.099599994,734112.9059,3.21,57212,0.892,1
2651,319.18835010000004,-0.011066666,0.12173332599999999,142021.6167,0.875,40945,1.088,3
2652,1018.695492,-0.044266664,0.14939999099999998,464401.7557,0.0,108291,0.633,1
2653,520.3239478999999,-0.049799997,0.14939999099999998,749368.6321,0.0,172296,0.606,1
2654,315.9997962,-0.033199997999999994,0.099599994,287492.9409,2.569,134007,0.6729999999999999,1
