,mz,peak width in min,half intensity width in min,left width,right width,assymetric factor,integration,sn,hw,ab,peak height,ma,mb,broad rate,skewness,variance,label
685,476.3120624870632,0.199199988,0.2005549599347453,0.16599999,0.033199997999999994,0.2,421611.7892049153,0.0,25471.0,2.3080000000000003,5073.91845703125,15546.287160430064,67892.14511086227,83438.43227129233,4.367097070203877,0.0015355950188076476,3
686,589.4730308860417,0.11066666,0.07320247461033592,0.0055333330000000005,0.105133327,19.0,1492976.0439453125,0.45399999999999996,1214818.0,0.555,134439.875,24296364.41544364,954343.2424982142,25250707.65794185,0.03927926113470703,2.7038307721215846e-05,2
687,589.4730308860417,0.16599999,0.16794346939751786,0.127266659,0.038733331,0.3043478260869565,1976078.5146484373,0.174,310054.0,1.28,51468.89453125,203905.89646091464,616600.7164480635,820506.6129089781,3.0239474539484714,0.0011124783694502318,2
688,589.4730308860417,0.099599994,0.08030067176962506,0.0055333330000000005,0.094066661,17.0,204616.97542317703,0.568,185371.0,0.616,18462.97265625,3336682.0063513257,119063.7101233509,3455745.716474676,0.03568326556043245,2.848606675970445e-05,2
689,589.4730308860417,0.226866653,0.2293947645919845,0.121733326,0.105133327,0.8636363636363638,407896.31640624994,0.311,44521.0,0.985,10100.3310546875,42007.76960411664,46257.54081865173,88265.31042276838,1.1011663141029662,0.0026144491569168892,2
690,589.4730308860417,0.121733326,0.12241086973820114,0.022133332000000002,0.099599994,4.5,138776.5628255208,0.863,60344.0,0.8590000000000001,7345.9013671875,190501.9835585989,35614.59566645551,226116.57922505445,0.18695131148332828,0.0010939762777958273,2
691,389.2093104232079,0.082999995,0.08169220034726543,0.033199997999999994,0.049799997,1.5000000000000002,285134.6207682291,2.5780000000000003,314765.0,0.728,26125.455078125,484181.15481518244,238749.141140953,722930.2959561355,0.4930987890928682,0.0004519154532931005,1
692,375.2370663473101,0.14939999099999998,0.10125407749332707,0.060866663,0.08853332800000001,1.4545454545454546,415101.7294921875,3.313,165584.0,0.621,24738.3125,378874.8910856151,180289.99155737148,559164.8826429866,0.4758562675947587,0.0014387312243268689,1
693,375.2370663473101,0.271133317,0.2716698501093245,0.188133322,0.082999995,0.4411764705882353,529756.0611979165,1.909,21896.0,1.821,5936.7783203125,16159.285656299282,33741.55600192437,49900.84165822365,2.088059875887589,0.0031383444582789373,1
694,345.184712639793,0.105133327,0.0800106541824545,0.038733331,0.06639999599999999,1.7142857142857142,471882.61393229174,3.727,362921.0,0.6509999999999999,38155.05078125,699833.6781179409,361655.34520730923,1061489.02332525,0.5167732798740224,0.0007855892608502812,3
695,291.2444855660255,0.116199993,0.0960044070670671,0.033199997999999994,0.082999995,2.5,140117.31168619788,2.491,85635.0,0.6709999999999999,9950.73046875,216581.91959836046,68125.64048741637,284707.56008577684,0.3145490658396218,0.0012109810200179414,1
696,388.26081630892054,0.116199993,0.09505200518544897,0.06639999599999999,0.049799997,0.7500000000000001,455486.35872395826,2.474,299069.0,0.624,34751.7578125,437300.9231786125,314111.0505719335,751411.973750546,0.7182949633143972,0.0006545129423866041,3
697,483.35575691710267,0.094066661,0.0969733984715254,0.06639999599999999,0.027666665,0.4166666666666667,103870.01399739584,0.223,43241.0,1.5019999999999998,4067.502197265625,31010.33150653516,64788.98961547794,95799.32112201306,2.0892711063673803,0.00037398059536943577,3
698,1347.88560975444,0.254533318,0.10105215081087646,0.07193332899999999,0.182599989,2.5384615384615388,3879611.754964192,6.856,740588.0,0.447,188504.375,2432131.587822745,1512894.7495411837,3945026.3373639286,0.6220447763254182,0.005856209402893952,1
699,1347.88560975444,0.453733306,0.3470201207698839,0.199199988,0.254533318,1.2777777777777781,4537020.878051758,9.112,82057.0,1.486,37231.94140625,100165.6118110356,115506.47061256556,215672.0824236012,1.1531549453366374,0.012377519885389095,1
700,1347.88560975444,0.49246663700000004,0.4944251093145274,0.448199973,0.044266664000000004,0.09876543209876544,4566791.282552084,1.405,9084.0,11.47,4473.55224609375,5011.532538807529,46503.26158388218,51514.79412268972,9.279249655425248,0.009010389201838907,1
701,257.0024383401487,0.116199993,0.08908448560777034,0.027666665,0.08853332800000001,3.2,155684.29842122394,0.0,100031.0,0.638,11623.6376953125,329571.40184196865,81341.05016734586,410912.45200931455,0.2468085814264593,0.0013003920092532716,1
702,1195.804934512652,0.17153332300000002,0.07304625320283098,0.05533333,0.116199993,2.1,966913.6386718749,6.422999999999999,399223.0,0.455,68480.0234375,1340775.0384430115,720709.192322691,2061484.230765703,0.5375317794994317,0.0023797403560123645,1
703,1195.804934512652,0.254533318,0.21988008165330775,0.17153332300000002,0.082999995,0.4838709677419355,1073999.020731608,0.0,44586.0,2.057,11348.7216796875,35079.56995041708,97626.38744463802,132705.9573950551,2.782998411400916,0.0028146512922913123,1
704,599.4356532069872,0.094066661,0.07362272214591109,0.033199997999999994,0.060866663,1.8333333333333333,111722.03572591144,0.0,111545.0,0.626,10492.6240234375,205969.26713765046,108954.53322358963,314923.80036124005,0.5289844195579658,0.0006560627288583551,1
705,242.2879153226186,0.370733311,0.07352704150286651,0.060866663,0.309866648,5.090909090909091,38143032.98470052,74.03399999999999,6604999.0,0.23199999999999998,2448693.25,46394864.46008344,25974028.771120176,72368893.23120362,0.5598470665533972,0.008106552916342227,1
706,411.2478896045673,0.16599999,0.16571152892234006,0.027666665,0.13833332499999998,4.999999999999999,138128.15393066403,1.433,26286.0,1.055,4363.4970703125,91132.57233125668,15389.228150717692,106521.80048197438,0.16886638615641808,0.0016853820599388445,3
707,225.15030893683968,0.121733326,0.08984192903683935,0.05533333,0.06639999599999999,1.1999999999999995,294198.49861653644,2.267,174727.0,0.629,21270.076171875,336255.7292527773,182688.34771692238,518944.0769696997,0.5433018141367875,0.0008635701915962481,1
708,225.15030893683968,0.248999985,0.2493229010490648,0.188133322,0.060866663,0.32352941176470584,414458.8321940104,1.3090000000000002,17353.0,2.1319999999999997,4320.9296875,11701.735643155162,33394.52821583932,45096.26385899448,2.8538098307983213,0.002522694715346105,1
709,493.3370098706815,0.08853332800000001,0.07614196887853474,0.011066666000000001,0.07746666199999999,7.0,223053.0516764323,0.524,242263.0,0.65,21448.306640625,1303696.8904188694,157903.16411902598,1461600.0545378954,0.12111953727855615,0.00021541664834704504,2
710,493.3370098706815,0.210266654,0.165291711004161,0.033199997999999994,0.17706665600000002,5.333333333333334,255338.07948811853,0.7709999999999999,44621.0,0.716,9382.3193359375,154631.10153919805,34761.185412419436,189392.28695161745,0.22480073585718907,0.0023631021478240297,2
711,493.3370098706815,0.248999985,0.2511023619408294,0.20473332100000002,0.044266664000000004,0.2162162162162162,279769.625406901,0.289,14141.0,1.766,3521.111328125,8644.618899223198,37108.68802000195,45753.30691922515,4.292692188355061,0.002415153677934955,2
712,539.3424688544784,0.094066661,0.09114066838002846,0.038733331,0.05533333,1.4285714285714288,199425.05989583328,1.9240000000000002,176751.0,0.706,16626.34375,268185.78709911165,138223.75585009324,406409.5429492049,0.5154029874036943,0.0005646285960056741,3
713,551.3833519262344,0.265599984,0.2381062470661136,0.044266664000000004,0.22133332,5.0,403825.6468709309,2.6489999999999996,39740.0,0.797,10554.982421875,168687.76915401412,25517.230741422896,194204.99989543698,0.151269003493225,0.004314578073443439,1
714,551.3833519262344,0.298799982,0.27117771874839003,0.193666655,0.105133327,0.5428571428571428,426299.5284220377,0.0,25037.0,1.055,7480.955078125,20062.66571969136,44141.67275472975,64204.338474421114,2.2001898138294265,0.003973894928878504,1
715,242.42363183796482,0.11066666,0.07489874722707121,0.038733331,0.07193332899999999,1.857142857142857,2024632.433268229,0.0,1566896.0,0.584,173403.1875,3435439.667274252,1745856.9525736016,5181296.619847853,0.5081902526784294,0.0009155446234316109,1
716,463.3458654707331,0.193666655,0.1961543288437931,0.0055333330000000005,0.188133322,34.0,190840.41227213538,0.9620000000000001,35888.0,0.785,6950.36376953125,1256089.9135351605,17970.028918327025,1274059.9424534875,0.01430632371511676,2.2218546742276466e-05,3
717,432.33258746564513,0.116199993,0.09754599245819247,0.022133332000000002,0.094066661,4.25,118372.99365234375,2.3369999999999997,70002.0,0.693,8134.2744140625,241220.99571187352,50407.37162746496,291628.3673393385,0.20896759620242208,0.0010823814804465056,3
718,1217.767397263782,0.17153332300000002,0.14398491622017026,0.033199997999999994,0.13833332499999998,4.166666666666667,195963.8132324219,2.346,52780.0,0.698,9053.6123046875,179145.74849010928,38131.36760761897,217277.11609772829,0.21285108873082864,0.0024183847314593683,1
719,1217.767397263782,0.20473332100000002,0.2051117701666752,0.16599999,0.038733331,0.2333333333333333,217439.1167805989,0.0,19081.0,1.504,3906.531494140625,11985.476169864758,46349.203952696575,58334.68012256133,3.8671141050893736,0.0016441170049426215,1
720,357.30829563810613,0.35966664499999995,0.2433909183877445,0.033199997999999994,0.326466647,9.833333333333336,308991.7267252604,1.954,18712.0,0.706,6730.12841796875,123142.26661536981,15574.366162605269,138716.63277797506,0.12647457766269002,0.0014546719290531884,2
721,229.18461634948682,0.11066666,0.08405652574980113,0.044266664000000004,0.06639999599999999,1.4999999999999998,237471.92116292322,2.795,161346.0,0.665,17855.66015625,354156.54686685646,151710.47783100887,505867.0246978654,0.4283712363167007,0.0008034052502988454,1
722,229.18461634948682,0.16599999,0.16595347648031492,0.16046665699999998,0.0055333330000000005,0.03448275862068965,287459.6442057291,1.117,21365.0,2.702,3546.520263671875,11247.833957111849,213645.81188660767,224893.64584371948,18.99439596114614,0.000997768885368188,1
723,479.3701740440007,0.105133327,0.10367317398665443,0.0055333330000000005,0.099599994,18.0,105127.92789713544,1.213,38193.0,1.3780000000000001,4015.40185546875,725675.0778362246,19896.644703513368,745571.7225397379,0.0274181177102568,2.7713186487902117e-05,3
724,550.633995232699,0.14386665799999998,0.0677732215006342,0.044266664000000004,0.099599994,2.25,471036.7462158203,4.263999999999999,240920.0,0.523,34660.421875,749516.2539552489,388122.8006633824,1137639.0546186313,0.517831065857787,0.0017477034712451891,1
725,550.633995232699,0.309866648,0.2960461430524913,0.17153332300000002,0.13833332499999998,0.8064516129032258,613398.2485148113,0.0,20952.0,1.6869999999999998,6492.45751953125,19362.62838726916,25283.77032579603,44646.398713065195,1.305802591471517,0.0047638738361365784,1
726,550.633995232699,0.315399981,0.3164909876537759,0.287733316,0.027666665,0.09615384615384616,616854.5428059896,0.0,11721.0,2.927,3696.7314453125,6473.576262529384,59689.554042784715,66163.1303053141,9.220491367079774,0.003691969735715808,1
727,759.5330984378802,0.22133332,0.22100671679980646,0.038733331,0.182599989,4.714285714285714,183829.14849853519,1.683,27746.0,0.748,6141.12109375,92319.69194388592,16354.810056403832,108674.50200028977,0.17715407961223126,0.003346270124276007,2
728,588.5541882182084,0.652933294,0.6527965360017499,0.0055333330000000005,0.647399961,117.0,2035008.265767415,1.085,5730.0,4.61,3741.295166015625,676137.7213364216,2877.787115293133,679015.5084517146,0.0042562144138401795,1.8640407373373527e-05,1
729,588.5541882182084,0.365199978,0.3013912512876495,0.193666655,0.17153332300000002,0.8857142857142857,1638982.411804199,2.3480000000000003,61791.0,1.1,22565.923828125,67544.55620793115,83984.02509187079,151528.58129980194,1.2433870293459608,0.006836690817177454,1
730,588.5541882182084,0.5533332999999999,0.528713920941645,0.309866648,0.243466652,0.7857142857142857,1939346.923116048,1.969,24465.0,1.433,13537.396484375,23349.42349838832,28341.457338614004,51690.880837002325,1.2137968777075054,0.015061660643313537,1
731,588.5541882182084,0.630799962,0.59509037155821,0.431599974,0.199199988,0.4615384615384615,2019606.2804158528,2.455,15315.0,1.834,9660.6357421875,11581.368912378644,27134.51660886884,38715.88552124749,2.3429455372815515,0.017129370711835092,1
732,588.5541882182084,0.652933294,0.6527044006946265,0.569933299,0.082999995,0.14563106796116504,2035008.265767415,1.8159999999999998,9590.0,2.7539999999999996,6261.84521484375,5538.488684065426,35822.216102518934,41360.70478658437,6.4678684287252715,0.016140226220385655,1
733,1237.853526709218,0.14939999099999998,0.09512057490955399,0.044266664000000004,0.105133327,2.375,591898.9609375,4.031000000000001,261449.0,0.561,39060.421875,837179.8111083355,272038.81509044784,1109218.626198783,0.3249466978071269,0.0019461785874344078,1
734,1237.853526709218,0.237933319,0.21918214041662534,0.16599999,0.07193332899999999,0.4333333333333333,709260.2356770835,0.0,40578.0,1.7080000000000002,9654.77734375,29991.471291815116,82911.45041058214,112902.92170239725,2.764500934410953,0.0024090762622508213,1
735,623.0257577447045,0.094066661,0.0939609467914212,0.011066666000000001,0.082999995,7.5,236315.6865234375,0.983,163105.0,0.9059999999999999,15342.708984375,933574.4701907231,89468.36908423783,1023042.8392749613,0.09583420706219614,0.00020294808971763585,3
736,331.2788590249986,0.188133322,0.18871201162794807,0.0055333330000000005,0.182599989,33.0,146517.5014444987,0.7070000000000001,22196.0,1.032,4175.80712890625,754663.9844206467,11228.587427216577,765892.5718478633,0.014878923148607297,2.238653830866128e-05,2
737,645.5012545689002,0.116199993,0.0738648634269181,0.044266664000000004,0.07193332899999999,1.6249999999999998,194354.24235026038,3.341,142845.0,0.5579999999999999,16598.63671875,327895.6043182345,170929.62590603586,498825.2302242704,0.5212928250789922,0.0009286847898207046,1
738,645.5012545689002,0.193666655,0.1931610366626514,0.16599999,0.027666665,0.16666666666666669,257668.49877929685,1.2409999999999999,23567.0,1.6130000000000002,4564.12744140625,14076.74279866493,73507.91158887651,87584.65438754142,5.221940376423454,0.0014320663821293473,1
739,334.2336560803707,0.265599984,0.10404496081899094,0.08853332800000001,0.17706665600000002,2.0,966146.3424682616,7.449,178312.0,0.425,47359.73046875,616754.0518798103,360695.2259386226,977449.2778184328,0.5848283036637641,0.005530209430918803,1
740,334.2336560803707,0.34306664600000003,0.2969519075757343,0.215799987,0.127266659,0.5897435897435898,1042027.5547892251,2.181,27157.0,1.804,9316.673828125,22998.400549420992,49346.039546180895,72344.44009560191,2.1456291901752813,0.005340566192576531,1
741,334.2336560803707,0.558866633,0.5589231003643891,0.34306664600000003,0.215799987,0.6290322580645161,1185313.9287109377,0.0,8525.0,2.463,4764.32568359375,7032.546705953188,10818.714882232794,17851.261588185982,1.5383779638568968,0.014403614950410124,1
742,416.3456996806746,0.525666635,0.5261054634510103,0.0055333330000000005,0.5201333020000001,94.0,517081.529296875,1.206,7392.0,1.401,3885.4755859375,702194.425301622,3712.199065475762,705906.6243670976,0.005286568693394592,1.8969789468583288e-05,2
743,416.3456996806746,0.49799997,0.4610405550743831,0.193666655,0.304333315,1.5714285714285714,498514.14711507154,1.883,12876.0,0.8640000000000001,6412.3623046875,16954.886911838315,11790.038164549182,28744.92507638749,0.6953769863435121,0.016717973371468253,2
744,416.3456996806746,0.525666635,0.4607796233738187,0.370733311,0.15493332399999998,0.41791044776119396,517081.529296875,1.944,11911.0,0.8690000000000001,6261.1064453125,8547.000585707347,33125.95057195181,41672.95115765916,3.8757398270624215,0.011684750324954007,2
745,1216.744922598917,0.193666655,0.1272473296097783,0.049799997,0.14386665799999998,2.8888888888888884,405368.167154948,2.866,95081.0,0.629,18414.056640625,304246.8081665787,94931.89037727102,399178.69854384975,0.3120226336944665,0.0035684485531100813,1
746,1216.744922598917,0.248999985,0.2331049096087213,0.17706665600000002,0.07193332899999999,0.40625,458407.7255859375,2.438,30945.0,1.3219999999999998,7705.353515625,22753.046749026133,60406.51711565037,83159.5638646765,2.6548759725216087,0.0026093110880761644,1
747,255.00565682782718,0.215799987,0.073418537916976,0.060866663,0.15493332399999998,2.5454545454545454,1382511.2701822915,9.846,409184.0,0.401,88301.8515625,1588797.7614703525,967592.9472627364,2556390.7087330893,0.6090095106675363,0.004215310389394499,1
748,255.00565682782718,0.293266649,0.276664535574906,0.215799987,0.07746666199999999,0.3589743589743589,1478794.5109049478,1.906,32245.0,2.951,9456.4990234375,22610.341741945438,70000.80165760503,92611.14339955046,3.095963893714329,0.0035503082247013602,1
749,255.00565682782718,0.44266664,0.4435164848544452,0.33199998,0.11066666,0.33333333333333337,1594864.696329753,1.5030000000000001,10729.0,4.198,4749.2236328125,7223.132956163366,20690.98362462692,27914.116580790287,2.8645442012764963,0.008004864818032474,1
750,266.1778970040731,0.116199993,0.07860251814580932,0.06639999599999999,0.049799997,0.7500000000000001,359733.14941406244,1.71,237527.0,0.621,27600.642578125,347424.8172741577,354939.5109981915,702364.3282723492,1.0216296975644772,0.0006545129423866041,2
751,266.1778970040731,0.248999985,0.2346064555170628,0.193666655,0.05533333,0.2857142857142857,642590.4384765624,2.506,46179.0,1.242,11498.576171875,31558.08068196012,109666.32062808433,141224.40131004446,3.4750630665183033,0.002484184740881937,2
752,582.3485857313523,0.121733326,0.09915132470682128,0.038733331,0.082999995,2.142857142857143,200307.85192871094,2.2569999999999997,105295.0,0.71,12817.86328125,299861.3618452093,82399.95169850692,382261.31354371615,0.2747934952054357,0.0012139615987496306,1
753,582.3485857313523,0.243466652,0.2438268393178028,0.16599999,0.07746666199999999,0.4666666666666667,295072.3582560221,0.0,17305.0,1.5919999999999999,4213.21337890625,12949.609651212437,25959.543503361747,38909.15315457418,2.004658379871028,0.0025571137513109576,1
754,1194.800900201661,0.16599999,0.07370878848710358,0.060866663,0.105133327,1.7272727272727275,1163173.2003173828,5.457999999999999,515060.0,0.45299999999999996,85499.9453125,1688544.1930300328,883425.6625811963,2571969.855611229,0.5231877650746707,0.001967758108676902,1
755,1194.800900201661,0.271133317,0.2284884348163558,0.199199988,0.07193332899999999,0.3611111111111111,1340242.8158365884,0.0,45937.0,2.1959999999999997,12455.080078125,33499.23830024052,146229.32669927218,179728.5649995127,4.3651537801748255,0.003037281952721996,1
756,708.524962003655,0.11066666,0.11245172271210947,0.011066666000000001,0.099599994,9.0,565687.5017903645,0.769,368140.0,0.6940000000000001,40740.828125,2477228.500269016,195439.66844655733,2672668.168715573,0.07889448568242029,0.00017363412872594208,3
757,395.24940234096846,0.16046665699999998,0.1409828274821424,0.038733331,0.121733326,3.1428571428571432,318855.7569986979,2.6039999999999996,95499.0,0.7170000000000001,15324.390625,251536.89772193148,69327.76340808424,320864.6611300157,0.27561667507215803,0.0024804155345033514,2
758,395.24940234096846,0.193666655,0.1946263053387782,0.16046665699999998,0.033199997999999994,0.20689655172413796,352095.9181315104,1.172,32620.0,1.5919999999999999,6317.4130859375,20002.543640233,86042.3631563368,106044.9067965698,4.301571075354221,0.001455521585529284,2
759,1350.908197102957,0.188133322,0.1057492446681767,0.044266664000000004,0.14386665799999998,3.25,431107.33540852857,4.673,117238.0,0.575,22056.29296875,460370.89516493905,134827.7658111159,595198.6609760551,0.2928677012972564,0.003405002221963557,1
760,1350.908197102957,0.309866648,0.3104372544512035,0.16599999,0.14386665799999998,0.8666666666666666,517165.121154785,1.611,18442.0,1.6159999999999999,5714.47119140625,17636.83049730373,19249.284654315936,36886.11515161967,1.0914253928594888,0.004883489101414932,1
761,1327.924833336121,0.14939999099999998,0.08853576005216117,0.049799997,0.099599994,2.0,693436.9759114585,4.413,314606.0,0.546,47002.15625,1044778.6519049396,355850.89232496964,1400629.544229909,0.3405993141955461,0.0017497928277516524,1
762,1327.924833336121,0.248999985,0.21414214116860286,0.17153332300000002,0.07746666199999999,0.4516129032258064,819479.5341796875,2.161,35972.0,2.033,8957.0419921875,27283.96809467212,89575.15105145234,116859.11914612446,3.2830690440861545,0.002658215487220328,1
763,1200.981882447992,0.182599989,0.07083888778299127,0.06639999599999999,0.116199993,1.75,911819.9212239585,6.478,337200.0,0.449,61572.73828125,985930.9551932977,777174.4454590976,1763105.400652395,0.7882645750855121,0.002400529597926537,1
764,1200.981882447992,0.282199983,0.2665709642213077,0.22133332,0.060866663,0.275,1025392.732096354,2.238,25157.0,2.832,7099.4072265625,16419.67096592931,70451.69830781463,86871.36927374394,4.290688799672134,0.003176939638644648,1
765,723.8504879527172,0.121733326,0.12296519518444772,0.011066666000000001,0.11066666,10.0,116099.88061523436,0.934,54728.0,0.792,6662.20849609375,416922.9979508484,28972.306275136183,445895.30422598455,0.0694907846713502,0.00015951563680325376,3
766,736.5554449333441,0.15493332399999998,0.15700318511806602,0.0055333330000000005,0.14939999099999998,27.0,333905.27685546875,0.741,113052.0,0.6809999999999999,17515.578125,3165466.1168955495,56781.55303924361,3222247.669934793,0.017937817352134757,2.3698482273467603e-05,3
767,458.3137545907372,0.17153332300000002,0.07572741921570304,0.044266664000000004,0.127266659,2.8750000000000004,279788.2967122396,6.121,113845.0,0.462,19528.146484375,344974.4193350818,205890.33925584058,550864.7585909225,0.5968278449534963,0.0027957817576608765,1
768,329.00752823827963,0.17153332300000002,0.17125407015976954,0.011066666000000001,0.16046665699999998,14.5,144149.54321289062,0.0,28563.0,0.9490000000000001,4899.45654296875,346985.12919114303,14919.71567079126,361904.8448619343,0.04299814146378725,0.00012404273458269322,1
769,768.4562764838645,0.094066661,0.09452589449980188,0.0055333330000000005,0.08853332800000001,16.0,124918.603515625,0.941,95379.0,0.8190000000000001,8971.9931640625,1621444.645399527,48888.77859827826,1670333.4239978052,0.030151370715607737,2.9379172571215338e-05,3
770,556.3903548438152,0.14939999099999998,0.06851949115542864,0.038733331,0.11066666,2.8571428571428577,277988.69051106763,6.132999999999999,141497.0,0.48700000000000004,21139.595703125,506711.9002356738,221775.44574123292,728487.3459769067,0.4376756212713463,0.0021171070620000067,1
771,359.1998348778016,0.315399981,0.08577597670456176,0.06639999599999999,0.248999985,3.75,10006881.349609373,16.04,1771016.0,0.314,558578.3125,8360600.5523333885,5332939.644504828,13693540.196838215,0.637865618758265,0.009048518295831757,1
772,359.1998348778016,0.38733331,0.37254416502706295,0.22133332,0.16599999,0.7499999999999999,10436363.091308594,2.089,149074.0,2.582,57741.3671875,136409.52601750597,179435.76245378098,315845.28847128694,1.3154195875642387,0.007272366026517823,1
773,359.1998348778016,0.652933294,0.5953845527451677,0.33753331299999995,0.315399981,0.9344262295081968,11902114.02522786,4.555,50522.0,3.0580000000000003,32987.71484375,49679.91961031148,62623.315212051406,112303.2348223629,1.2605357597851954,0.022295550872768004,1
774,538.5448483376496,0.16599999,0.0974319571257358,0.060866663,0.105133327,1.7272727272727275,1053385.3947753906,2.681,366067.0,0.578,60767.07421875,1262201.3982565985,414169.8127034757,1676371.2109600743,0.3281329059495125,0.001967758108676902,1
775,538.5448483376496,0.431599974,0.4103781877101166,0.188133322,0.243466652,1.2941176470588234,1710311.5929361978,2.49,45914.0,1.107,19816.435546875,58342.285464971326,41190.00336308967,99532.28882806099,0.7060059960767241,0.011272644407601229,1
776,538.5448483376496,0.48139997100000004,0.4674448380623182,0.315399981,0.16599999,0.5263157894736842,1776034.6772460938,2.1919999999999997,25187.0,1.6840000000000002,12125.0029296875,20005.001926313515,36877.5263773706,56882.528303684114,1.8434152874968663,0.0102450778824682,1
777,538.5448483376496,0.5311999679999999,0.5213096096026669,0.44266664,0.08853332800000001,0.2,1819293.6504109697,1.771,14984.0,2.381,7959.6494140625,9141.00463055146,46315.771980771766,55456.77661132324,5.066814190857448,0.010919786800409935,1
778,538.5448483376496,0.5975999639999999,0.5978018224601958,0.558866633,0.038733331,0.06930693069306931,1863030.0306803384,1.061,6218.0,4.6419999999999995,3715.837158203125,3342.9430969753585,44206.1556125678,47549.09870954316,13.223723626215724,0.013112411420787229,1
779,356.36626460619937,0.094066661,0.07380051701044532,0.033199997999999994,0.060866663,1.8333333333333333,125514.16040039062,0.0,122441.0,0.6409999999999999,11517.6064453125,224527.41980443717,119596.4325082194,344123.8523126566,0.5326584726818114,0.0006560627288583551,1
780,391.3479892991496,0.7691332869999999,0.7687248485443128,0.016599998999999997,0.752533288,45.33333333333334,608472.564860026,1.0759999999999998,5010.0,1.136,3853.315673828125,143288.3363033708,2550.9226051642263,145839.25890853506,0.01780272331282708,0.00018793301198001712,3
781,391.3479892991496,0.564399966,0.5541997022156131,0.226866653,0.33753331299999995,1.4878048780487807,466353.9038899739,1.631,11374.0,0.7120000000000001,6419.62548828125,14483.922201022593,9651.030110371654,24134.95231139424,0.6663271161239925,0.02079874202049348,3
782,391.3479892991496,0.7691332869999999,0.7686685977451521,0.348599979,0.420533308,1.2063492063492065,608472.564860026,1.224,5700.0,0.9990000000000001,4384.00048828125,6353.409740785033,5173.997846522393,11527.407587307423,0.8143655230212005,0.0345615237940587,3
783,1153.107268448752,0.193666655,0.0978535010288914,0.038733331,0.15493332399999998,4.0,398630.2590332031,5.622999999999999,101734.0,0.578,19702.404296875,521247.4315158561,124771.06679367748,646018.4983095336,0.2393701325890984,0.003226666660262305,1
784,381.3042764948749,0.15493332399999998,0.07270081569828013,0.049799997,0.105133327,2.1111111111111107,971293.0551350913,5.502999999999999,460402.0,0.486,71331.5546875,1438295.6582761675,744532.8337356524,2182828.49201182,0.5176493646848611,0.001947947035969206,2
785,274.27840255192484,0.232399986,0.20368085740184375,0.06639999599999999,0.16599999,2.5,659650.7982991537,2.327,100671.0,0.6709999999999999,23395.828125,261952.96579954005,73560.53794296354,335513.5037425036,0.28081582401039074,0.0048439240800717655,1
786,274.27840255192484,0.348599979,0.3153534697728268,0.188133322,0.16046665699999998,0.8529411764705882,832310.652669271,2.364,40111.0,0.945,13982.703125,39363.32173137666,50756.618973859484,90119.94070523613,1.2894394258755144,0.006145843016525834,1
787,274.27840255192484,0.365199978,0.36522386005711743,0.309866648,0.05533333,0.1785714285714286,853830.6655680337,1.609,22436.0,1.579,8193.6435546875,13399.227550237963,68885.09782279526,82284.32537303322,5.1409752961148785,0.005116827554651614,1
788,375.1693010725412,0.16046665699999998,0.1298662749467575,0.027666665,0.13279999199999998,4.799999999999999,1242281.0872395835,0.0,361907.0,0.738,58073.93359375,1665491.1936165742,258262.93944174828,1923754.1330583226,0.15506713000441422,0.0017027241425232008,1
789,550.6226452735569,0.188133322,0.17606403574185225,0.044266664000000004,0.14386665799999998,3.25,317082.12377929693,2.1719999999999997,72341.0,0.685,13609.751953125,209788.13751633614,47378.76131074329,257166.89882707945,0.2258409930687998,0.003405002221963557,1
790,550.6226452735569,0.22133332,0.2215156252303732,0.188133322,0.033199997999999994,0.1764705882352941,353495.7130126953,1.358,31859.0,1.253,7051.564453125,19110.52685179219,95236.38022162391,114346.90707341608,4.983451317706219,0.0018778663404840593,1
791,454.3616938365203,0.193666655,0.11750335384280787,0.06639999599999999,0.127266659,1.916666666666667,1940956.5455729163,2.533,498449.0,0.574,96533.0,1258102.5446141222,609896.5266786418,1867999.071292764,0.4847748931830558,0.002861055851116363,1
792,454.3616938365203,0.33199998,0.24553548902309466,0.188133322,0.14386665799999998,0.7647058823529411,2403427.4087320957,0.0,100796.0,1.197,33464.27734375,95823.23900829683,235926.8774869036,331750.1164952005,2.462105016784873,0.005375449700872417,1
793,234.1932942475321,0.121733326,0.12270344163041205,0.027666665,0.094066661,3.4,257288.75256347656,2.938,127024.0,0.7559999999999999,15463.021484375,330848.56271881936,77832.92081321884,408681.4835320381,0.23525240724520616,0.0014137787505840846,1
794,309.22255485976865,0.475866638,0.4761889163645082,0.0055333330000000005,0.470333305,85.0,1659670.0134684243,0.0,11974.0,3.387,5697.87646484375,1029736.7725462664,6017.7531437046555,1035754.5256899709,0.005843972269558117,1.9149783060800328e-05,1
795,309.22255485976865,0.365199978,0.2640158670646744,0.15493332399999998,0.210266654,1.3571428571428572,1483626.5981852212,2.407,91642.0,0.672,33467.625,255641.1930590092,84276.83906128959,339918.03212029877,0.32966846247598336,0.008275250115392964,1
796,309.22255485976865,0.448199973,0.3636775813394002,0.34306664600000003,0.105133327,0.3064516129032258,1631782.6730143228,2.57,37626.0,1.195,16863.970703125,28996.062810403037,115696.85811125195,144692.920921655,3.9900885464264793,0.00811691127636457,1
