,m/z,rt,peak area
294,301.142,12.0,692986.4146728516
295,301.142,12.12,715534.5314127604
296,301.2143,15.96,334726.9615885416
297,302.2401,7.74,310789.8808186848
298,302.2401,7.87,433384.1712239583
299,302.2885,4.65,136521.66853841144
300,302.3006,11.99,131543.05151367188
301,302.3006,12.12,177678.32543945312
302,303.2573,14.27,219653.04980468747
303,305.2166,6.31,1149923.33203125
304,305.2166,6.43,1593063.8356119792
305,305.2166,6.57,1663330.2884114585
306,305.2654,13.62,8809310.915486654
307,305.2654,13.8,8220553.363932291
308,305.2654,14.04,8809310.915486654
309,305.2654,14.19,8816871.890787762
310,306.2193,6.31,229597.51298014325
311,306.2683,13.8,1255838.0009765623
312,306.2683,13.95,1377210.0003255205
313,308.0621,7.34,186046.36983235675
314,308.2963,15.72,280121.30973307294
315,309.2102,10.54,337539.67561848956
316,309.2226,6.02,1487691.5834147134
317,309.2226,6.14,1353954.3772786458
318,309.2226,6.3,1487691.5834147134
319,310.2261,6.1,121194.11555989583
320,310.2261,6.23,162852.76171875
321,310.2385,12.74,416557.50691731763
322,310.3129,16.39,377732.6995442709
323,310.3129,16.51,388309.0638020834
324,312.3302,17.01,338998.5360921223
325,312.3302,17.12,413797.59651692706
326,313.1433,11.93,739612.125406901
327,313.1433,12.05,894902.2054443359
328,313.1433,12.18,936314.699707031
329,313.2686,15.37,263031.1321614583
330,314.2727,15.56,218661.27213541666
331,315.1286,9.64,133836.34147135416
332,315.9996,0.62,307187.7530924479
333,315.9996,21.08,292179.5491536458
334,316.1386,4.12,860695.4215494792
335,317.1138,4.86,1632100.7913411458
336,318.2702,8.07,799286.9725341797
337,318.2702,8.19,538966.4694010416
338,318.2702,8.3,755425.4643554688
