,m/z,rt,peak area
167,361.3328,17.21,146741.40315755206
168,366.3537,15.83,1557684.4474690752
169,366.3537,16.03,422753.9475097656
170,366.3537,16.16,284570.4818522135
171,367.3515,15.84,340678.9641927084
172,367.3515,15.95,476160.0563964844
173,368.3668,16.45,635772.3486328125
174,368.3668,16.57,776985.7825927734
175,368.4257,16.54,593506.1744791666
176,368.4257,16.66,842430.3061523438
177,368.4257,16.8,940943.555501302
178,369.2224,7.02,253448.15348307288
179,369.2371,8.87,366093.0071614583
180,369.3701,16.43,132637.10778808594
181,369.4292,16.52,142979.1144205729
182,370.3761,17.08,1695449.278971354
183,370.3761,17.21,1902960.1411539707
184,370.3761,17.33,1928656.1238199868
185,371.1621,13.25,115009.91276041666
186,371.1918,12.04,200586.8015950521
187,371.3106,16.83,761249.3314208984
188,371.3106,16.96,1033463.4189046223
189,371.3106,17.09,162113.9251708984
190,371.3849,17.07,374950.20121256507
191,372.3219,16.83,170578.96175130206
192,373.1718,9.74,182907.45011393228
193,376.2744,14.6,374651.8251546224
194,377.2238,15.12,135801.052734375
195,377.3294,14.65,162679.52815755206
196,381.3046,16.54,196953.53267415363
197,381.3046,16.66,251343.42382812497
198,383.2771,11.45,137611.24279785156
199,385.337,15.64,281560.06982421875
200,385.337,15.77,292046.3216959635
201,385.3524,15.04,162575.02294921875
202,388.2611,4.24,596425.3260091145
203,388.2611,4.36,618525.387125651
204,388.3232,14.42,118857.79573567706
205,388.3388,16.83,113048.4365641276
206,391.2857,16.77,2808000.8003743486
207,391.2857,16.92,3454439.981445312
208,391.2857,17.07,3682301.616210938
209,391.2857,17.2,4160200.5017089834
210,391.2857,17.64,148803.19685872394
211,392.2886,16.76,643786.7576497396
212,392.2886,16.89,816073.8559570312
213,392.3043,13.42,104311.85205078125
214,393.2941,16.76,355663.64062499994
215,394.3496,15.56,194076.38326009113
216,395.2497,10.28,396770.0118408203
217,396.3896,17.21,1278857.5162760415
218,396.3896,17.33,1673373.5677083333
219,396.3896,17.45,1772895.2018229167
220,398.3446,14.01,578235.446451823
221,398.3446,14.13,826821.8079427084
222,398.3446,14.27,1147239.3650716145
223,399.3337,14.17,169341.1184895833
224,399.3657,15.2,891772.9053548176
225,399.3657,15.32,1096814.553873698
226,399.3657,15.45,1303735.371907552
227,400.3733,15.21,189375.73791503906
228,401.207,11.63,950030.2804361978
229,401.207,11.78,757908.3647054036
230,401.207,11.9,950030.2804361978
231,404.3,15.77,107534.44742838542
232,410.3773,14.77,694947.8678792317
233,410.3773,15.07,132126.06579589844
234,412.3848,14.84,175452.4150390625
235,412.3848,15.62,1370157.9186197915
236,412.3848,15.74,1502069.3373616536
237,412.3848,15.88,1644044.2350667315
238,413.2765,16.81,125204.3126627604
239,413.2765,16.93,153296.76546223956
240,413.3757,16.53,283697.40218098956
241,413.3757,16.66,295073.0880533854
242,413.3922,15.54,455197.69848632807
243,414.3358,11.74,238390.92818196613
244,414.3358,11.89,518348.4342041015
245,414.3358,12.0,430980.55798339844
246,414.3358,12.14,518348.4342041015
247,414.3358,12.26,178121.8125406901
248,415.2815,11.68,338948.4768880208
249,415.2815,11.82,197980.66731770834
250,416.346,12.25,295170.5788574219
251,419.3209,17.31,4141204.0799560547
252,419.3209,17.6,4263813.58203125
253,419.3209,17.73,4673259.7216796875
254,419.3209,17.85,4953990.353922526
255,427.3982,16.28,316424.5141601562
256,427.3982,16.4,377918.4088541666
257,429.2829,12.54,1648152.0212402344
258,429.2829,12.75,1674160.5367024739
259,429.3687,16.83,960088.5986328125
260,429.3687,16.97,1038215.3795572915
261,429.3687,17.08,1121922.5688883464
262,430.2971,12.5,363090.8759765625
263,430.366,16.82,134117.76741536456
264,432.281,4.42,495775.767578125
265,432.281,4.55,524966.1715087891
266,432.3329,16.68,162199.55725097656
267,433.3371,17.51,1408412.0865071614
268,433.3371,17.65,1319274.7034505205
269,433.3371,17.77,1486350.0454508462
270,433.3371,17.91,1516712.334798177
271,435.2827,15.14,407089.2962239584
272,435.2827,15.27,467526.2833658854
273,441.2958,17.25,1031014.9462076823
274,441.2958,17.39,927396.2998860676
275,441.2958,17.51,950564.5013020833
276,441.2958,17.63,1031014.9462076823
277,443.3127,13.25,408486.283203125
278,443.3127,13.38,959903.3033040364
279,443.3127,13.5,1316661.1390787761
280,444.3068,13.27,238108.14029947916
281,446.391,16.11,102467.24804687499
282,446.391,16.31,117269.99589029947
283,449.3469,17.69,745444.5356445312
284,450.3365,16.76,970598.7761230468
285,450.3365,16.88,1519063.5007324219
286,450.3365,17.02,1536016.0283203125
287,451.3464,16.75,135982.75374348956
288,455.3175,17.54,335934.9395751953
289,457.3252,13.92,665576.3518880208
290,457.3252,14.08,932245.1852213541
291,457.3252,14.21,969398.3826497395
292,458.3324,13.89,146866.1775716146
293,458.3508,14.19,201837.9002278646
294,463.3462,17.03,107324.5655924479
295,465.2777,16.57,127841.74881998697
296,469.3338,17.8,637292.0799153645
297,469.3338,17.92,607478.0194498696
298,469.3338,18.04,643513.8743896484
299,473.2738,10.18,114136.98128255208
300,475.3037,15.02,2397671.432779948
301,475.3037,15.16,2677742.324625651
302,475.3037,15.29,2807467.5120442705
303,476.2934,15.02,533992.4995117188
304,476.3124,4.59,382169.3110758463
305,477.3614,17.28,929789.6328124999
306,477.3614,17.4,3995407.305989583
307,477.3614,17.6,4877130.538411459
308,477.3614,17.87,291944.6263020833
309,478.3745,17.19,2585991.468383789
310,478.3745,17.32,2348396.840616862
311,478.3745,17.54,2396484.329386393
312,478.3745,17.66,2585991.468383789
313,479.3897,17.36,176919.21712239584
314,489.3086,17.08,495187.7355143229
315,489.3086,17.22,835165.2836914062
316,491.3877,17.54,2261337.969278971
317,491.3877,17.7,2456146.377319336
318,491.3877,17.82,2599603.680338541
319,491.3877,17.96,2728388.3315429688
320,492.332,15.03,4914545.751953125
321,492.332,15.21,5561836.072998047
322,492.332,15.38,215539.18233235675
323,492.332,15.54,156772.0013020833
324,492.3911,17.47,768113.1979166666
325,492.3911,17.59,687841.5966796874
326,492.3911,17.7,768113.1979166666
327,494.325,15.02,181686.64013671875
328,494.325,17.51,176724.54561360675
329,497.2799,15.02,562332.3379313152
330,497.2799,15.15,714833.6483968099
331,498.2755,15.02,136795.37972005206
332,502.378,14.26,234721.01578776044
333,505.4013,17.72,3159391.7432861323
334,505.4013,17.85,2945440.4690755205
335,505.4013,18.11,3164527.4752604165
336,505.4013,18.23,3210235.527709961
337,506.3321,17.1,135443.1925048828
338,509.5014,18.67,199609.54264322913
339,510.3173,16.91,115442.75374348958
340,511.298,17.07,136771.83203125
341,515.3841,16.71,132969.0511067708
342,515.4047,19.56,112391.93896484375
343,519.2535,15.0,170271.65039062497
344,519.4197,17.38,906634.9444173177
345,519.4197,17.5,1052762.973795573
346,519.4197,18.01,181659.84423828122
347,520.3347,4.73,268718.9964192708
348,520.4179,17.36,268471.79296875
349,531.4833,18.66,145504.31901041666
350,532.4195,18.12,640075.2250162759
351,532.4195,18.26,703015.0346679686
352,532.4408,19.56,474999.0856933594
353,532.4408,19.69,688883.908203125
354,533.3574,15.02,2106329.1315104165
355,533.3574,15.19,2351780.72648112
356,533.3574,15.31,2374014.52734375
357,533.3574,16.08,107118.58056640624
358,533.3574,16.93,125189.40832519531
359,533.4427,19.53,167376.50337727863
360,534.361,15.02,514355.0286458333
361,535.3451,15.01,104352.85709635417
362,535.3451,17.52,414848.93196614576
363,535.3451,17.65,487895.718383789
364,536.3525,17.51,111818.88102213539
365,537.5338,19.38,3463080.173828125
366,537.5338,19.5,5089804.09375
367,537.5338,19.76,5164944.9150390625
368,537.5338,19.88,5508584.468017578
369,538.5452,19.38,1261946.5797526042
370,538.5452,19.52,1790803.7571614583
371,538.5452,19.64,1899063.4794108071
372,538.5452,19.76,1907399.6557617185
373,539.5371,19.38,168297.65625
374,540.3145,12.9,264566.306640625
375,540.3145,13.04,326184.5987955729
376,546.4,14.29,253096.1345621745
377,547.3624,17.08,3777238.080729167
378,547.3624,17.24,4472817.183512369
379,547.3624,17.39,4542165.497395833
380,547.3624,17.51,229892.0343424479
381,548.3705,17.07,1224661.8701171875
382,548.3705,17.22,1533401.060913086
383,548.3705,17.34,1543898.5572102866
384,549.3804,17.06,172588.45576985675
385,550.6344,18.48,408884.3971354166
386,550.6344,18.6,453731.1993815104
387,551.6264,18.49,145683.94913736978
388,553.3944,18.12,1080439.90625
389,553.3944,18.26,1302060.6949869792
390,553.3944,18.38,1318815.796875
391,554.3914,18.12,334777.8994140625
392,559.4033,15.97,283565.9827473959
393,559.4033,16.08,341769.33203125
394,559.5152,19.38,1328849.3568115234
395,559.5152,19.52,2388000.900838216
396,559.5152,19.72,2400622.3570963545
397,559.5152,19.84,2630347.6427408853
398,560.5232,19.4,526986.2747802734
399,560.5232,19.52,869533.9329020182
400,564.438,18.11,523723.4459635416
401,564.438,18.27,685452.9090169271
402,565.4323,18.11,155846.30924479166
403,565.568,20.31,4831682.207722981
404,565.568,20.42,5929716.896158854
405,565.568,20.61,7018954.48470052
406,565.568,20.8,7029444.097615559
407,565.568,20.92,7148774.27400716
408,566.5643,20.31,1637997.4264322915
409,566.5643,20.43,2221797.571044922
410,566.5643,20.55,2625174.5636393228
411,566.5643,20.68,2689810.936360677
412,567.5623,18.67,1292258.2952473958
413,567.5623,18.84,1414537.8650716145
414,567.5623,20.37,120910.05891927083
415,567.5623,20.49,172026.30509440103
416,568.562,18.67,379469.81526692706
417,568.562,18.79,436030.8238932291
418,569.3813,18.1,319201.61816406244
419,569.3813,18.21,395706.81868489576
420,573.4727,19.57,1178379.2573242188
421,573.4727,19.69,1540135.013346354
422,573.4727,19.81,1915746.2136230469
423,573.4727,19.94,1945789.709472656
424,574.4599,19.58,364447.46004231763
425,575.4027,17.96,449629.8074544271
426,575.4027,18.1,454333.52392578125
427,575.4718,19.57,134933.88232421875
428,579.5373,18.1,398664.8440755209
429,579.5373,18.21,391777.78926595056
430,581.3483,12.89,733557.4381510416
431,581.3483,13.03,1035419.6572265625
432,581.3483,13.15,1206571.559814453
433,582.349,12.91,254180.2439778646
434,586.4397,18.4,289749.5768229166
435,586.4397,18.52,338322.14843749994
436,587.5432,20.31,3033760.393839518
437,587.5432,20.42,4241227.02339681
438,587.5432,20.6,5240653.419108073
439,587.5432,20.83,5290075.711751303
440,588.5546,20.31,1155092.9404703774
441,588.5546,20.42,1569530.8346354165
442,588.5546,20.56,1936991.4622802732
443,588.5546,20.68,1976115.1041666665
444,589.4735,18.42,209643.3069661458
445,589.4735,18.63,108253.564453125
446,589.5442,20.26,353242.0201822917
447,590.4174,14.32,209683.7569986979
448,590.4646,18.12,1471536.9700520835
449,590.4646,18.23,1943075.4233398438
450,591.4337,18.17,208206.25276692706
451,593.4005,15.02,606182.3863932291
452,593.4005,15.15,689480.7506510416
453,593.5667,18.99,115987.31901041666
454,593.5904,17.75,1733136.8136393228
455,593.5904,17.89,1337893.9243164062
456,593.5904,18.02,1837787.9303792317
457,593.5904,18.13,1917689.0947672524
458,593.5904,18.25,2127829.474527995
459,597.5927,19.4,651886.0804036459
460,597.5927,19.51,1197781.4733886719
461,597.5927,19.63,1245913.22265625
462,603.5261,20.28,202315.41564941406
463,605.4604,18.1,1177204.7369791665
464,605.4604,18.24,1465842.3793945312
465,605.4604,18.38,1487959.6885172524
466,606.4542,18.1,411287.1348876953
467,606.4542,18.23,433576.19067382807
468,607.4009,19.27,147121.0968424479
469,609.5671,17.53,547538.0288085938
470,614.5614,18.21,238799.80895996094
471,614.5614,18.33,262468.50634765625
472,615.5701,17.76,1543293.1049804685
473,615.5701,17.87,816004.3740234374
474,615.5701,18.0,1543293.1049804685
475,616.4572,11.51,131458.69364420572
476,616.5805,17.76,293671.7558186848
477,619.5223,18.12,482856.86417643225
478,619.5223,18.24,430588.66780598956
479,619.5223,18.37,482856.86417643225
480,621.6074,19.82,335722.8175455729
481,621.6074,19.94,341094.89835611975
482,625.3732,18.41,187244.45898437497
483,625.6234,20.33,1928940.4524739583
484,625.6234,20.45,2603204.481770833
485,625.6234,20.59,3110339.094075521
486,625.6234,20.72,3158684.164876302
487,625.6234,20.85,3165160.1691080723
488,626.6251,20.31,209683.46236165363
489,634.4435,14.35,190837.7648111979
490,637.5981,17.93,838986.1207682291
491,637.5981,18.06,766172.4750569661
492,637.5981,18.19,838986.1207682291
493,642.4108,18.39,323904.16357421875
494,644.4956,18.39,430384.2093098958
495,644.4956,18.52,661882.6575520834
496,645.3726,17.67,503228.4866536458
497,645.5017,18.39,190921.94514973956
498,647.3634,18.39,218722.8826497396
499,647.467,18.73,317278.70491536456
500,647.5706,20.11,101875.29728190103
501,653.6602,17.77,576361.3950195311
502,653.6602,17.89,550493.6463216145
503,653.6602,18.0,652907.621907552
504,663.6715,19.28,3811640.4999999995
505,664.6811,19.28,1354286.0286458333
506,666.4648,19.28,1047299.4586588541
507,666.4648,19.4,1735960.3352864583
508,666.4648,19.53,1824350.1041666665
509,666.4648,19.64,1848299.3855794268
510,674.5103,12.28,139301.62357584637
511,682.4893,19.27,3298642.373046875
512,682.4893,19.47,4000267.247314453
513,682.4893,19.61,4123270.660888672
514,682.4893,19.73,4353204.093912761
515,683.4454,18.39,1833085.76953125
516,683.4454,18.58,2100082.891031901
517,683.4454,18.71,2171748.6367187495
518,683.5001,19.28,399734.7629394531
519,683.5001,19.4,455975.7825113932
520,684.4302,18.39,841615.1296386719
521,684.4302,18.58,903377.2502441406
522,688.4389,19.23,145362.36983235675
523,696.6105,18.98,185933.68888346353
524,696.6105,19.1,270845.41129557294
525,696.6105,19.22,288450.34456380206
526,699.5703,18.76,1453698.358723958
527,699.5703,18.89,1443610.2669270833
528,699.5703,19.27,1453698.358723958
529,700.5784,18.85,625965.7076009114
530,700.5784,19.04,620406.4672851561
531,700.5784,19.16,625965.7076009114
532,701.4196,18.58,246276.4990234375
533,701.4196,19.26,607578.0919596355
534,701.4196,19.39,638128.1495361328
535,709.5181,19.26,714987.6705729166
536,709.5181,19.38,1082622.0544840493
537,709.5181,19.57,1087789.323893229
538,710.5121,19.26,111711.33394368489
539,715.5317,19.09,105603.12434895833
540,721.7405,19.28,11304259.251302082
541,721.7405,19.48,14464625.041666666
542,722.7227,19.27,4948446.3046875
543,722.7227,19.46,1084207.1311848958
544,723.5905,17.4,265682.95198567706
545,723.7352,19.27,574683.641438802
546,723.851,19.29,198826.68221028644
547,733.6157,16.89,438691.22005208326
548,733.6157,17.28,497109.26135253906
549,737.5584,19.3,172521.87011718747
550,737.5584,19.42,187616.4495035807
551,737.6469,18.73,2253782.071858724
552,737.6469,19.3,322642.1038411458
553,737.6469,19.56,628913.541015625
554,738.6507,19.01,110830.40559895833
555,739.5081,19.63,127295.03080240884
556,757.6524,18.6,537785.7584635416
557,757.6524,18.73,494640.447672526
558,757.6524,18.86,537785.7584635416
559,758.4711,16.19,162435.25862630206
560,758.6531,18.69,174773.84765624997
561,759.5337,19.24,136847.4651692708
562,763.5545,18.7,730879.9030761718
563,763.6767,20.6,601899.6937662759
564,764.6854,20.77,210611.1756591797
565,767.4432,19.24,1364295.190755208
566,767.4432,19.4,1399860.111002604
567,767.4432,19.56,1407821.5783691406
568,767.4432,19.69,1593193.3307291667
569,799.4977,16.2,824493.2315266926
570,799.4977,16.32,972655.7713623047
571,800.5217,16.2,373591.7800292968
572,800.5217,16.32,395985.72285970044
573,935.6303,17.26,109460.50878906247
574,948.2898,17.64,162077.03271484372
575,949.2766,17.63,152995.95548502603
576,959.968,17.63,152995.95548502603
577,963.7384,18.76,736254.553222656
578,964.7412,18.85,290153.95817057294
579,976.661,17.27,275260.56738281244
580,976.661,17.6,590020.3891194661
581,976.661,17.75,651372.2532552083
582,977.6381,17.6,316254.8900960286
583,980.7715,19.01,255578.28190104166
584,980.7715,19.17,175394.17439778644
585,981.5957,17.6,342880.1114908853
586,981.7528,18.75,852537.4464111327
587,982.6171,17.6,187628.67232259113
588,985.727,18.88,754313.8829752604
589,985.727,19.15,245118.2652994792
590,986.7132,18.75,1054366.2576497395
591,997.5868,17.6,242033.1316731771
592,998.5849,17.59,138327.8572998047
593,1018.6757,17.6,1395424.5594075518
594,1019.6949,17.6,412364.6735026042
595,1019.6949,17.72,469381.2497151693
596,1021.2868,19.1,211594.73697916666
597,1022.3086,19.1,314439.50907389325
598,1022.7994,18.66,2205978.964518229
599,1022.7994,19.12,506229.25166829425
600,1022.7994,19.32,285694.2455647786
601,1022.7994,19.59,315694.220703125
602,1023.2905,19.12,291752.97269694007
603,1023.7818,18.74,932481.4628906249
604,1024.3143,19.09,152705.5364583333
605,1063.6885,17.7,138631.85884602863
606,1095.337,20.82,172537.1400553385
607,1096.0382,19.38,250962.83646647137
608,1097.047,19.38,191235.77685546872
609,1097.3103,20.81,179221.4588216146
610,1152.0939,20.31,459976.68424479174
611,1153.1081,20.31,381986.6056315104
612,1154.1233,20.31,108288.90071614581
613,1170.3475,19.87,174398.6515299479
614,1171.331,19.87,183435.15393066406
615,1194.8018,18.45,1287015.3470052085
616,1194.8018,18.57,1351920.5315348308
617,1195.8058,18.45,1052847.7145589192
618,1196.8107,18.45,393344.4625651042
619,1199.7824,18.45,645299.1686197916
620,1199.7824,18.6,781615.4215901692
621,1199.9744,19.38,1278283.92578125
622,1199.9744,19.5,1375814.9979248047
623,1200.7906,18.43,542128.9908854166
624,1200.7906,18.56,608783.2783203125
625,1200.9828,19.37,1111790.2822265625
626,1200.9828,19.52,1169039.8079427085
627,1201.992,19.38,427166.64042154944
628,1216.7458,18.44,412257.94592285145
629,1216.7458,18.56,460137.68570963544
630,1217.7683,18.45,183025.43619791663
631,1221.9646,19.38,953974.2236328124
632,1221.9646,19.54,1014275.2513834634
633,1223.9702,19.37,270473.200398763
634,1235.8261,18.45,2141976.8273111973
635,1236.8646,18.45,1716921.1194661458
636,1236.8646,18.6,1746931.829264323
637,1237.8544,18.45,660806.3736979166
638,1237.8544,18.57,730170.9381510416
639,1238.8451,18.45,162390.31709798175
640,1245.3536,19.85,102023.04178873697
641,1325.9089,19.28,1922751.8561197917
642,1325.9089,19.4,2013805.859375
643,1325.9089,19.52,2164389.963867187
644,1326.917,19.27,1885717.4635416665
645,1326.917,19.43,2037505.944986979
646,1327.9258,19.27,645814.711751302
647,1327.9258,19.43,829636.5623372395
648,1342.9356,19.27,11503092.99609375
649,1342.9356,19.49,12412923.238932291
650,1344.9246,19.27,5233752.34765625
651,1344.9246,19.46,5688055.954630533
652,1345.9471,19.28,1653300.0570882158
653,1345.9471,19.45,1789859.6730957031
654,1346.9165,19.27,206437.30143229166
655,1347.8866,19.27,3842089.296142578
656,1347.8866,19.42,4689448.773925781
657,1347.8866,19.64,4700316.347005208
658,1349.8829,19.27,1727905.5869140623
659,1349.8829,19.43,1988412.556640625
660,1350.9092,19.27,399734.3068440755
661,1350.9092,19.4,453871.19372558594
