,m/z,rt,peak area
733,450.3452,16.7,1009697.6901041665
734,450.3452,16.92,1085882.0862630208
735,452.3854,15.63,124296.34798177083
736,453.3636,16.68,7095516.806722004
737,453.3636,16.84,8452363.76171875
738,453.3636,16.97,8480309.649251303
739,454.362,16.68,2300081.8693033853
740,455.3627,16.67,263693.4283854167
741,457.2975,12.7,826716.4889322916
742,457.3158,13.82,869846.9251302083
743,457.3158,13.94,891282.4687499999
744,457.3158,14.05,899188.395751953
745,458.3046,12.67,152340.54508463544
746,458.323,13.82,172452.3661295573
747,458.3413,14.13,371175.6966959635
748,463.2996,16.5,672790.056640625
749,463.2996,16.61,734112.9059244791
750,468.3864,14.49,189854.3896484375
751,468.3864,14.68,210818.64388020828
752,470.3013,6.52,205821.8122151693
753,470.339,9.32,400888.97216796875
754,473.2641,10.07,25115029.612182617
755,473.2641,10.47,25321626.456013996
756,473.2641,10.75,654540.14453125
757,473.2641,10.86,744424.9623616536
758,474.2684,10.09,7160455.070434569
759,474.2684,10.43,7174814.652180988
760,475.2749,10.08,1034748.2012532551
761,475.2749,10.21,1179614.2909342446
762,475.2749,10.33,1242698.4560546873
763,475.2939,14.92,882783.3963623047
764,475.2939,15.08,1048754.5955403645
765,476.3026,4.56,1231628.04695638
766,476.3026,14.92,278279.3580729166
767,477.3134,4.54,243118.29931640625
768,477.3707,17.23,4415104.6910807295
769,477.3707,17.63,4625991.810831705
770,477.3707,17.75,4746957.275960286
771,478.3646,17.22,314800.7679036458
772,478.3646,17.54,172031.9326171875
773,478.3838,17.32,650737.814453125
774,479.3798,17.33,126192.44612630208
775,482.3997,14.49,467911.95808919263
776,482.3997,15.05,646849.893391927
777,482.3997,15.17,551968.8754882812
778,482.3997,15.3,646849.893391927
779,484.3525,9.84,643055.8346354166
780,484.3525,9.97,582057.5955403645
781,484.3525,10.09,643055.8346354166
782,489.3181,17.02,717225.8950195312
783,489.3181,17.14,841716.4893798827
784,489.3181,17.26,882901.1870117186
785,490.3173,17.02,203372.20084635416
786,491.3775,17.42,888709.4083658853
787,491.3775,17.53,853524.6766357422
788,491.3775,17.65,862138.5157877604
789,492.3219,14.93,1666710.602742513
790,492.3219,15.16,1765164.46097819
791,492.3809,17.53,218196.33984375
792,493.3272,14.93,429596.53409830725
793,493.3272,15.05,494834.0464680989
794,493.4061,17.65,437645.916015625
795,494.3148,17.46,391292.2298177083
796,494.3148,17.58,429437.7309163411
797,496.4151,15.65,203608.39925130206
798,498.2652,10.06,610736.9342447916
799,498.2652,10.18,676432.8952636719
800,498.2652,10.32,692110.9881184896
801,498.3649,9.18,116718.13391113281
802,499.2627,10.07,3049030.1256510415
803,499.2627,10.24,3320105.991536458
804,499.2627,10.37,3425788.2157389317
805,500.2622,10.07,817543.935221354
806,500.2622,10.19,875226.2342122395
807,500.2622,10.31,908359.4080403644
808,500.3823,9.41,2607680.2457682295
809,500.3823,9.54,2322556.9508463545
810,500.3823,9.65,2304767.0325927734
811,500.3823,9.79,2509604.6861979165
812,500.3823,9.91,2607680.2457682295
813,501.384,9.47,586099.7680664062
814,501.384,9.59,556881.3394775391
815,501.384,9.71,586099.7680664062
816,502.3677,14.18,363944.7101236979
817,502.9709,0.65,136350.8232421875
818,506.3419,17.03,325584.5766194662
819,506.3419,17.15,357435.99169921875
820,506.4027,17.78,172731.8513997396
821,508.9817,0.65,1038787.8630371094
822,510.0006,0.64,138127.72037760416
823,512.4135,14.51,175848.03645833334
824,512.4135,14.72,133817.0647786458
825,512.4955,19.07,162629.20166015622
826,514.3232,6.73,330845.07535807294
827,514.3232,6.85,367041.2982991536
828,515.0025,0.64,3152700.9635416665
829,516.0129,0.64,376009.3696289062
830,517.2735,10.05,432092.20686848956
831,519.409,17.34,571599.0979817709
832,519.409,17.48,589734.3994954427
833,519.5337,5.32,2552693.9565022783
834,520.3239,4.69,749368.6320800781
835,520.5321,5.31,867395.8521728514
836,521.5325,5.32,899842.3234863281
837,522.5348,5.31,270704.98409016925
838,522.5975,18.09,145449.8414713542
839,526.4368,14.57,271846.9191894531
840,526.4368,15.05,494308.9337565104
841,526.4368,15.18,436397.8752441406
842,526.4368,15.3,494308.9337565104
843,528.3777,10.37,311207.67724609375
844,529.5625,5.33,417852.43977864593
845,531.4086,18.07,238367.4480794271
846,533.3464,14.92,555028.5391438802
847,533.3464,15.04,621425.1521809897
848,533.3464,15.53,268480.6302083333
849,533.3464,15.97,329288.1307373047
850,533.3464,16.87,237789.97017415363
851,534.35,14.91,166306.3994954427
852,535.3555,17.47,715677.3678385416
853,535.3555,17.59,275742.43636067706
854,536.3414,17.52,150747.52791341147
855,537.5442,19.33,1928515.6816406248
856,537.5442,19.45,2370817.907877604
857,537.5442,19.62,2393106.9752604165
858,538.5341,19.34,717188.4241536458
859,538.5341,19.46,821991.619954427
860,538.5341,19.58,865532.3825683593
861,539.5259,18.06,264060.44287109375
862,540.5412,19.99,243038.75439453122
863,542.3821,10.88,519594.9939778645
864,542.3821,11.0,511393.0888264973
865,542.3821,11.13,519594.9939778645
866,543.2723,10.06,378091.66796875
867,543.5766,5.34,29371513.019612633
868,544.5777,5.34,11300924.077351887
869,545.5807,5.34,2252847.650024414
870,546.3887,14.22,126167.13903808591
871,546.5636,5.36,541998.10546875
872,547.3731,17.03,3660524.9147542315
873,547.3731,17.31,4073967.179361979
874,547.3731,17.43,4222796.0302734375
875,547.5701,5.36,157378.97233072916
876,548.3592,17.02,537022.9335937499
877,549.3691,17.05,160677.16251627603
878,550.6231,18.56,301795.9319661459
879,550.6231,18.68,388065.11140950525
880,551.5047,20.42,207854.34993489578
881,553.383,18.07,278646.75830078125
882,553.383,18.2,283190.7150472005
883,558.3412,6.89,375459.1640218099
884,558.3412,7.04,418954.2229817708
885,558.4305,10.55,1910065.4889322917
886,558.4305,10.81,242648.7910970052
887,559.4142,10.49,581056.8618977864
888,559.4142,10.66,563030.6329752604
889,559.4142,10.78,581056.8618977864
890,559.5261,19.34,1949403.4830729165
891,559.5261,19.65,2110049.668863932
892,559.5261,19.77,2210187.4817301435
893,559.5708,5.33,4228716.617879231
894,560.5117,19.31,682879.3413085938
895,560.579,5.33,1537301.8487141926
896,561.5889,5.33,273200.32035319007
897,564.3587,4.82,496658.3887939453
898,565.5563,20.47,487601.587890625
899,566.5752,20.23,928968.9593098956
900,566.5752,20.35,989387.7130940754
901,566.5752,20.47,1031494.548502604
902,566.5752,20.6,1055014.3059895833
903,567.5506,18.63,768915.736328125
904,567.5506,18.76,883320.8255208333
905,567.5506,18.88,952197.1435546873
906,568.5503,18.6,151527.07641601562
907,568.5503,18.73,119670.83072916667
908,570.4638,14.68,161087.6243489583
909,570.4638,15.08,366375.935546875
910,573.4608,19.54,180305.79040527344
911,575.3909,17.88,697802.98832194
912,575.3909,18.07,709629.066080729
913,576.4044,17.93,164193.7342529297
914,584.9751,0.64,204350.93033854163
915,586.5449,20.43,357979.2184244792
916,587.5546,20.27,3870820.3941650386
917,587.5546,20.42,4412865.496093751
918,587.5546,20.58,4545222.944213867
919,587.5546,20.73,4735670.047851563
920,587.5546,20.86,4803376.7379557295
921,588.5425,20.24,1319610.7447916665
922,588.5425,20.37,1536149.1881510415
923,588.5425,20.5,1599764.2974446614
924,588.5425,20.63,1714784.2049153645
925,589.4613,18.08,1014012.111002604
926,589.4613,18.26,1112913.3156738281
927,589.5556,20.22,190844.6555989583
928,590.4288,14.25,307487.08089192706
929,590.9959,0.64,1060046.9412434893
930,591.4925,20.44,883048.4384765625
931,591.4925,20.59,905740.1165771484
932,591.4925,20.7,964283.20703125
933,591.9896,0.62,120195.27783203125
934,592.4159,14.93,778268.9855143229
935,592.4159,15.6,129212.01924641927
936,592.4159,16.46,191281.36490885416
937,592.4159,16.95,149759.10298665363
938,593.6019,17.66,759455.6873779297
939,593.6019,17.89,662985.2392578125
940,593.6019,18.02,759455.6873779297
941,595.5998,17.8,255676.38541666666
942,595.5998,19.35,10736962.904296875
943,595.5998,19.73,10869938.332316078
944,597.007,0.64,1588419.3491210938
945,597.5565,5.31,824653.6251627604
946,597.6043,19.33,673090.2041015625
947,597.6043,19.6,135150.8263753255
948,598.0108,0.64,199203.5491536458
949,598.5612,5.31,282692.9759114583
950,600.4316,11.79,255339.34790039062
951,602.3801,7.06,306596.20096842444
952,605.4479,18.06,141851.75435384116
953,607.3884,19.21,428951.96875
954,607.3884,19.34,505142.5908203125
955,608.3853,4.94,273312.1194661459
956,614.475,15.14,192407.1634114583
957,614.5733,18.03,394754.5235595703
958,615.5082,5.31,1330963.515625
959,615.582,17.65,1174490.0482584634
960,615.582,17.85,1158541.2952473958
961,615.582,18.0,1141035.7704264324
962,615.582,18.12,1158541.2952473958
963,615.582,18.25,1174490.0482584634
964,616.4691,11.4,1544661.5284830728
965,616.4691,11.51,1338261.1344401045
966,616.4691,11.63,1544661.5284830728
967,616.4691,11.76,1584182.1679687498
968,616.5184,5.31,626651.4680989584
969,617.4562,11.4,426867.295735677
970,619.5343,18.04,832780.5130208331
971,619.5343,18.16,764030.578938802
972,619.5343,18.28,864599.019205729
973,621.5946,19.73,222510.19303385416
974,624.6353,20.27,7356794.221028646
975,624.6353,20.43,8218916.416666667
976,625.3853,18.33,219962.1788330078
977,625.6355,20.22,1762835.878621419
978,625.6355,20.41,1865217.7826741536
979,625.6355,20.53,1978108.892211914
980,625.6355,20.65,2037547.500488281
981,634.4558,14.28,255849.8811848958
982,642.3976,18.36,123248.98111979167
983,644.4823,18.34,390029.5266927083
984,644.4823,18.46,479400.6837565104
985,645.3593,17.65,409851.138671875
986,645.4884,18.33,152910.3907877604
987,646.3927,7.23,142096.6057942708
988,651.6627,17.68,1984543.3658854165
989,651.6627,17.87,1899464.4596354163
990,651.6627,18.21,513108.148844401
991,652.419,5.06,127795.83756510417
992,652.654,17.59,2051091.08203125
993,652.654,17.72,1826995.7096354165
994,652.654,17.88,1957470.1842447915
995,652.654,18.0,2028858.2643229165
996,652.654,18.22,2051091.08203125
997,655.0339,18.73,133356.0198567708
998,655.0339,18.87,332269.0514322916
999,655.0339,19.47,2055810.2112630208
1000,665.4388,18.31,539368.4380696614
1001,665.4654,19.21,5803631.220703125
1002,665.4654,19.35,7479243.862711588
1003,665.4654,19.56,7596964.567626953
1004,665.4654,19.68,7935870.3479817705
1005,665.4654,19.83,7946412.562011719
1006,665.492,16.51,115146.37760416666
1007,666.9844,0.63,168839.82084147134
1008,668.2929,18.25,132463.99202473956
1009,670.4617,17.75,393840.77848307294
1010,672.9873,0.65,745362.1599934895
1011,674.4964,12.12,970447.3856608071
1012,674.4964,12.25,903469.1030680338
1013,674.4964,12.37,912319.3763020833
1014,674.4964,12.5,970447.3856608071
1015,675.4954,12.27,142322.4319661458
1016,678.4741,14.32,139734.71459960938
1017,679.0171,0.64,1048317.0234375
1018,681.0571,18.64,137950.7303466797
1019,681.0571,18.8,443258.56152343744
1020,681.0571,19.51,2199180.2358398438
1021,682.4752,19.21,1744637.7421874998
1022,682.4752,19.33,2236627.673502604
1023,682.4752,19.45,2266351.119222005
1024,682.4752,19.57,2366778.716837565
1025,683.4313,18.33,1599590.9559733071
1026,683.4313,18.56,1649904.18359375
1027,683.486,19.2,242066.20654296875
1028,684.4435,18.35,635479.410970052
1029,684.4435,18.51,675768.5131835936
1030,685.5669,15.55,563339.7526041666
1031,686.5823,15.56,2769340.697916667
1032,687.4341,19.2,1762432.189127604
1033,687.4341,19.33,1910895.8860677083
1034,687.4341,19.45,2006837.937174479
1035,687.4341,19.58,2243279.4747721357
1036,687.5716,15.55,1051648.88675944
1037,688.59,15.53,211777.9186197917
1038,692.5399,15.56,483727.6066080729
1039,694.5095,16.76,108120.3994140625
1040,698.4934,18.27,153347.8759765625
1041,701.4051,19.16,226601.6349283854
1042,711.4928,17.55,391613.4816080729
1043,711.4928,17.69,3918092.0603027344
1044,712.4896,17.54,110212.31380208333
1045,712.4896,17.76,1537811.6995442705
1046,719.535,5.34,260882.03385416666
1047,723.5466,16.92,144113.9475911458
1048,724.5313,19.29,895342.9189453125
1049,725.5173,19.18,270737.1271158854
1050,726.5919,15.56,2511229.450073242
1051,727.6098,15.55,12287030.856648762
1052,728.6,15.55,5131215.718587239
1053,729.6207,15.55,660007.0
1054,730.6137,15.55,180630.62756347656
1055,732.545,12.82,580122.3054199219
1056,732.545,12.95,532941.0989990234
1057,732.545,13.07,580122.3054199219
1058,736.5408,19.19,391068.334798177
1059,739.5224,18.05,199799.1477457682
1060,739.5224,18.27,1835264.2788899739
1061,739.5224,18.42,2042348.0491536458
1062,740.5288,18.27,843521.0188802083
1063,740.5288,18.4,965069.7648111979
1064,741.5366,18.27,198202.05627441406
1065,741.6256,16.49,146690.68440755206
1066,742.6349,16.48,838063.2722167969
1067,743.6455,16.49,288021.66389973956
1068,746.5961,16.48,125302.40836588542
1069,747.5823,16.5,777957.8185628254
1070,748.5996,16.49,314783.6549886068
1071,748.989,0.64,101496.25325520833
1072,752.5626,17.03,181476.32495117188
1073,752.5927,15.52,366332.41878255206
1074,753.0745,17.04,142370.17704264325
1075,753.5868,15.55,749080.0303548176
1076,753.5868,15.68,951617.7706705729
1077,754.6123,15.55,266332.8385416667
1078,754.6123,15.66,354739.87577311194
1079,755.0048,0.64,508861.0608723958
1080,757.6368,18.56,234060.30973307288
1081,758.4858,16.13,105585.53938802083
1082,761.0081,0.64,626346.536295573
1083,764.5473,18.7,645403.0501302083
1084,767.4274,19.2,1270148.843424479
1085,767.4274,19.32,1282142.6869710286
1086,767.4274,19.44,1408161.7278645833
1087,767.4274,19.57,1503256.94144694
1088,768.441,19.17,629938.4145507812
1089,771.6135,15.54,101147.63623046875
1090,781.5846,17.2,158463.9140625
1091,782.6796,16.5,1153018.6458333333
1092,783.6507,16.49,7180148.583170572
1093,784.6544,16.49,3239840.451212565
1094,785.6594,16.48,807636.7678629558
1095,790.5771,13.44,300447.693359375
1096,799.5132,16.15,542233.9197998047
1097,800.5052,16.14,220333.71744791666
1098,809.6506,16.49,245110.73999023435
1099,837.0151,0.65,275958.9326171875
1100,843.0295,0.64,435098.17993164057
1101,918.9946,0.64,136877.48225911456
1102,922.0138,0.64,136877.48225911456
1103,923.0101,0.64,136877.48225911456
1104,976.6409,17.55,157354.06095377603
1105,981.6147,17.57,152639.0011393229
1106,1017.6773,17.56,739004.5382486979
1107,1018.6955,17.57,464401.75569661456
1108,1019.6739,17.55,111071.03531901042
1109,1065.8813,15.55,128682.73974609375
1110,1152.1162,20.24,102963.65209960938
1111,1194.825,18.41,254034.16569010416
1112,1195.829,18.41,209212.97233072913
1113,1199.7577,18.41,469090.72395833326
1114,1199.9977,19.32,360880.9571940104
1115,1200.7659,18.4,361654.00813802076
1116,1201.0061,19.32,223794.39904785156
1117,1215.7478,18.4,322235.8141276041
1118,1216.7694,18.43,153212.7132161458
1119,1222.9662,19.32,581797.5230305989
1120,1222.9662,19.48,597106.5651041666
1121,1235.85,18.41,1029452.942220052
1122,1236.8391,18.41,751236.2954101562
1123,1236.8391,18.55,834479.673421224
1124,1237.8289,18.47,118992.7771809896
1125,1325.8816,19.22,374253.14156087243
1126,1325.8816,19.34,450744.9261067708
1127,1326.8896,19.21,344895.28466796875
1128,1326.8896,19.34,413073.4333496094
1129,1327.8984,19.19,106669.3165690104
1130,1342.9079,19.21,2999666.5351562495
1131,1342.9079,19.34,3425451.0258789062
1132,1343.9289,19.21,3207365.737101237
1133,1344.9507,19.22,1139804.4990234375
1134,1344.9507,19.34,1444067.9011637368
1135,1345.9193,19.21,359372.39314778644
1136,1345.9193,19.34,395134.6558024088
1137,1347.8588,19.33,765241.8124593098
1138,1348.8836,19.21,1697154.9204915364
1139,1348.8836,19.35,2206645.6009928384
1140,1348.8836,19.51,2225771.3286132812
1141,1349.9091,19.21,774767.6025390625
1142,1349.9091,19.33,993968.3656412759
1143,1350.8814,19.19,200909.7874348958
