,m/z,rt,peak area
734,489.3178,17.0,891045.7202555338
735,489.3178,17.12,970799.9889322916
736,489.3178,17.24,1033014.5120442708
737,490.317,16.99,241379.60319010416
738,491.3772,17.45,298553.6798095703
739,492.3215,14.89,1326118.6310628254
740,492.3215,15.0,1605210.862915039
741,492.3215,15.13,1712066.746948242
742,493.0112,0.64,320553.1539713541
743,493.3268,14.88,407810.9269205729
744,493.3268,15.01,467797.39453125
745,493.4058,17.6,160661.07584635416
746,496.4148,15.64,157569.0734049479
747,498.2648,10.02,487642.1059163411
748,498.2648,10.14,540837.8864746094
749,499.2623,10.04,2143212.330078125
750,499.2623,10.16,2570362.3665364585
751,499.2623,10.28,2797362.4399414062
752,500.2618,10.01,686958.8196207682
753,500.2618,10.14,699880.5324707031
754,500.2618,10.26,717282.33203125
755,500.3819,9.37,2286754.609049479
756,500.3819,9.5,2006564.6138509111
757,500.3819,9.69,2054808.4189453125
758,500.3819,9.81,2251040.6966145835
759,500.3819,9.93,2286754.609049479
760,501.3837,9.46,523757.04134114576
761,501.3837,9.59,512943.9896240233
762,501.3837,9.71,523757.04134114576
763,502.3673,14.18,225237.60823567706
764,502.9705,0.64,407467.712890625
765,506.3415,17.0,351780.60705566406
766,506.3415,17.13,421148.22216796875
767,508.9813,0.7,122237.17431640625
768,512.4131,14.48,138469.4021809896
769,512.4951,19.05,120422.1359049479
770,514.3228,6.69,327701.4425455729
771,514.3228,6.81,411385.7452799479
772,517.2731,9.99,335260.17248535156
773,519.4086,17.31,1560453.382486979
774,519.4086,17.45,1800631.9554036458
775,519.5333,5.32,2192424.230143229
776,520.3236,4.69,738348.0826416016
777,520.4276,17.31,431519.4563395182
778,520.5317,5.32,429337.44580078125
779,521.5321,5.32,769608.0646972656
780,522.5344,5.32,214175.84195963538
781,526.4364,14.63,167055.2249755859
782,526.4364,15.03,477960.7462565103
783,526.4364,15.14,409885.98864746094
784,526.4364,15.26,477960.7462565103
785,528.3773,10.33,278448.0460611979
786,529.5621,5.34,282867.0149739583
787,531.4082,18.06,252007.78434244797
788,533.346,14.89,513322.7252604166
789,533.346,15.01,655066.1204427083
790,533.346,15.48,316703.416015625
791,533.346,15.94,312626.68029785156
792,533.346,16.82,233136.618367513
793,534.3496,14.88,174597.3326822917
794,535.3551,17.45,260934.71508789062
795,535.3551,17.57,132937.86551920572
796,537.5438,19.27,1981064.8034667969
797,537.5438,19.41,2188455.9203287764
798,537.5438,19.52,2329550.5804850254
799,537.5438,19.64,2375351.606119791
800,538.5337,19.27,693662.3061116536
801,538.5337,19.39,755934.9814453125
802,538.5337,19.52,838357.8429361979
803,539.5255,18.04,253469.9444986979
804,542.3817,10.85,560341.2542317709
805,543.2719,9.99,256791.78706868488
806,543.5762,5.34,22900661.80802409
807,544.5773,5.34,8750787.328124998
808,545.5802,5.34,1701463.150024414
809,546.5632,5.31,734887.3059082031
810,547.3727,17.0,4424896.387939452
811,547.3727,17.27,4716335.487386067
812,547.3727,17.39,5085373.529541016
813,547.3727,17.51,5229182.4683431
814,547.5697,5.31,203987.4287923177
815,549.3687,17.01,193771.40592447916
816,550.6226,18.53,325016.0699869791
817,550.6226,18.67,353495.7130126953
818,551.394,16.93,187032.37740071613
819,553.3826,18.06,313161.7201334635
820,558.3408,6.86,371020.3767496745
821,558.3408,6.99,444541.7674153646
822,558.4301,10.47,2076142.021809896
823,558.4301,10.59,1816269.2708333333
824,558.4301,10.71,1934350.4610188801
825,558.4301,10.85,2076142.021809896
826,559.4138,10.47,585233.0561523438
827,559.4138,10.59,551567.4305419922
828,559.4138,10.71,585233.0561523438
829,559.5257,19.29,1799063.8342692056
830,559.5257,19.41,1870327.8574218748
831,559.5257,19.52,1885113.466512044
832,559.5257,19.64,2047071.8413085938
833,559.5257,19.76,2123076.6310221353
834,559.5704,5.34,3211452.5170898433
835,560.5113,19.26,229232.11971028647
836,560.5113,19.39,291129.6692708333
837,560.5785,5.33,1166191.0590820312
838,561.5885,5.32,189928.86197916666
839,564.3582,4.83,385257.05957031244
840,566.5748,20.18,804503.4146321614
841,566.5748,20.3,888034.1184895834
842,566.5748,20.42,1011146.5939534504
843,567.5501,18.58,734378.5527343749
844,567.5501,18.7,874621.483235677
845,567.5501,18.82,919987.3142903645
846,569.0049,0.63,292457.52547200525
847,570.4634,15.05,324168.70479329425
848,575.3904,17.84,546390.0756835938
849,575.3904,17.96,528857.2457275391
850,575.3904,18.09,546390.0756835938
851,584.9746,0.64,369127.70906575513
852,587.5542,20.18,3235321.3763020835
853,587.5542,20.29,3621352.3194173174
854,587.5542,20.42,4181388.1034342446
855,587.5542,20.54,4316002.0537109375
856,587.5542,20.68,4533982.521565756
857,588.5421,20.19,999989.4739583331
858,589.4609,18.05,977278.0592447915
859,589.4609,18.19,1271178.159016927
860,589.5552,20.14,235400.98942057288
861,590.4284,14.25,135883.19173177084
862,591.4921,20.35,275446.33382161456
863,592.4155,14.9,661757.0869140625
864,592.4155,15.01,744858.415690104
865,592.4155,15.47,150294.6004231771
866,592.4155,16.44,193112.45377604166
867,593.6015,17.7,236487.25862630206
868,596.6007,19.29,3552757.66418457
869,596.6007,19.46,3606037.955200195
870,596.6007,19.59,3822193.5756429033
871,596.6007,19.71,4253214.860677082
872,596.6007,19.83,4464960.735026041
873,597.556,5.31,732409.5249430339
874,597.6039,19.26,721947.7381184895
875,597.6039,19.38,715310.926920573
876,597.6039,19.52,721947.7381184895
877,598.5608,5.3,255619.21370442706
878,600.4312,11.74,268183.0696614583
879,602.3797,7.05,283121.9770914713
880,602.3797,7.18,345481.39318847656
881,605.4475,18.03,102570.70593261717
882,607.388,19.17,404583.02868652344
883,607.388,19.29,466380.5680338541
884,608.3849,4.94,254406.33203124994
885,614.4746,15.11,141776.9197591146
886,615.5077,5.31,237266.60640462238
887,615.5816,17.58,717689.8883463541
888,616.4686,11.31,1436031.748860677
889,616.4686,11.43,1280801.3147786458
890,616.4686,11.59,1395211.008748372
891,616.4686,11.72,1436031.748860677
892,617.4558,11.4,342169.4241536458
893,619.5339,17.92,193894.31803385422
894,624.6348,20.18,7126087.66031901
895,624.6348,20.3,7639860.539876301
896,624.6348,20.44,1804925.2916666665
897,624.6348,20.64,469087.73494466144
898,625.3848,18.31,227551.86730957028
899,625.635,20.18,1463500.2838541665
900,625.635,20.29,1690674.8343098955
901,625.635,20.42,1921730.361653646
902,625.635,20.55,2023194.6656087239
903,634.4553,14.3,116839.70882161458
904,644.4818,18.31,395119.39314778644
905,644.4818,18.45,442845.9284667969
906,645.3589,17.62,407069.4019368489
907,645.3589,17.74,396784.39164225257
908,646.3922,7.21,181215.77966308594
909,647.3755,18.34,134222.41748046875
910,651.6622,17.44,3600740.038411458
911,651.6622,17.98,353488.0221354166
912,651.6622,18.1,504851.767578125
913,651.6622,18.22,184434.76041666666
914,651.6622,18.35,119863.29899088539
915,655.0334,19.75,463874.76155598956
916,655.0334,20.21,834818.2841796875
917,665.4383,18.28,161562.3190104167
918,665.4383,18.4,220518.1311848958
919,665.4649,19.18,5803082.997639974
920,665.4649,19.34,6880246.433512369
921,665.4649,19.49,7349370.913736979
922,665.4649,19.62,7742844.755167644
923,665.4649,19.74,7784412.132324219
924,666.9839,0.64,194631.95369466144
925,668.2924,18.24,143395.95182291666
926,670.4612,17.74,269708.5836588542
927,670.4612,17.86,313846.349202474
928,674.4959,12.11,820855.8388264973
929,674.4959,12.23,737157.0023193359
930,674.4959,12.35,796779.6041666666
931,674.4959,12.47,820855.8388264973
932,681.0566,18.79,101881.9424641927
933,681.0566,18.91,223269.47973632812
934,681.0566,19.57,1653884.9405924482
935,681.4926,19.18,9386799.16015625
936,681.4926,19.54,9746628.341796875
937,681.4926,19.66,10287490.746093746
938,681.4926,19.78,10437604.048828125
939,682.4747,19.28,480047.423828125
940,682.4747,19.41,363736.0900878906
941,683.4308,18.32,1661267.7885742188
942,683.4308,18.44,1460432.8167317708
943,683.4308,18.59,1694255.5304768877
944,683.4855,19.16,241564.2503255208
945,683.5401,15.5,205647.77095540363
946,684.443,18.33,654283.9915364583
947,684.443,18.47,659706.2821451823
948,685.5664,15.5,796607.3624267578
949,685.5664,15.67,825785.4483235677
950,686.5818,15.51,4083900.999755859
951,687.4336,19.16,1819434.214192708
952,687.4336,19.28,1956457.7837727861
953,687.4336,19.4,1982170.2788899736
954,687.4336,19.52,2203479.375651042
955,687.4336,19.64,2301082.3923746743
956,687.5711,15.51,1570886.6245524087
957,688.5895,15.5,329971.7062174479
958,691.5429,15.51,1260286.7342122395
959,692.5394,15.51,712813.9901529949
960,698.4929,18.23,149368.37654622394
961,701.4046,19.14,201843.8046875
962,711.4923,17.52,307439.1474609375
963,711.4923,17.65,340693.645304362
964,711.4923,17.78,3348549.8255615234
965,712.4891,17.52,106339.6710611979
966,712.4891,17.74,1484678.107503255
967,717.5513,5.32,109574.0303548177
968,721.4942,17.18,1430178.198893229
969,723.5461,16.79,290497.4261067708
970,724.5308,19.16,1368996.109700521
971,724.5308,19.31,738732.2083333333
972,725.5168,19.14,214581.4189453125
973,726.5913,15.66,565136.9928385416
974,727.6092,15.3,224885.83056640625
975,727.6092,15.52,16514855.607421873
976,728.5994,15.51,6965901.9944661455
977,729.6202,15.51,1402075.15625
978,730.6131,15.48,267591.31245930993
979,732.5444,12.8,503669.08203124994
980,732.5444,12.93,497875.82035319007
981,732.5444,13.05,503669.08203124994
982,736.5403,19.15,341999.6933186848
983,739.5218,18.02,185388.00882975257
984,739.5218,18.24,1825913.9241536458
985,739.5218,18.41,1990786.2659505205
986,739.6106,16.44,242345.98779296875
987,740.5283,18.24,741531.7556966145
988,740.5283,18.38,930473.7979329426
989,741.536,18.23,186488.21875000003
990,741.625,16.45,197518.07987467447
991,742.6343,16.45,1355352.4060872397
992,743.645,16.46,472083.4968261719
993,746.5956,16.44,210453.86905924475
994,747.5817,16.45,1157498.3869628906
995,748.5991,16.45,477550.7096354166
996,752.5621,17.01,209654.83426920575
997,752.5922,15.51,400409.40506998694
998,752.5922,15.63,505104.6505940755
999,753.074,17.02,151024.19075520834
1000,753.5862,15.5,988309.7721354165
1001,753.5862,15.63,1312508.5911458335
1002,754.6118,15.51,351595.85449218744
1003,754.6118,15.65,499656.4588623047
1004,763.5688,19.03,107311.18229166667
1005,767.4268,19.16,1274351.7083333333
1006,767.4268,19.28,1431373.966145833
1007,767.4268,19.41,1441061.3872477212
1008,767.4268,19.54,1556130.8281249998
1009,768.4404,19.13,655124.0831705729
1010,771.6129,15.48,189568.40478515625
1011,781.5841,17.16,184536.02400716144
1012,782.0844,17.18,124231.4571940104
1013,782.679,16.46,1861969.0705566404
1014,783.6501,16.61,612209.1092529296
1015,784.6538,16.45,3377289.2635904946
1016,785.6588,16.45,1069929.932128906
1017,786.6651,16.43,129420.41064453124
1018,790.5765,13.45,219834.5146484375
1019,799.5126,16.13,500419.49519856763
1020,799.5126,16.25,538974.4500325521
1021,800.5046,16.14,226010.6944580078
1022,800.5046,16.27,232049.5940755208
1023,809.65,16.46,349231.6764322916
1024,809.65,16.6,409079.0530598958
1025,810.6545,16.45,111542.4347330729
1026,857.3111,12.61,104431.75146484375
1027,976.6401,17.54,136817.90397135416
1028,981.614,17.54,129101.23958333333
1029,1017.6766,17.54,602413.0107421875
1030,1017.6766,17.66,728326.0931396484
1031,1018.6947,17.54,427137.3564453125
1032,1018.6947,17.67,467635.0304361979
1033,1019.6731,17.54,101085.6572265625
1034,1065.8805,15.51,241323.82861328125
1035,1152.1153,20.17,121907.79085286458
1036,1194.8241,18.39,274154.0550130209
1037,1195.8281,18.39,200504.7490234375
1038,1199.7568,18.38,390790.71520996094
1039,1199.7568,18.51,451796.4064127604
1040,1199.9968,19.25,335565.1871744791
1041,1199.9968,19.37,357762.08235677076
1042,1200.765,18.38,309672.83105468744
1043,1200.765,18.52,333140.49609375
1044,1201.0052,19.26,272872.6545410156
1045,1215.7469,18.38,324840.7886149088
1046,1216.7685,18.4,215128.66080729163
1047,1222.9653,19.27,520540.9313151041
1048,1222.9653,19.4,632496.9799804688
1049,1235.8491,18.4,1012660.8575032551
1050,1235.8491,18.56,1025818.464111328
1051,1236.8382,18.4,829177.9133300781
1052,1325.8806,19.18,349213.3727213541
1053,1325.8806,19.3,415682.7435709635
1054,1326.8887,19.18,324967.28011067706
1055,1326.8887,19.3,376979.72119140625
1056,1342.9069,19.19,1386288.06640625
1057,1342.9069,19.34,1691634.2458496091
1058,1343.9279,19.18,3018247.502929687
1059,1344.9497,19.18,1240428.6572265623
1060,1344.9497,19.31,1249704.7173258462
1061,1345.9183,19.18,298200.47135416674
1062,1345.9183,19.3,348798.22851562494
1063,1348.8826,19.18,1753241.434895833
1064,1348.8826,19.3,2068233.2014567056
1065,1348.8826,19.42,2222706.4534505205
1066,1349.9081,19.18,733291.05078125
1067,1349.9081,19.3,935782.0598958334
1068,1349.9081,19.42,988714.8751627605
1069,1350.8804,19.18,199140.66145833334
